date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-20 12:05:39,BankFrick,,0,4,4,"Despite #Coronavirus, the fight against #climate change is essential in the long term according to Simon Tribelhorn of @LBA_Banking. Pleased that #sustainable #finance has long been an important pillar of #Liechtenstein‘s #banking centre strategy.",,@LBA_Banking,#Coronavirus #climate #sustainable #finance #Liechtenstein #banking,1240972771569668097,https://twitter.com/BankFrick/status/1240972771569668097
2020-03-20 11:13:00,AdeccoGroup,,0,7,16,"#Covid19: this week's round-up of must-read articles from the world of work: The challenge of hiring in a pandemic How to manage remote workforce Importance of mental health &amp; wellbeing Businesses helping to overcome the crisis Keeping morale up #coronavirus",,,#Covid19 #coronavirus,1240959520341463040,https://twitter.com/AdeccoGroup/status/1240959520341463040
2020-03-20 08:57:15,uzh_hbz,,0,4,4,"#Coronavirus: Literaturversorgung der #UZH-#Bibliotheken: https://www.uzh.ch/blog/hbz/2020/03/19/coronavirus-literaturversorung-via-hbz/",,,#Coronavirus #UZH #Bibliotheken,1240925359639535617,https://twitter.com/uzh_hbz/status/1240925359639535617
2020-03-19 15:43:34,BAG_OFSP_UFSP,,43,1407,1015,"#CoronaInfoCH #Coronavirus #protectyourselfandothers To retweet!",,,#CoronaInfoCH #Coronavirus #protectyourselfandothers,1240665223209594881,https://twitter.com/BAG_OFSP_UFSP/status/1240665223209594881
2020-03-24 17:51:13,SwissMFA,antonioguterres,0,11,21,"Foreign minister @ignaziocassis supports the appeal for a global ceasefire: We must stand together more than ever and protect the most vulnerable #COVID19 #coronavirus ",,@ignaziocassis,#COVID19 #coronavirus,1242509287504707586,https://twitter.com/SwissMFA/status/1242509287504707586
2020-03-24 13:35:00,AdeccoGroup,,0,6,10," Crisis management is the ultimate test of leadership. Companies that planned for recession are better prepared to deal with the impact of #COVID19 -- @rbedesousa, @LHH_Global https://www.adeccogroup.com/futuhreinsight/covid-19-will-your-organisation-pass-the-leadership-test/ #coronavirus #TuesdayThoughts",,@rbedesousa @LHH_Global,#COVID19 #coronavirus #TuesdayThoughts,1242444807613468672,https://twitter.com/AdeccoGroup/status/1242444807613468672
2020-03-24 10:52:20,ShahinHaghi,ananyaUCLA,0,0,0,"#covid_19 illustrate another example to show the failure of #capitalism . #coronavirus ",,,#covid_19 #capitalism #coronavirus,1242403872162938881,https://twitter.com/ShahinHaghi/status/1242403872162938881
2020-03-23 20:39:31,Robert98733980,politico,0,0,0,"Wake up 50% of #USA is his advisor Anthony Fauci who manages the #coronavirus for presidentli. ",,,#USA #coronavirus,1242189254551363585,https://twitter.com/Robert98733980/status/1242189254551363585
2020-03-23 14:42:18,Idamae95308023,,0,0,0,"#Liberia As the world goes into lockdown, the incompetent idiots in the Liberian government led by the Rogue @weahofficial @LadyWeah have allowed Markets to remain in operation. There are currently 3 cases of #coronavirus in the country. ",,@weahofficial @LadyWeah,#Liberia #coronavirus,1242099358897668098,https://twitter.com/Idamae95308023/status/1242099358897668098
2020-03-23 09:22:23,_swissimh,,0,0,0,"Stay home! #SWISSIMHTips #SWISSIMH #Coronavirus ",,,#SWISSIMHTips #SWISSIMH #Coronavirus,1242018847500222465,https://twitter.com/_swissimh/status/1242018847500222465
2020-03-23 07:06:00,AdeccoGroup,,0,8,16," Here are 4 examples of how #Covid19 has changed online learning &amp; how to develop your own skills from home https://www.adeccogroup.com/futuhreinsight/why-now-is-the-time-to-start-upskilling-yourself-online/ #coronavirus",,,#Covid19 #coronavirus,1241984524306673664,https://twitter.com/AdeccoGroup/status/1241984524306673664
2020-03-22 09:56:11,tonigrgic,,0,6,5,"As if the #coronavirus wasn’t enough.... the city of #Zagreb just got hit by the strongest #earthquake in over 140 years. #staystrong #2020sucks pic.twitter.com/Sebw7k3DA7",,,#coronavirus #Zagreb #earthquake #staystrong #2020sucks,1241664966916214784,https://twitter.com/tonigrgic/status/1241664966916214784
2020-03-21 23:06:08,fabeioreal,,0,0,1,"Stay at home #coronavirus #CoronaVirusChallenge",,,#coronavirus #CoronaVirusChallenge,1241501374870892549,https://twitter.com/fabeioreal/status/1241501374870892549
2020-03-21 19:33:34,dustofsoul,,0,4,6,"We say thank you to all our heros during this difficult time #Covid_19 #COVIDー19 #coronavirus #COVID19 #COVID19italia #CoronavirusPandemic #switzerlandsaysTHANKYOU #Italy #StayAtHome #StayHome #CoronaCrisis #Coronavid19 @BAG_OFSP_UFSP @20min @Telebasel @SRF @YamahaMusicUSA",,@BAG_OFSP_UFSP @20min @Telebasel @SRF @YamahaMusicUSA,#Covid_19 #COVID #coronavirus #COVID19 #COVID19italia #CoronavirusPandemic #switzerlandsaysTHANKYOU #Italy #StayAtHome #StayHome #CoronaCrisis #Coronavid19,1241447882517024768,https://twitter.com/dustofsoul/status/1241447882517024768
2020-03-21 15:39:37,fahiraxdizi,,0,0,1,"The Media calling us the „Corona Generation“ lmao #CoronaVirus #Covid_19",,,#CoronaVirus #Covid_19,1241389006266474497,https://twitter.com/fahiraxdizi/status/1241389006266474497
2020-03-21 14:51:43,icocatapult,,0,5,22,"The epidemic spread of #Coronavirus - Stay The Fuck At HOME! #ToiletPaper won't help you! #COVID19italia #covid_19DE #corona #StayAtHome #wirbleibenzuhause #Covid_19 #CoronaCrisis #CoronavirusPandemic pic.twitter.com/Pu6XL86hcG",,,#Coronavirus #ToiletPaper #COVID19italia #covid_19DE #corona #StayAtHome #wirbleibenzuhause #Covid_19 #CoronaCrisis #CoronavirusPandemic,1241376952214327296,https://twitter.com/icocatapult/status/1241376952214327296
2020-03-21 10:33:08,samgadjones,,2,3,11,"The #coronavirus will not come between the Swiss and their easter chocolate ",,,#coronavirus,1241311878284009476,https://twitter.com/samgadjones/status/1241311878284009476
2020-03-20 21:23:18,Martin_Dahinden,,17,8,130,"#coronavirus: Now I am in the quarantine of my choice in Beatenberg. ",,,#coronavirus,1241113109718339585,https://twitter.com/Martin_Dahinden/status/1241113109718339585
2020-03-20 18:27:13,LonzaGroup,,0,7,26,"Due to the general shortage of disinfectants - especially in public institutions - Lonza Visp has now started to produce disinfectants in larger quantities for the canton of Valais. Click here to read more: https://lnkd.in/gKmdMFQ #CoronaVirus #Covid19 #LonzaVisp #Disinfection",,,#CoronaVirus #Covid19 #LonzaVisp #Disinfection,1241068794962993153,https://twitter.com/LonzaGroup/status/1241068794962993153
2020-03-20 15:32:00,AdeccoGroup,,0,7,16,"#Covid19: this week's round-up of must-read articles from the world of work: The challenge of hiring in a pandemic How to manage remote workforce Importance of mental health &amp; wellbeing Businesses helping to overcome the crisis Keeping morale up #coronavirus",,,#Covid19 #coronavirus,1241024700072882182,https://twitter.com/AdeccoGroup/status/1241024700072882182
2020-03-20 14:07:32,esmintsociety,,0,5,10,"Dear colleagues, everyone is fighting the #coronavirus #COVID19 pandemic. Neurointerventions are not in the eye of the storm. However, there might be something we can learn from each other to help the affected. To that end, please fill in an online survey: https://buff.ly/3bgQstF",,,#coronavirus #COVID19,1241003445894754304,https://twitter.com/esmintsociety/status/1241003445894754304
2020-03-20 10:51:22,KargerPublisher,,0,7,8,"The numbers are staggering: almost 210'000 confirmed cases of #COVID19 globally! We support research on #CoronaVirus by providing free access to relevant articles to ensure transparent and global exchange of all information available. All content is https://bit.ly/2U8YBdX",,,#COVID19 #CoronaVirus,1240954076252246022,https://twitter.com/KargerPublisher/status/1240954076252246022
2020-03-19 15:31:19,Roche,,9,25,108,"In times of uncertainty collaboration and teamwork are the key to speedy innovation #StrongerTogether #covid19 #CoronaVirus ",,,#StrongerTogether #covid19 #CoronaVirus,1240662141927141378,https://twitter.com/Roche/status/1240662141927141378
2020-03-19 12:21:00,AdeccoGroup,,0,13,23," Are you working from home or leading a team that is working remotely? Sign up for @GA's webinar on ""Maximizing Productivity for Remote Teams"" TODAY at 12 p.m. EDT | 5 p.m. CET #coronavirus #covid19 #webinar",,@GA,#coronavirus #covid19 #webinar,1240614245366034432,https://twitter.com/AdeccoGroup/status/1240614245366034432
2020-03-24 16:33:57,Nightingal_news,,0,0,2,"People in Nigeria Are Poisoning Themselves With #Chloroquine After Trump Said It Was A Cure For #Coronavirus - VICE ",,,#Chloroquine #Coronavirus,1242489841536897092,https://twitter.com/Nightingal_news/status/1242489841536897092
2020-03-24 09:55:13,wolanin1983,chactivist,0,0,0,"Scary stuff... #coronavirus ",,,#coronavirus,1242389496857067520,https://twitter.com/wolanin1983/status/1242389496857067520
2020-03-23 11:23:22,LanternForum,,0,0,0,"#Coronavirus: Why the World is Losing the War! https://finlantern.com/corona-daily-comment-eng-04/",,,#Coronavirus,1242049294770765824,https://twitter.com/LanternForum/status/1242049294770765824
2020-03-23 01:24:37,MuhametShehu,,1,4,4,"#coronavirus Africa - Most Infected Countries #Africa #COVID19 #Covid_19 #CoronavirusPandemic #CoronaOutbreak #Egypt #Algerie #southafrica #Morocco #Senegal",,,#coronavirus #Africa #COVID19 #Covid_19 #CoronavirusPandemic #CoronaOutbreak #Egypt #Algerie #southafrica #Morocco #Senegal,1241898611883024384,https://twitter.com/MuhametShehu/status/1241898611883024384
2020-03-22 11:17:34,cameronfletcher,,13,15,33,"So, I've been debating whether to tweet my experience with #coronavirus but due to the lack of information out there on what to expect once you have it I have chosen to share how my symptoms progressed. 1/n",,,#coronavirus,1241685448063418368,https://twitter.com/cameronfletcher/status/1241685448063418368
2020-03-21 20:00:18,dybuster_EN,,0,2,2,"FREE DIGITAL LEARNING - FOR SCHOOLS #coronavirus INFORMATION English: http://ow.ly/bHaH50yRTPV REGISTER NOW! UK: http://ow.ly/vavn50yRTPU Australia: http://ow.ly/a03D50yRTPT Canada: http://ow.ly/S4zq50yRTPR USA: http://ow.ly/XNYB50yRTPS India: http://ow.ly/K4m750yRTJi",,,#coronavirus,1241454607617929216,https://twitter.com/dybuster_EN/status/1241454607617929216
2020-03-21 18:34:19,PJAKaiser,,0,2,3,"The #coronavirus forced us to give a digital lecture. A very special experience to which we probably have to get used to. But hopefully thanks to #digitization and not as a result of a long lasting #pandemic. @patrik_odermatt",,@patrik_odermatt,#coronavirus #digitization #pandemic,1241432968511528967,https://twitter.com/PJAKaiser/status/1241432968511528967
2020-03-21 15:30:24,brunocapelli11,,0,6,20,"Cardiocentro Ticino Lugano ready to work for Covid-19 and please you stay at Home #Covid_19 #CoronavirusPandemic #CoronaCrisis #coronavirus #StayAtHome #wirbleibenzuhause #switzerland #ticino",,,#Covid_19 #CoronavirusPandemic #CoronaCrisis #coronavirus #StayAtHome #wirbleibenzuhause #switzerland #ticino,1241386687659479041,https://twitter.com/brunocapelli11/status/1241386687659479041
2020-03-21 15:30:14,MuhametShehu,,0,0,2,"#coronavirus Most Infected Countries / 17.02.2020 - 20.03.2020 #COVIDー19 #CoronavirusPandemic #CoronaCrisis #CoronaInfoCH #Covid_19",,,#coronavirus #COVID #CoronavirusPandemic #CoronaCrisis #CoronaInfoCH #Covid_19,1241386643929653248,https://twitter.com/MuhametShehu/status/1241386643929653248
2020-03-21 12:08:28,ElancoEU,,0,0,0,"Your #pet won't get #coronavirus, so hug away, experts say - ⁦@CNN⁩",,@CNN,#pet #coronavirus,1241335868171776000,https://twitter.com/ElancoEU/status/1241335868171776000
2020-03-21 11:58:42,raphaelmoser,,4,4,18,"Crazy vs. almost everybody else, as seen in two pictures today in Bern... #coronavirus ",,,#coronavirus,1241333409823240192,https://twitter.com/raphaelmoser/status/1241333409823240192
2020-03-20 14:22:46,RolfsMicrobes,,3,6,35,"The #coronavirus lockdown can be understood as a tragedy of the commons: it is beneficial for the society as a whole (to stop the virus), but can be exploited by free riders who violate rules and strive for personal short-term benefits, to the potential detriment of the society.",,,#coronavirus,1241007279698313216,https://twitter.com/RolfsMicrobes/status/1241007279698313216
2020-03-20 07:58:01,BerndWilke1,,0,0,3,"#Coronavirus #Venice canals clearer after lockdown",,,#Coronavirus #Venice,1240910452823113731,https://twitter.com/BerndWilke1/status/1240910452823113731
2020-03-19 17:40:27,4Bahary,,1,2,62,"A big thank you to all the doctors and nurses and staff at all hospitals all over the world. Many who are working overtime, going without sleep, exposing their own health to protect ours. You are our heroes! #coronavirus ",,,#coronavirus,1240694636672200704,https://twitter.com/4Bahary/status/1240694636672200704
2020-03-19 11:30:21,UPU_UN,,53,356,1177,"Iran’s #coronavirus #stamp salutes #medical workers. #Iran has unveiled a postage stamp honoring medical professionals as front-line fighters of the #COVID19 outbreak in the country http://ow.ly/Lmr550yPJAS #HealthForAll @WHO #WHO @iranpostCO @M_Sarkheil @Mm_Bahrami #philately",,@WHO @iranpostCO @M_Sarkheil @Mm_Bahrami,#coronavirus #stamp #medical #Iran #COVID19 #HealthForAll #WHO #philately,1240601499862020102,https://twitter.com/UPU_UN/status/1240601499862020102
2020-03-19 11:14:00,AdeccoGroup,,0,6,9," Here are 4 examples of how #Covid19 has changed online learning &amp; how to develop your own skills from home https://www.adeccogroup.com/futuhreinsight/why-now-is-the-time-to-start-upskilling-yourself-online/ #coronavirus",,,#Covid19 #coronavirus,1240597384318443520,https://twitter.com/AdeccoGroup/status/1240597384318443520
2020-03-19 10:25:02,smartvalorinc,,4,29,23,"Announcement!!! Tokenized #physicalgold #paxg is listed on the leading European digital asset exchange @smartvalorinc as of today. Protect your savings in the time of #crisis #coronavirus outbreak with the safe-haven asset #gold. Read more and sign-up:",,@smartvalorinc,#physicalgold #paxg #crisis #coronavirus #gold,1240585062544015360,https://twitter.com/smartvalorinc/status/1240585062544015360
2020-03-19 10:15:53,inmediainsula,,0,0,1,"Before / After Economies in the world #coronavirus ",,,#coronavirus,1240582760110141440,https://twitter.com/inmediainsula/status/1240582760110141440
2020-03-19 09:11:37,LauraSarson,,0,0,2,"Home working with your partner... what could possibly go wrong #coronavirus #Homeoffice #bestbehaviour",,,#coronavirus #Homeoffice #bestbehaviour,1240566586362204160,https://twitter.com/LauraSarson/status/1240566586362204160
2020-03-19 07:02:00,AdeccoGroup,,1,15,23," Coronavirus outbreak has also led to a renewed sense of finding the good in colleagues &amp; people we come into contact with. How to lead mindfully in a crisis? Check out below article by Terri Lewis @flamingo0627 from @PontoonSolution #leadership #covid19 #coronavirus",,@flamingo0627 @PontoonSolution,#leadership #covid19 #coronavirus,1240533966391828480,https://twitter.com/AdeccoGroup/status/1240533966391828480
2020-03-24 08:09:57,matthieujordi,,0,0,0,"BETTER https://youtu.be/1nrcZQliOGI #Coronavirus #better",,,#Coronavirus #better,1242363005981077504,https://twitter.com/matthieujordi/status/1242363005981077504
2020-03-24 07:37:12,JParko1,,0,0,0,"What better time to finally do away with GDP growth as our key societal yardstick?! #coronavirus #Covid_19",,,#coronavirus #Covid_19,1242354765641768960,https://twitter.com/JParko1/status/1242354765641768960
2020-03-24 06:45:34,FormetCh,,0,0,0,"Business Strategy Through Four Phases Of The #Coronavirus Crisis, from @Forbes https://bit.ly/2UezKFu",,@Forbes,#Coronavirus,1242341772644225024,https://twitter.com/FormetCh/status/1242341772644225024
2020-03-23 19:41:15,JamesEagle17,,0,0,2,"On a per capita basis, #Switzerland is not faring to well with the #Coronavirus. It's only marginally behind Italy. However, spirits remain high and the country remains strong, just like its GDP. Stay safe and stay healthy. My thoughts and prays are with you all. ",,,#Switzerland #Coronavirus,1242174590681591810,https://twitter.com/JamesEagle17/status/1242174590681591810
2020-03-23 11:39:25,bimbo9107,DrSenait,0,0,0,"#Rwanda is seriously facing #COVID19 #coronavirus ",,,#Rwanda #COVID19 #coronavirus,1242053331415162883,https://twitter.com/bimbo9107/status/1242053331415162883
2020-03-23 05:40:59,Idamae95308023,,2,3,4,"#Liberia #coronavirus The First Lady of Liberia @LadyWeah ran away from Liberia during this pandemic and is staying in Paris, France on the Liberian people's money. While other First ladies, around the world, are staying in place to fight this pandemic with their people",,@LadyWeah,#Liberia #coronavirus,1241963131305328640,https://twitter.com/Idamae95308023/status/1241963131305328640
2020-03-22 04:22:22,chatterjeetweet,,0,0,0,"Lets divide to unite #SocialDistanacing #SelfIsolation #coronavirus https://anythingteverything.blogspot.com/2020/03/lets-divide-to-unite.html",,,#SocialDistanacing #SelfIsolation #coronavirus,1241580959989788673,https://twitter.com/chatterjeetweet/status/1241580959989788673
2020-03-21 14:36:42,pilatusdrache,,0,0,0,"STAY CLEAN #CoronaCrisis #coronavirus #corona",,,#CoronaCrisis #coronavirus #corona,1241373170902405121,https://twitter.com/pilatusdrache/status/1241373170902405121
2020-03-21 13:34:08,IMILuzern,,0,4,1,"In the second of the series of videos detailing our response to the #Coronavirus outbreak, Mr. Currie explains how IMI was quickly able to utilise digital teaching methods to ensure our students' study continues uninterrupted. #hospitalityschool #Covid_19 #imistudents #imifamily",,,#Coronavirus #hospitalityschool #Covid_19 #imistudents #imifamily,1241357427175546880,https://twitter.com/IMILuzern/status/1241357427175546880
2020-03-21 09:47:30,mariemaynard,BasTietema,0,0,0,"#corona #coronavirus Stay healthy and stay safe everyone! Oh, and #staythefuckhome",,,#corona #coronavirus #staythefuckhome,1241300393356865536,https://twitter.com/mariemaynard/status/1241300393356865536
2020-03-21 08:30:03,michaelhenkech,,0,0,0,"Some people say that we shouldn't make this crisis political, but who but our politicians should protect us in times like these? Well, not this one... #incompetentliar #coronavirus ",,,#incompetentliar #coronavirus,1241280903021834240,https://twitter.com/michaelhenkech/status/1241280903021834240
2020-03-20 17:31:31,BIS_org,,2,44,47,"#BaselCommittee coordinates policy and supervisory response to Covid-19 https://www.bis.org/press/p200320.htm #BaselIII #BankCapital #CapitalBuffers #coronavirus ",,,#BaselCommittee #BaselIII #BankCapital #CapitalBuffers #coronavirus,1241054777255120898,https://twitter.com/BIS_org/status/1241054777255120898
2020-03-20 11:03:26,Climeworks,,0,2,11,"The #coronavirus may reduce #globalemissions this year. However, this could backlash. Boosting low-carbon solutions could help to both stimulate economic growth and prevent emissions from shooting up after the pandemic.",,,#coronavirus #globalemissions,1240957115730198528,https://twitter.com/Climeworks/status/1240957115730198528
2020-03-19 22:08:27,rhim,CBSNews,0,0,0,"God bless #coronavirus #MAGA #usa",,,#coronavirus #MAGA #usa,1240762083156860928,https://twitter.com/rhim/status/1240762083156860928
2020-03-19 21:53:14,MuhametShehu,,0,1,4,"Confirmed Cases / 01.03.2020 - 18.03.2020 #COVID19 #Covid_19 #CoronaVirusUpdate #Coronakrise #coronavirus ",,,#COVID19 #Covid_19 #CoronaVirusUpdate #Coronakrise #coronavirus,1240758251626606598,https://twitter.com/MuhametShehu/status/1240758251626606598
2020-03-19 19:51:09,DrPascalMeier,,6,18,25,"Military trucks transport Italian #CoronaVirus victims' coffins in Bergamo #Covid19 https://mol.im/a/8129959",,,#CoronaVirus #Covid19,1240727531495587841,https://twitter.com/DrPascalMeier/status/1240727531495587841
2020-03-19 18:13:37,SwissMFA,,4,57,63,"If you are Swiss and travelling abroad, register now on the ""Travel Admin App"". This will enable the FDFA to provide you with better support on your return journey #CoronaInfoCH #Coronavirus IOS https://apple.co/2vEuxxm Android http://bit.ly/394gAqb",,,#CoronaInfoCH #Coronavirus,1240702984264118279,https://twitter.com/SwissMFA/status/1240702984264118279
2020-03-19 17:15:21,S3iL3r,,0,0,1,"Rate my home office #coronavirus #COVID19 – at Hindelbank",,,#coronavirus #COVID19,1240688321954582528,https://twitter.com/S3iL3r/status/1240688321954582528
2020-03-19 05:30:37,DalithSteiger,,3,11,41,"World's Most Powerful Supercomputer Fights Coronavirus Simulations on the most powerful supercomputer in the world from @IBM to find a protein that prevents #Covid19 infection to lung cells. @ORNL #Coronavirus #CognitiveNews",,@IBM @ORNL,#Covid19 #Coronavirus #CognitiveNews,1240510968733536258,https://twitter.com/DalithSteiger/status/1240510968733536258
2020-03-24 01:00:53,Nightingal_news,,0,0,0,"Treatments for #COVIDー19: Drugs being tested against #coronavirus | Live Science ",,,#COVID #coronavirus,1242255027281903616,https://twitter.com/Nightingal_news/status/1242255027281903616
2020-03-23 16:46:23,SusanaCM76,,0,0,0,"GRATEFUL. Big, fat THANK YOU #coronavirus #everythingwillbeok #thankyou en Dachsen, Switzerland https://www.instagram.com/p/B-FVc6QhAtZXuA_NFXYxhdkmTJEsesG1Qt5p8k0/?igshid=n1wlkxlomxv0",,,#coronavirus #everythingwillbeok #thankyou,1242130584446566408,https://twitter.com/SusanaCM76/status/1242130584446566408
2020-03-23 16:44:43,imsa_search,,0,1,1,"How will the coronavirus pandemic affect the future of work and the executive search market? We’ve asked the IMSA Search members to share their thoughts. Learn more! #IMSASearch #coronavirus ",,,#IMSASearch #coronavirus,1242130163380387841,https://twitter.com/imsa_search/status/1242130163380387841
2020-03-23 14:21:53,fiofiodor,,0,2,4,"Stay at home #StayAtHome #COVIDー19 #coronavirus ",,,#StayAtHome #COVID #coronavirus,1242094218736275456,https://twitter.com/fiofiodor/status/1242094218736275456
2020-03-23 11:26:03,GraceHDavis,,0,0,5,"Day 10 of quarantine. Went to http://howmuchtoiletpaper.com and discovered I will last 38 days on my current TP ration. #COVID19 #coronavirus",,,#COVID19 #coronavirus,1242049967340036096,https://twitter.com/GraceHDavis/status/1242049967340036096
2020-03-22 20:32:23,NKulturmagazin,,1,12,37,"Local police in Spain start playing music to locals during the Coronavirus lockdown. A wonderful heartwarming moment.#coronavirus #Coronavid19 #CoronaSchweiz #Spanien #Spain #Deutschland #Schweiz",,,#coronavirus #Coronavid19 #CoronaSchweiz #Spanien #Spain #Deutschland #Schweiz,1241825068767993856,https://twitter.com/NKulturmagazin/status/1241825068767993856
2020-03-22 11:46:59,ImmunobiologySG,,1,12,38,"#coronavirus If SARS-CoV-2 is very similar to SARS-CoV-1, what can we learn from previous studies? In this thread, we will share some of the key findings from our lab on coronaviruses including SARS-CoV-1 and the murine coranavirus, aka mouse hepatitis virus (MHV).",,,#coronavirus,1241692849265139714,https://twitter.com/ImmunobiologySG/status/1241692849265139714
2020-03-22 08:13:30,SwissMFA,,0,25,29,"If you are Swiss and travelling abroad, register now on the ""Travel Admin App"". This will enable the FDFA to provide you with better support on your return journey #CoronaInfoCH #Coronavirus IOS https://apple.co/2vEuxxm Android http://bit.ly/394gAqb",,,#CoronaInfoCH #Coronavirus,1241639122952912896,https://twitter.com/SwissMFA/status/1241639122952912896
2020-03-20 10:37:32,theanchor_io,,0,0,2,"What is the effect of #coronavirus on the global economy and where is #crypto in the whole scenery? What happens next - global recession or is there hope after all? Find out in this week's #CryptoRoundup fully dedicated to COVID-19 &gt;&gt; https://anct.io/roundup-32.",,,#coronavirus #crypto #CryptoRoundup,1240950597668483072,https://twitter.com/theanchor_io/status/1240950597668483072
2020-03-20 10:02:31,SuzannaVock,,0,2,4,"Dear People I usually don't post about my personal condition. Now i do! And I will give a big thank you to the many employees in the health service which now and beyond the crisis give everything for us! #ThankYou #coronavirus #solidarity #nurselife ",,,#ThankYou #coronavirus #solidarity #nurselife,1240941783548379138,https://twitter.com/SuzannaVock/status/1240941783548379138
2020-03-20 07:33:51,FormetCh,,0,0,1,"#coronavirus : How To Keep A Positive Business Attitude In The Time Of COVID-19 https://bit.ly/3a7NCqx",,,#coronavirus,1240904371497570304,https://twitter.com/FormetCh/status/1240904371497570304
2020-03-20 07:16:05,hailpam,CNNBusiness,0,0,0,"Hopes at the time of #CoronaVirusUpdate #coronavirus ",,,#CoronaVirusUpdate #coronavirus,1240899900637884417,https://twitter.com/hailpam/status/1240899900637884417
