,Date,Text
14,2020-03-30 07:13:34+00:00,"Michael Gove appears to blame China over lack of UK coronavirus testing. Even if what Gove said was true (of course it wasn't!), there's still no excuse for ignoring advice/experience of other countries, &amp; especially of the WHO. "
15,2020-03-30 07:02:12+00:00,"To this extent, the world is affected by Coronavirus 🦠😨 "
16,2020-03-30 06:46:24+00:00,"Spain is not the only country to buy sadly substandard virus equipment from China. But who was the Spanish distributor that acquired deficient test kits - and how much was paid? PM Sánchez talked about ""a super aggressive market."" How about opaque?"
17,2020-03-30 06:19:44+00:00,Y’all Spanish @Grindr is out here using the GENDER NEUTRAL SPANISH 🙌🏾👏🏾🏳️‍🌈#Grindr #ellx #elle #español #nonbinary #nobinarix #nobinarie #queer #queeracademic #lgbtq #COVID19 #coronavirus 
18,2020-03-30 21:56:08+00:00,"What a strong, powerful and beautiful cover! Vía @NewYorker #CODVID19 #Covid_19 #EnCuarentena #QuedateEnCasa #coronavirus "
19,2020-03-30 19:28:57+00:00,Global airlines and airports seek storage space as coronavirus pandemic grounds aircraft https://www.thenational.ae/business/aviation/global-airlines-and-airports-seek-storage-space-as-coronavirus-pandemic-grounds-aircraft-1.998856 vía @TheNationalUAE
20,2020-03-30 16:00:00+00:00,Viajar: Must-Read Coronavirus and Travel Stories Last Week https://bit.ly/2yjURhc #Travel #Coronavirus #COVID_19
21,2020-03-30 14:47:06+00:00,"letters from my students while we’re separated during coronavirus, a thread: "
22,2020-03-30 13:54:45+00:00,"______Next Time, Let it be a Pandemic of Kisses. ♥️ #Poldark #poldarkpbs #AidanTuner #EleanorTomlinson #quarantinewithpoldark #QuedateEnCasa #StayAtHome #coronavirus 🦠 "
23,2020-03-30 11:29:57+00:00,"Barca players, including Messi and Suarez, release a statement saying they will take a 70% pay cut and also contribute to make sure club staff can take home 100% pay during the coronavirus lay-off"
24,2020-03-30 11:09:57+00:00,"BREAKING: Official figures released on Monday by the Spanish Health Ministry showed that there were 812 deaths from the coronavirus in the last 24 hours, a slight fall from the previous day. The total number of deaths in Spain has now reached 7,340 "
25,2020-03-30 10:51:55+00:00,"In Spain there are already 85,195 cases of Coronavirus, surpassing China and 7,340 deaths, 812 more than yesterday. #Covid_19 #YoMeQuedoEnCasa #Spain @eaglebroadcast"
26,2020-03-30 07:57:10+00:00,"How can they possibly claim the spread of the virus is slowing when they are doing so little testing, comparatively speaking, & talking about the possibility of ramping up the lockdown measures?"
27,2020-03-30 06:34:49+00:00,"One month ago, Trump said there were only 15 coronavirus cases in the United States and in a few days it would be zero and that proves he is doing a good job Today, Trump said that if 100,000 people die of coronavirus in the United States that proves he is doing a good job "
28,2020-03-30 06:27:08+00:00,Looking forward … #StayHome #staysafe
29,2020-03-30 05:44:06+00:00,"In Spain, austerity legacy cripples coronavirus fight "
30,2020-03-29 22:47:50+00:00,Nigeria’s president @MBuhari has ordered a lockdown in the cities of Lagos and Abuja. Nigeria #Covid_19 situation: total cases and deaths
31,2020-03-29 22:34:09+00:00,The @nytimes lambasts rich Europeans fleeing coronavirus for second homes... including one Jose Maria Aznar https://nyti.ms/2WTigAa
32,2020-03-29 22:25:18+00:00,Coronavirus tracked: the latest figures as the pandemic spreads Free to read at https://www.ft.com/content/a26fbf7e-48f8-11ea-aeb3-955839e06441 via @financialtimes
33,2020-03-29 21:55:05+00:00,"In Spain every day at 8pm all the people at home,look out the windows and balconies to applaud doctors,nurses..that are fighting coronavirus, police forces park their cars in front of hospitals also to pay tribute."
34,2020-03-30 21:31:42+00:00,Man the book of revelations just looking more and more real
35,2020-03-30 20:14:35+00:00,Just confirmed: Fourth death case caused by corona virus in Bosnia and Herzegovina today. Ten deaths in total. #COVID19
36,2020-03-30 17:52:30+00:00,The past and coming weeks will lead us to think about our way of consumption. Will we finally commit to peacefully coexisting with nature? #letswintogether
37,2020-03-30 17:52:26+00:00,"Best comment today goes to Ignacio Escolar just now on Spanish TV 😷 ""We have gone from a nation of 42 Million football coaches for the national team to 40 Million experts in how to fight the corona virus."" #Covid_19 #COVID19España #laughteristhebestmedicine @eldiarioes"
38,2020-03-30 13:42:01+00:00,Gold | $XAUUSD | $XAU $USD CORONA VIRUS vs my WIFE Long or short it with BTC on Trade8: http://trade8.to/trade/XAU-USD
39,2020-03-30 11:20:04+00:00,The mystery of the true coronavirus death rate. Without comprehensive testing and more precision over the cause of fatalities global comparisons should be treated with caution. 
40,2020-03-30 10:57:13+00:00,"Anyone else suddenly begin baking their own bread at home? Not sure what this is, definitely not a baguette or a ciabatta. Coronavirus loaf? Ew. Better call it #Confinement Loaf."
41,2020-03-30 08:04:38+00:00,US EPA suspends its enforcement of environmental laws #coronavirus Shameful. Trump administration allows companies to break pollution laws during coronavirus pandemic | US Environmental Protection Agency | The Guardian 
42,2020-03-30 07:56:27+00:00,"Special Offer: As part of your healthcare continuity plan, sign up now for 3 months of free Rainbow Enterprise and keep your #healthcare community connected 24/7 throughout the #coronavirus crisis https://bit.ly/2UHxZQa"
43,2020-03-30 06:40:01+00:00,“Resources to Effectively Lead Amid COVID-19” https://buff.ly/2IPE3R5 #covi19 #coronavirus
44,2020-03-30 17:22:18+00:00,"For Autocrats, #Coronavirus Is a Chance to Grab Even More Power "
45,2020-03-30 07:30:31+00:00,"EU citizens in UK at risk of becoming illegal as coronavirus response prioritised. The settled status scheme was always a terrible idea, but now more than ever. @BremainInSpain @InLimboBrexit"
46,2020-03-30 01:31:41+00:00,I want there to be an episode of curb your enthusiasm where larry thinks he has coronavirus
47,2020-03-30 00:28:16+00:00,Difundir.... #CODVID19 #coronavirus 
48,2020-03-29 23:48:51+00:00,Coronavirus: Which countries have banned alcohol during lockdown #Covid_19 #StayAtHome
49,2020-03-29 21:10:38+00:00,"In the middle of the virus turmoil, these are the things that keep the President busy 🤦🏻‍♂️ @realDonaldTrump @POTUS #COVID19 #coronavirus "
50,2020-03-29 21:02:27+00:00,"Modelers, this is a must-read:"
51,2020-03-29 20:24:00+00:00,"#Teriah is that coronavirus has made straight people, if hetero people fuse clean there would be no coronavirus, this is a punishment from God for hetero people to stop criticizing others, to stop LGBTI-phobic, racist, machista, xenophobic beings , gordophobic and class phobic"
52,2020-03-29 20:07:31+00:00,"New Orleans EMS official Emily Nichols on Feb. 14th, a week before Mardi Gras: “There is no concern at this time for coronavirus in our region … the risk for us is very low at this time.” "
53,2020-03-29 21:19:30+00:00,"The Fate of the News in the Age of the #Coronavirus: Without a viable news media system, democracy is reduced to an unattainable ideal https://www.newyorker.com/news/annals-of-communications/the-fate-of-the-news-in-the-age-of-the-coronavirus?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=onsite-share&amp;utm_brand=the-new-yorker&amp;utm_social-type=earned vía @NewYorker"
54,2020-03-29 16:49:04+00:00,Breaking | German state minister reported to have committed suicide over economic worries due to coronavirus 
55,2020-03-29 15:24:48+00:00,Thomas Keller sues insurer for coronavirus losses #lesgrandestablesdumonde
56,2020-03-29 15:08:56+00:00,Coronavirus numbers: Spain and the World. A very different foresight &amp; reaction to a terrible pandemic. @sanidadgob @FECYT_Ciencia @SaludISCIII @EU_H2020 @embl @csic @usal @NIH @elpais_espana @elmundoes @abcespana @La_SER @BBCNews @cnni (today Spain accumulates 6600 deaths)😥
57,2020-03-29 14:45:40+00:00,"Spanish Cabinet greenlights stricter lockdown conditions, ‘hibernating’ the economy in a bid to avoid hospitals becoming overwhelmed with coronavirus patients "
58,2020-03-29 13:53:43+00:00,".@SpeakerPelosi blames Trump for Coronavirus deaths: ""The president, his denial at the beginning, was deadly. His delaying of getting equipment to where it — his continued delay in getting equipment to where it’s needed is deadly … as the president fiddles, people are dying."" "
59,2020-03-29 13:48:53+00:00,"De Blasio on his falsely reassuring New Yorkers they shouldn’t worry about Coronavirus: “We should not be focusing, in my view, on anything looking back … none of us have time to look backwards."" "
60,2020-03-29 13:33:32+00:00,.@chucktodd to Joe Biden just now: “Do you think there’s blood on the president’s hands considering the slow response” on Coronavirus?
61,2020-03-29 12:20:04+00:00,Islanders arena construction at Belmont Park paused due to coronavirus 
62,2020-03-29 10:06:09+00:00,"Te respeto, no tengo la verdad absoluta « However, since we observed all notable SARS-CoV-2 features, including the optimized RBD and polybasic cleavage site, in related coronaviruses in nature, we do not believe that any type of laboratory-based scenario is plausible. » science"
63,2020-03-29 09:49:39+00:00,"""If I gET cORonAviRuS, I GeT CorOnAVirUs"" headass ppl piss me off "
64,2020-03-29 09:48:49+00:00,Coronavirus patients taken off ventilators after getting experimental HIV drug https://nypost.com/2020/03/28/coronavirus-patients-taken-off-ventilators-after-getting-experimental-hiv-drug/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost
65,2020-03-29 09:46:03+00:00,"BREAKING: Coronavirus deaths have hit a new daily record in Spain, with 838 victims in 24 hours. Spanish Cabinet set to approve stricter lockdown measures at meeting today "
66,2020-03-29 08:10:29+00:00,"ICYMI: Pedro Sánchez has announced even stricter lockdown measures, confining everyone apart from those who are working in essential sectors to their homes, in a bid to halt the spread of the coronavirus and reduce the congestion of intensive care units "
67,2020-03-29 07:42:41+00:00,BBC News - SNP urges UK government to 'hit pause' on Brexit due to coronavirus https://www.bbc.co.uk/news/uk-scotland-scotland-politics-52079106 There can be absolutely no justification for proceeding with Brexit during the current coronavirus crisis.
68,2020-03-29 05:45:28+00:00,Fuck you 😎💪🏼💪🏼💪🏼🦾🦾🦾💥🖕🏼🦠 #COVIDー19 #Coronavid19 #CuarentenaPorLaVida #COVID19 #mequedoencasa #QuedateEnCasa #YoMeQuedoEnCasa #covid #coronavirus #coronavirusespaña #sisepuede #fuckcovid19 #aixòtambépassarà #stayathome #stayhome #istayhome pic.twitter.com/eqNBbk5t6z
69,2020-03-29 01:11:54+00:00,Maxine Waters outlines the next Coronavirus stimulus: — Help for renters — Help for landlords — Help with gasoline — Help for credit cards — Help for your credit score — Help for concessionaires — Help for minorities — Help for caterers 
70,2020-03-29 00:18:35+00:00,How NYC’s Political Brass Set the Stage for City Becoming America’s Coronavirus Epicenter 
71,2020-03-28 21:33:49+00:00,African politicians blaming Coronavirus re why the economies the countries they manage will be in shambles post the pandemic. Are telling a half truth and should start by owing the fact they too are the virus that has most African nations in economic disarray...
72,2020-03-28 20:22:55+00:00,"BREAKING: As coronavirus deaths continue to rise on a daily basis in Spain, Prime Minister Sánchez announced on Saturday that the lockdown will be tightened, with all non-essential workers confined to their homes for the next two weeks https://english.elpais.com/politics/2020-03-28/spanish-government-tightens-lockdown-to-include-all-non-essential-workers.html?utm_medium=Social&amp;utm_source=Twitter&amp;ssm=TW_CM_EN#Echobox=1585426975"
73,2020-03-29 13:29:34+00:00,Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases than it claims https://www.businessinsider.com/coronavirus-boris-johnsons-government-reportedly-furious-with-china-2020-3?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter vía @businessinsider
74,2020-03-29 10:03:22+00:00,Mapa COVID-19 Chile #Coronavirus #COVID19 #Chile 🗺️ https://gisdata.es/covid19_chile/
75,2020-03-29 08:59:10+00:00,"And I think that the government hide us the worst face of #Covid_19 #coronavirus BR from Madrid, Spain"
76,2020-03-29 07:22:48+00:00,"Worldwide #coronavirus cases surpass 660,000 mark Follow our #Covid19 live blog here:"
77,2020-03-28 20:06:09+00:00,Coronavirus are you ...? 
78,2020-03-28 20:05:03+00:00,China just banned the trade and consumption of wild animals. Experts think the coronavirus jumped from live animals to people at a market. https://www.businessinsider.com/china-bans-wildlife-trade-consumption-coronavirus-2020-2?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter via @businessinsider
79,2020-03-28 19:08:23+00:00,CORONAVIRUS will change the world and change the European Union 
80,2020-03-28 19:06:48+00:00,There are fundamental lessons we must learn from the coronavirus crisis https://medium.com/enrique-dans/there-are-fundamental-lessons-we-must-learn-from-the-coronavirus-crisis-37731b85858?source=friends_link&amp;sk=dc5b77629c303e60b7c501e5d842a442
81,2020-03-28 17:50:04+00:00,Frightening cellphone 'heat map' shows coronavirus' potential spread as spring break revelers went home 
82,2020-03-28 17:11:11+00:00,"LaLiga doing whatever they can to raise funds, raise awareness and stay relevant at such a weird time. Hats off to them."
83,2020-03-28 17:00:32+00:00,"CORONAVIRUS IN SPAIN UPDATE: The regional government of Madrid is planning to set up a second makeshift morgue, which could start receiving coffins on Monday. "
84,2020-03-28 16:26:28+00:00,"@davidicke CNN)Amid fears stoked by the coronavirus, ""Contagion"" -- a 2011 movie about a pandemic with potentially eerie similarities to recent events -- has been climbing up the iTunes rental charts, reflecting how people often use fiction as a means to process reality."
85,2020-03-28 16:06:39+00:00,The six-hour virtual gathering on Thursday to agree on a joint EU statement on coordinated action against the coronavirus has been described as one of the most fascinating summits in recent memory. 
86,2020-03-28 15:50:08+00:00,How to deal with your kid âcolleaguesâ during coronavirus shutdowns 
87,2020-03-28 14:10:18+00:00,Lessons from Italy’s Response to Coronavirus 
88,2020-03-28 13:10:04+00:00,Brian Brenberg: Coronavirus -- Responsible crisis leadership includes putting Americans back to work 
89,2020-03-28 12:29:20+00:00,"For anyone wanting to track Spain’s fight against Coronavirus, Matthew’s a great follow —&gt; "
90,2020-03-28 11:27:05+00:00,"TOGETHER in the fight against #coronavirus 💪🏼. We are working hard to provide a vital service, but staying at home is also vital. For you, for our elders, for ALL 🙏🏼 #StayHomeSaveLives https://www.blog.iberdrola.com/2020/03/21/united-across-the-world-to-bring-you-electricity-during-a-crisis/"
91,2020-03-28 11:00:02+00:00,Good examples! #Hope #StaySafe
92,2020-03-28 19:58:38+00:00,$AYTU is a 10$stock before summer. We need fast test all around the world. #coronavirus
93,2020-03-28 18:29:34+00:00,"Denmark tight measures, Sweden lose measures, Argentina tight measures, Brazil lose measures https://apnews.com/b21a296383694c6726d03e027134daf1 we will have quite a few A/B real life tests"
94,2020-03-28 15:27:51+00:00,"take care with the laparoscopic procedures on suspected novel coronavirus infection, it might be a way of aerosol transmission, even though you prevent air leaks. Watch AISChannel Chinese surgeons experience @aecirujanos @escp_tweets @AECP_FAECP"
95,2020-03-28 10:53:53+00:00,"Spain has set a grim new record with 832 coronavirus deaths in 24 hours, up from 769 the previous day. And a study finds that the real number could be even higher. "
96,2020-03-28 10:40:37+00:00,"Could China please learn from this? The way of life in of some people in Wuhan has killed 1000s, killed the global economy & has 1/3 of the global population in lockdown. Look forward to their apology to us all and compensation #responsibility #China"
97,2020-03-28 09:44:41+00:00,"Due to the coronavirus crisis, we're very sorry that we have to cancel PSIDA conference this year. We're looking at discussing PSIDA themes in future events and we'll find a new date when situation stabilizes. More info at https://www.cosmos.esa.int/web/psida-2020/home #staysafe #staystrong"
98,2020-03-28 09:38:41+00:00,CORONAVIRUS MEME OF THE DAY 😷👍 #coronavirusmemes
99,2020-03-28 09:20:16+00:00,PRAY FOR THE WORLD. STOP CORONAVIRUS 
100,2020-03-28 09:19:33+00:00,Italy and Spain suffer record deaths as coronavirus infection rate surges 
101,2020-03-28 09:09:39+00:00,"Dude, are you serious? Be grateful that coronavirus is a fucking joke compared to other diseases or outbreaks humanity have faced through history. Don't go out, it's simple."
102,2020-03-28 07:03:26+00:00,Spain in times of the coronavirus. My post for @rielcano
103,2020-03-28 06:32:18+00:00,coronavirus update 
104,2020-03-28 04:30:58+00:00,Worry about Coronavirus? Worry about Coronavirus? F-OFF #Coronavirus #RealDeathsWorldWide
105,2020-03-28 00:32:16+00:00,Coronavirus starter pack 
106,2020-03-27 23:52:27+00:00,Coronavirus everywhere. 
107,2020-03-27 22:35:21+00:00,"fifteen days without leaving home due to coronavirus .... the best of today: ""joker"", thanks @JPhoenixGallery from spain!"
108,2020-03-27 22:02:31+00:00,#coronavirus feeling 
109,2020-03-27 21:25:03+00:00,Coronavirus news has got me so confused I only just found out Albert Uderzo died. Shit. pic.twitter.com/QC2gYqka2N
110,2020-03-27 20:23:34+00:00,"This photo is called ""Trial of the landlords after coronavirus outbreak"". #CoronavirusOutbreak #coronavirus #CoronaLockdown"
111,2020-03-27 20:07:41+00:00,".@RepSchakowsky: ""I am deeply disturbed that my Republican colleagues are trying to exclude local Planned Parenthood clinics from the” Coronavirus stimulus. Adds a future bill will be needed for “undocumented people” "
112,2020-03-28 08:28:58+00:00,"Coronavirus can survive on shoes for up to 5 days, experts say "
113,2020-03-27 20:11:13+00:00,"The coronavirus lockdown, working remotely and what we’re going to need on our CVs https://medium.com/enrique-dans/the-coronavirus-lockdown-working-remotely-and-what-were-going-to-need-on-our-cvs-16bb45af6047?source=friends_link&amp;sk=ae63fb0f9b36e1d6316c56f268f86362"
114,2020-03-27 18:30:58+00:00,"No, this was not done with Photoshop 😯🇵🇹#coronavirus #cascais #Portugal #bookcover"
115,2020-03-27 17:59:28+00:00,7 different types of human coronavirus. 
116,2020-03-27 17:43:36+00:00,"De Blasio on Feb. 14: The Coronavirus ""should not stop you from going about your life, should not stop you from going to Chinatown and going out to eat. I’m going to do that today myself."" "
117,2020-03-27 17:00:34+00:00,Keep a coronavirus diary to help Wright State’s archives document the pandemic https://buff.ly/2Jpk2Rv
118,2020-03-27 16:16:06+00:00,".@AOC, who urged New Yorkers to patronize Chinese restaurants as the Coronavirus began spreading, attacked the federal government for not outfitting Queens hospitals without enough PPE, ventilators "
119,2020-03-27 15:18:35+00:00,Finding Coronavirus vaccine is easier than defending BUHARI.👌👌👌👌👌 
120,2020-03-27 14:01:29+00:00,"States, feds try to end scourge of coronavirus price-gouging "
121,2020-03-27 13:58:59+00:00,Spain records highest single-day coronavirus death total #COVID2019 #Covid19ES
122,2020-03-27 13:49:01+00:00,America First #COVID2019 #COVID19 #CALMOutNow
123,2020-03-27 13:47:20+00:00,#RT @McKinsey: Three seasoned leaders describe what they learned from managing through past crises. https://mck.co/2wx36Gg #TheNextNormal
124,2020-03-27 13:34:27+00:00,"Coronavirus update: - Death toll has risen to 4,858, with 769 fatalities in just the past 24 hours - Total number of infections at 64,059 - More than 9,000 of Spain's health workers have been infected with the coronavirus "
125,2020-03-27 13:33:26+00:00,Marshadow has been tested for CORONAVIRUS :( 
126,2020-03-27 12:57:23+00:00,Juventus among other top European clubs are thinking of signing Marcelo this summer. Juventus officials were expected to meet with Marcelo in Madrid before the coronavirus outbreak put a stop to that. [@Marca]
127,2020-03-27 12:49:58+00:00,IFEMA. MADRID. 2020. #coronavirus pic.twitter.com/dLnTWHdIuO
128,2020-03-27 12:36:12+00:00,"Y ahora PAGE ¡qué! Seguimos sin abrir el hospital de campaña de Toledo!!! #pageabreloya @PP_CLM @populares @PPopularTo @PPSenado Spain’s healthcare system ‘collapsing’ as coronavirus death toll hits 4,000 and patients wait THREE DAYS for beds – The Sun "
129,2020-03-27 12:22:37+00:00,"Loved this from Mono Burgos on Instagram on fellow former Argentinian keeper Hugo 'Loco' Gatti who is in hospital in Madrid being treated for coronavirus. ""You are, were and will be the greatest of them all!"" "
130,2020-03-27 12:21:13+00:00,Boris Johnson has coronavirus pic.twitter.com/YSgCENEm5d
131,2020-03-27 12:11:09+00:00,Another interesting opportunity to learn about #brand management in the #coronavirus crisis. @Orioliglesias will be talking on this topic during the open #webinar next Tuesday 31st. Join it here: https://sforce.co/3aoOw26 #branding #marketing #covid19 #communication pic.twitter.com/UpmHimGdSB
132,2020-03-27 11:47:54+00:00,PANDEMINIUM #valence #Drome #France 🇫🇷 #masquespourtous #masques #COVID19 #coronavirus #COVID #COVID19fr #CONFINEMENTJOUR10 #COVID19france
133,2020-03-27 11:45:06+00:00,Life is a parody: #UKLockdownNow Prime Minister @BorisJohnson tests positive for #COVID19
134,2020-03-27 11:22:24+00:00,"BREAKING: The latest official figures released by the Spanish Health Ministry on Friday revealed that 769 people died from the SARS-CoV-2 coronavirus in the last 24 hours. That brings the total number of deaths in the country to 4,858 "
135,2020-03-27 11:05:05+00:00,Shame on china government instead of paying to victims who died because of coronavirus they are closing border for foreigners wish EU would have done same we wont be suffering like this CHINA IS RESPONSIBLE FOR MISHANDLING CORONAVIRUS YOU MURDERED DR LEE 
136,2020-03-27 10:32:42+00:00,"Coronavirus Response: Hospitals Rated Best, News Media Worst "
137,2020-03-27 10:29:41+00:00,"“Under a lockdown, democracies reveal what they have in common with other political regimes: here too politics is ultimately about power and order.”"
138,2020-03-27 10:20:02+00:00,Spain faces set back in coronavirus fight after new testing kits prove faulty 
139,2020-03-27 09:57:16+00:00,"Hi Owen ;-), I'll doing a thread of examples of people using the corona virus pandemic to make political hay in exactly this disingenuous and opportunistic fashion. You've just made the number 4 spot! Congrats. "
140,2020-03-27 09:00:00+00:00,"The latest episode of our #QuePodcast is here, for the second week from lockdown in Madrid. This week we speak to UK ambassador to Spain @HughElliottUK about the coronavirus crisis, and @ChrisDottieHays and @MartinMakepeace about its economic effect"
141,2020-03-27 08:36:48+00:00,New study places pangolin at centre of Covid-19 pandemic
142,2020-03-27 08:29:44+00:00,"Spanish hospitals are filling up with coronavirus patients requiring intensive care. But the shortage of ventilators, testing and personal protective equipment has left health workers feeling increasingly defenseless "
143,2020-03-27 08:21:07+00:00,Acupuncturists ‘stand ready’ to help NHS fight coronavirus 
144,2020-03-27 07:33:33+00:00,Coronavirus who 
145,2020-03-27 02:20:00+00:00,"While the players have rejected the pay cut, Barcelona will use their legal right under Spain's State of Emergency to apply the ERTE temporary redundancy scheme..."
146,2020-03-27 00:39:55+00:00,look i’ve read a lot of conspiracy theories about the coronavirus on the internet but i think i’ve finally figured it out this is all a ploy created by the owners of tiktok to mentally break everyone just enough to use their app
147,2020-03-26 23:43:24+00:00,Barcelona enact staff cuts for duration of coronavirus crisis: https://en.as.com/en/2020/03/26/football/1585263364_830896.html
148,2020-03-26 22:48:59+00:00,Bill Gates March 2015 #COVID19 #coronavirus #pandemia #prevencion pic.twitter.com/sGlCuzJAQR
149,2020-03-26 22:32:12+00:00,"Oxford-Based Group Stops Using WHO Data for Coronavirus Reporting, Citing Errors "
150,2020-03-26 21:26:50+00:00,When you test the whole population you find that half of the positives show no symptoms. This is why I have been saying that Spain probably has a million or more infected https://english.alarabiya.net/en/features/2020/03/25/Coronavirus-Iceland-s-mass-testing-finds-half-of-carriers-show-no-symptoms and when we get good tests we will find out the truth.
151,2020-03-26 20:59:10+00:00,Real Madrid make the Bernabeu available to store vital medical supplies as Spain fights coronavirus http://dlvr.it/RSd5QJ 
152,2020-03-27 08:13:11+00:00,"More than a century after the appearance of the ""Spanish flu,"" Spain is dealing with a new health crisis – the coronavirus pandemic. Like the 1918 outbreak, Covid-19 is highly infectious and difficult to treat. Here are some of the other similarities "
153,2020-03-27 07:37:17+00:00,"Germany have 5th most (known) cases on the planet - 47278, yet only 281 deaths. They are testing, testing, testing, following WHO guidelines. They didn't lose any emails. Meanwhile USA now has the biggliest number of cases."
154,2020-03-27 02:56:32+00:00,"Ilhan Omar: Cancel $30,000 Of Student Loan Debt Due To Coronavirus http://dlvr.it/RSdnnf"
155,2020-03-26 23:15:24+00:00,#RT @McKinsey: Three seasoned leaders describe what they learned from managing through past crises. https://mck.co/2QKZmrd #TheNextNormal
156,2020-03-26 20:56:16+00:00,"I’ve been thinking about the music business, and how it's been spinning out of control for some time now. The important thing is to find ways to improve our industry. #musicbusiness #musicians #coronavirus "
157,2020-03-26 18:59:49+00:00,How did Spain get its coronavirus response so wrong? 
158,2020-03-26 18:54:31+00:00,"Despite lower league news earlier, the English FA are still aiming to complete some of the 2019-20 season"
159,2020-03-26 18:51:16+00:00,"#Covid-19 | Police and civil guards charge against the Government: ""No, it is not true that all agents have a protection kit"" Many have been penalized for wearing their own gloves or masks. They denounce unions and police associations."
160,2020-03-26 18:31:30+00:00,The Barça players' refusal to take a wage cut during the Covid-19 crisis hasn't gone down well
161,2020-03-26 18:09:54+00:00,Coronavirus 'rapid tests' from China not working properly 
162,2020-03-26 17:26:31+00:00,5 Ways #Blockchain can Mitigate #Coronavirus Damages 
163,2020-03-26 17:01:18+00:00,🗣 coronavirus👈👉💨💨💨💨outside now 💨💨💨👈#soyrolo🦁🍷🦁
164,2020-03-26 16:03:09+00:00,'COVID-19' - an online course from @LSHTM on @FutureLearn. Join now: https://www.futurelearn.com/courses/covid19-novel-coronavirus?utm_campaign=Share+Links&amp;utm_medium=futurelearn-run_details&amp;utm_source=twitter #COVID19
165,2020-03-26 15:23:12+00:00,To call coronavirus the Chinese virus is racist. To ask the Chinese government to ban live food markets is reasonable and fortunately they are moving in that direction. 
166,2020-03-26 14:53:22+00:00,"OTOH, Klain did praise China’s handling of the Coronavirus "
167,2020-03-26 14:27:29+00:00,"While @RonaldKlain was telling people to relax, by Feb. 12th Trump had: - Banned travel from China - Banned travel from Europe - Suspended copays for coronavirus testing - Mandated quarantines - Declared a public health emergency - Issued travel warnings"
168,2020-03-26 14:16:32+00:00,"Ron Klain in Feb. on the Coronavirus: “No reason yet to be fearful, no reason yet to really panic or anything like that."" "
169,2020-03-26 14:00:16+00:00,Anyone else out there working on their Coronavirus/isolation beard? #Coronavirusbeard
170,2020-03-26 13:51:37+00:00,"Some of Spain's female referees are now working full-time in hospitals to help the fight against coronavirus. An exclusive interview with Iragartze Fernandez, one of those that left football behind to join the frontline | w/@patxi_ve from @AFP @AFP_Sport"
