,Text
413,"#Coronavirus: Three people were arrested on Tuesday for attempting to sneak out from the quarantined Sebiran area of Erbil province, a top local security source has told Rudaw, with an undetermined number of people successful in their escape attempt. "
414,"""put the shisha away"" ""shame on you, Coronavirus is spreading in Iraq"" ""what kind of irresponsible people you are?"" ""shame on you and your family"""
415,#coronavirusalgerie #Coronavirus_en_Algerie #كورونا #ريح_في_دارك هناك من اشترى مؤونة عام يجلس وراء هاتفه الفاخر و يدعو الى حظر تجوال او حجر صحي إجباري هل فكرتم بالعامل اليومي هل فكرتم بالفقراء هل فكرتم بمن لا يستطيع أن يؤمن معيشة عائلته ان لم يعمل.. ارحمونا من تفاهتكم و تكبركم
416,A senior MP today urged the judicial authority to halt all existing dud cheques and eviction cases in the difficult times associated with the Coronavirus Disease (Covid-19) #Bahrain https://bit.ly/2xq0yte
417,"MSF: The size of the #COVID19 epidemic in #Iran is very worrying, and those affected by the #Coronavirus there have reached critical levels of infection. #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn"
418,"#coronavirus One of the microscopial creatures has ever been created became a monster threatening humanity, a nightmare that everyone hope to escape from. Now, I believe that this monster also became one of the greatest LIFE COACH has ever been known to mankind. 💔 CORONA VIRUS"
419,Everyone: Maybe this Coronavirus thing will end soon Soon: 
420,#Datavisualization #CoronaVirusUpdate #كورونا موقع يوضح احصائيات كورونا سواء ب #السعودية أو أي منطقة ب #العالم View the toll of the coronavirus in Saudi Arabia and the rest of the world https://coronavirus.app/map?selected=T7NffoeCgTUpAbOHvYwP
421,A new case of coronavirus confirmed in Kirkuk. A source from the health directorate told KirkukNow that the patient is a 70-year-old woman and she is in a critical health condition. 
422,#Bahrain in a statement issued today .. The Ministry of Interior calls for adherence to procedures and instructions to limit the spread of the #Coronavirus . In implementation of the decisions of the Coordination… https://www.instagram.com/p/B-ICUokBiiC/?igshid=eiu626i051jp
423,A patient with corona virus ask his doctor to see his family ... The Doctor: 💙 #Covid_19 #وعد_ترجع_الثورة
424,"E corona virus,td era virose ai dpois td virou culpa do bolsonaro agora td e corona virus!!midia idiota faz gente idiota! "
425,😂 What plan is this
426,Navigating Uncertain Times: How Schools Can Cope With Coronavirus @ISTE @EdSurge @GCCASCD #Digitallearning
427,The Interior Ministry has urged citizens and residents to follow coronavirus prevention measures and instructions to prevent the spread of Covid-19 #Bahrain https://bit.ly/2QI2DI0
428,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia
429,#Coronavirus : Almost Done #Hantavirus China :
430,#Iran |Story of how Iran became an epicenter of the coronavirus pandemic 
431,#Iran |Iranian elite is dying from the coronavirus 
432,#Iran |Iranian patient visited by Islamic cleric dies of coronavirus 
433,WHO considers ‘airborne precautions’ for medical staff after study shows coronavirus can survive in air 
434,Trump rants about car accidents at Fox coronavirus town hall as he proclaims ‘we have to get back to work’ 
435,Bahrain: Two Hotel Guests Test Positive for Coronavirus 
436,"Aca en Berazategui un hijo de puta tiene coronavirus y se mete en todos los locales a propósito y empieza a tocar todo. Ya clausuraron verdulerías, almacenes y ahora una farmacia. La policía ahora no lo encuentra. ¿Que tan hijo de puta podes ser?"
437,واصل العدساني الخبير في الأمراض المعدية يقدم لنا من خلال #ضمان مجموعة من الحلقات حول #فيروس_كورونا المستجد وطرق الوقاية منه الحلقة الرابعة: غسل اليدين #فيروس_كورونا المستجد _ #Dhamanhealth #CoronaVirus #Kuwait #الكويت #الصحة #خليك_بالبيت #covid19
438,And China was the birth place of Coronavirus
439,هل لديك أعراض كورونا؟ يمكن التحقق بسهولة عبر التقييم الذاتي واستلام التوجيه السليم عن طريق تطبيق موعد. للتحميل : http://www.moh.gov.sa/MawidApp مع تحيات وزارة الصحة Take the proper guidance regarding Coronavirus symptoms through Mawid App Download Mawid: http://www.moh.gov.sa/MawidApp
440,Cuba sends team of doctors & nurses to #Italy to help treat #coronavirus outbreak.. https://www.instagram.com/p/B-IA8MzjXPA/?igshid=ipfpm3eeefed
441,"They cant say much, their friend got infected in china while he wanted to deal with Corona virus.."
442,"Bom, de coronavírus não morre."
443,Coronavirus status in Italy 🇮🇹 Total cases: 69 176 (5 249 today) Deaths: 6 820 (743 today) Death rate: 9.86% ICU: 3 393 patients (193 new) In Home isolation 28 697 patients Total tests done: 296 964 
444,"While #Iran is one of the countries with the highest number of #coronavirus cases, is not invited by the #WorldBank &amp; the International Monetary Fund (#IMF) to an initiative to coordinate efforts in the #MENA region to fight the #CoronavirusPandemic."
445,"IT'S BEGGING OF 2020 AND 3rd CURSED ON US, AT FIRST LOCUST ATTACKED THAN CORONA VIRUS STILL BEHIND HUMAN BEINGS AND NOW HUNTA ATTACKED IN CHINA MAY ALLAH THE LORD OF ALL FORGIVE OURS SINS AMEEN."
446,"عزل تام في بريطانيا ومنظمة الصحة تحذر من ""تسارع"" كوفيد-19 https://alanba.com.kw/958344 #بريطانيا #كورونا #britain #coronavirus "
447,#coronavirus #StayAtHome
448,Sharon Cox: Risky smoking practices and the coronavirus: A deadly mix for our most vulnerable smokers - 
449,"Because of #coronavirus, #Iran &amp; #Italy are in the same situation. As an #Iranian musician who has watched the videos that Italians play their instruments in balcony, I want to say to Great #Italian people: Be strong, we're together &amp; we'll defeat #Corona. #COVIDー19 #Coronaitaly"
450,How is the lockdown ? How are the travel bans ? How is it not going to school ? How is it being separated from loved ones ? #CoronaVirus #Corona #كورونا
451,Tentei enganar o coronavírus e peguei pulgão. #dessavocenaoescapa #ficaemcasacarai https://www.instagram.com/p/B-H_3HXnlV-/?igshid=1beho7jfrieod
452,"#Italy death toll from #coronavirus rises by 743 to 6,820, total cases rise to over 69,000 #BREAKING"
453,#Tokyo #Olympics postponed until 2021 over #coronavirus pandemic 
454,Coronavirus 
455,🌹🌹🌹🌹 Many people died because of the #Corona virus around the world. It reminded us that we live in a global village. what remains for all of us these days is just our #human behavior.stay at home 🙏
456,"#Italy reports 5,249 new cases of #Coronavirus &amp; 743 new deaths, raising total to 69,176 cases &amp; 6,820 dead.. https://www.instagram.com/p/B-H_ciJj3US/?igshid=14wcnkb6e5krp"
457,no meio do coronavirus
458,"Professeur Raoult, il y a 2 mois ... Coronavirus en Chine : doit-on se sentir concerné ? https://youtu.be/qoBoryHuZ6E via @YouTube"
459,"#Najaf records 13 cases of #coronavirus, including #Iraqis coming from ""#Syria, #Turkey and #Iran"" #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn"
460,"President @HassanRouhani: Hospital check-ins, deaths caused by coronavirus declining #Iran #CoronaVirus #CoronaVirusIran"
461,contextualizando: meu colégio era de freiras e antes de escola lá era um hospital ou seja crtz q é mal assombrado
462,"sonhei q a UFMG era no meu colégio, a galera tava fazendo rolê lá de quarentena procurando fantasma, fiz barraco com uma galera fazendo rodinha de violão e o Emídio era meu melhor amigo"
463,"El primer finado por coronavirus fue un mexicano sin registro de viajes contagiado el 3 de marzo, ingreso al hospital el 9 de marzo, desde esa fecha estábamos en fase 2"
464,"Atlanta Rabbi Starts an international, multifaith support system for clergy during the Coronavirus pandemic "
465,Coronavirus outbreak may be over sooner than you think - Los Angeles Times 
466,"#Kuwait To Repatriate Citizens From Italy, Iran, Spain and Lebanon Amid #Coronavirus Outbreaks.. #الكويت https://www.instagram.com/p/B-H-yxdDKeD/?igshid=10weuxnctgpqs"
467,"Severe flooding swept through Southern #Iran last weekend, killing eleven #people and adding another layer to the humanitarian crisis unfolding across the #country as the death toll from the #coronavirus pandemic continues to mount. https://mek-iran.com/2020/03/24/mek-iran-floods-kill-11-in-southern-iran/ #MEK @USAdarFarsi"
468,"This bailout of the Post Office has nothing to do with helping with the Coronavirus; heck we may all be dead &amp; no post office deal needed, at all, so let us do the responsible thing &amp; put forth a bill that addresses the Wuhan Virus &amp; do nothing else. "
469,#BREAKING: Harvard President Lawrence S. Bacow has tested positive for #coronavirus #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn
470,maldita seja a hora q fui levar quarentena e coronavírus a serio
471,#Italy records 743 new deaths of #Coronavirus during the past 24 hours #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn
472,"Iranian people have gone to war with the #Coronavirus together, some make medical equipment and give it to hospitals for free, some provide food for patients, doctors and nurses . #CoronavirusLockdown #StayAtHome #COVID19 #COVIDIDIOTS"
473,"Por conta do coronavírus, Aécio quer transferir as eleições municipais para 2022 https://www.otempo.com.br/politica/minas-na-esplanada/por-conta-do-coronavirus-aecio-quer-transferir-as-eleicoes-municipais-para-2022-1.2315215 via @otempo"
474,Right now it’s impossible 😅 #Coronavirus #Quarantine
475,Sex and social distancing: What the coronavirus crisis means for intimacy – CNET https://www.ranzware.com/2020/03/24/sex-and-social-distancing-what-the-coronavirus-crisis-means-for-intimacy-cnet #Tech #Technews #Ranzware
476,"Out-Of-Work Lyft, Uber, And Yellow Cab Drivers Can Get Jobs From NYC Amid Coronavirus Pandemic https://www.ranzware.com/2020/03/24/out-of-work-lyft-uber-and-yellow-cab-drivers-can-get-jobs-from-nyc-amid-coronavirus-pandemic #Tech #Technews #Ranzware"
477,"Exatamente. O povo não quer verdade, o povo quer mentira. Estão destruindo suas imagens de graça. Eles após o Coronavirus continuarão ricos, milionarios, vão continuar com suas empresas... o povo vai se foder. Mas eles que lutem. "
478,These situations we’re facing rn are history in making .. I can’t stop thinking about how our lives has changed since coronavirus showed up ..
479,Coronavirus disease (COVID-19) @unicef
480,#Iran's IRGC will launch a biological defense exercise and countrywide disinfection operations on Wednesday to help contain #coronavirus pandemic https://tn.ai/2229713
481,Why coronavirus is so hard to kill 
482,"Number of #coronavirus patients in #Iran exceeded 24,800 on Tuesday, Health Ministry said, noting that nearly 9,000 positive cases have recovered https://tn.ai/2229680"
483,"#Italy reported 743 new #coronavirus deaths Tuesday, ending a two-day streak of declining totals. Confirmed cases in the country now total 69,176, civil protection authorities said. Total death toll exceeds 6800! #COVID19 #ItalyCoronavirus"
484,this is how PM Modi is planning to prevent Corona virus! 
485,Secretary of #Iran’s Supreme National Security Council (SNSC) lambasted #US authorities for resorting to #coronavirus outbreak for showing hostility towards other nations https://tn.ai/2229629
486,"Today in #Iran,for 48hours an indoor stadium turned into a 2000bed hospital for patients with #COVID19 disease,a move that has been unparalleled by the Iranian military.I should note that the US government has sanctioned the Iranian people with medication #Covid19Out #coronavirus "
487,"Number of deaths and hospital admissions due to coronavirus infection across #Iran has decreased, President Rouhani said Tuesday https://tn.ai/2229533"
488,"Iran and Italy discussed about global #coronavirus pandemic, as two countries with highest total deaths https://tn.ai/2229348"
489,"#British Department of Health and Social Care Health: Two new deaths were registered due to #Coronavirus, raising the death toll to 339. #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn"
490,Whenever you ignore KRG advice on the #coronavirus you are putting everyone at risk. Stay informed at http://gov.krd/coronavirus-en #پابەندین #COVID19
491,CORONAVÍRUS FOI LONGE DE MAIS 
492,"From the first day of the Coronavirus outbreak in Iran, our neighbors closed borders and cut off flights. Immediately, the offenses began that you want to make us sick and what unjust blame they did. Now we want to save ourselves, sanctions do not allow us. More than this alone?"
493,#Iranian President called on #Tunisia to employ its capacities as a non-permanent member of UNSC to trigger collective action against “cruel and inhumane” American sanctions that have impeded Iran’s battle with #coronavirus epidemic https://tn.ai/2229339
494,اللهم إرفع عنا الغباء.. #coronavirus
495,I wish this coronavirus nightmare end soon
496,32nd Summer Olympic Games Tokyo 2020 postponed due to outbreak of coronavirus (COVID - 19) 
497,Most washing hands but only half social distancing following #coronavirus advice 
498,So #Coronavirus mutates?!!!! Tf
499,"Coronavirus shockwave rocks airplane manufacturers, suppliers Read more: https://bit.ly/3afNbL5"
500,🧐oh So YOU saying God didn’t protect the ones whom have died of the #coronavirus and that’s why they’re gone? What a #COVIDIDIOT
501,To shop online or not to shop #ThatIsThequestion can they send the shipment? Will it have corona virus? Is it worth taking the risk? Should I save my money? If it’s the end of the world am I gonna even wear this shit? Help 
502,Let's do it #coronavirus #convid19 https://www.instagram.com/p/B-H7pQMhNelVzEARKBXtuTinlWiS9AC_SWx8mQ0/?igshid=1fcakgme981dg
503,Que es que hay que ser subnormal que sabiendo que la que estaba cayendo y la gilipollas de Carmen calvo y la Irene mortero no se fueron solas y borrachas a casas se fueron sobrias y con coronavirus y encima la irene y su marido saltandose la puta cuarentena
504,Whose hand is behind the spread of the Coronavirus? 😏 
505,في #طهران، تم دفن ما لا يقل عن 1250 ضحية في مقبرة بهشت الزهراء بحلول 18 مارس. وقد تم دفن عدد كبير من ضحايا الفيروس التاجي ظاهريًا لأسباب أخرى. #Iran #إيران #COVID19 #Coronavirus 
506,چرا فقط پرستارها و پزشکها در اثر #کرونا فوت میکنن؟ و هیچوقت پرسنل خدمات بیمارستان که در همون محیط آلوده نظافت میکنن و مدام در حال ضدعفونی کردن اتاقها و تخت و دستگاه‌ها و لباس و تجهیزات هستن، آلوده نمیشن و فوت نمیکنن؟! عایا این عجیب نیست🤔 #ویروس_کرونا #کووید19 #coronavirus
507,When do Coronavirus becomes a death sentence?
508,"""Out of The Frying Pan: Coronavirus Arrives in #Syria"" How will the political, geopolitical, structural and economic obstacles hamper Syria's efforts to combat the #coronavirus following the country's first official case? Read our latest article below:… "
509,Corona virus loves cream !
510,تشير التقارير الواردة من #قم إلى أن ما بين 60 إلى 70 شخصًا يموتون يوميًا بسبب فيروس #كورونا، وأن المقابر لا تستطيع استيعابهم. وقد مات حتى الآن أكثر من 1300 شخص في هذه المحافظة. #COVID19 #Iran #إيران #Coronavirus 
511,https://youtu.be/Wt3E8OzBe4o #IamAUniversalSufi #GoharShahi #YounusAlGohar #ALRATV #lockdown #Coronavirus #Stayhome
512,"Please make sure you stay safe from the corona virus. By going out you may be getting the corona virus, and transmitting it to people with compromised immune systems. Please stay safe. "
513,تحدث السید محمد محدثین رئيس لجنة الشؤون الخارجية بالمجلس الوطني للمقاومة الإيرانية عن انتشار فيروس #کورونا في #إيران وأسباب الانتشار السريع للفيروس في إيران وارتفاع معدلات الوفيات. #COVID19 #Coronavirus https://arabic.mojahedin.org/i/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A%D8%A9%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D9%81%D8%B5%D9%84%D8%A9-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%DA%A9%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86
514,The death toll among #Coronavirus victims in #Iran raised to 1934 and the total number of infections reached 24811 #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn
515,My mum and Aunties have PhD in Coronavirus from Whatsapp university.
516,Rudy Giuliani is making a mess of the New York City coronavirus lockdown https://www.palmerreport.com/analysis/rudy-giuliani-is-making-a-mess-of-the-new-york-city-coronavirus-lockdown/26852 via @PalmerReport
517,هههههه حقك Covid 19 هو اختصار لـ Corona Virus Disease 2019
518,"Be safe, be clean and if you can, stay home #Coronavirus is real. "
519,Coronavirus: Italy aids Sulaymaniyah 
520,#coronavirus #CoronaCrisis wait for it …
521,"OK seriously what the fuck is the point of you wearing a mask just to take it off and spit on the pave, people are truly disgusting. #coronavirus #COVIDIDIOTS #COVID19"
522,"#coronavirus Is a global crisis, @MalawiGovt made consultation and it has done the right thing at the right time. I don't think @HumanHrdc should have been consulted, in what way really?? Y'all should know better the global measures being enforced now."
523,على انه كل يوم تجينا رسايل بشتى الانواع بس هذي وجعتلي قلبي وهيا جاية منهم 😢🙏🏻 {نتباعد اليوم بحذر، لنجتمع غداً بسلام} الله يجيب غداً بسلام ♥️🧡🤍 #كورونا #يارب #corona #corona_virus #MOH #وزارة_الصحة #corona_prevention
524,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia
525,"Stasera diretta, su tik tok delle nuove misure adottate per salvare l italia: terzo modulo di #autocertificazione 4000euro di multa se pisci il cane a 300 metri di casa. Povera #Italia #CODVID19italia #coronavirus #twittamibeautiful 😂"
526,The Corona virus made peoples of every nationality come together for the first time and realize that humans are not enemies. Enemy is made by the politicians' minds to seperate people in the name of security. #coronavirus #COVID19 #COVID19 #humanity
527,خلي عطلتك مفيدة واتبع النصائح ..................... حملة شركة السائدة لتوعية المجتمع . . . . #السائدة #اجهزة_طبية #صيانة_الاجهزة_الطبية #كورونا #فيروس #توعية #مخاطر #اعراض #الوقاية #خليك_بالبيت #Laboratory #corona #virus #corona_virus #Saaeda
528,"It is the same #Corona virus, only that one coming through #Taftan was totally avoidable."
529,Good evening.I'm lebanese and I'm living in Jeddah. I'm taking sintrom 4mg as a medicine for my whole life. It's an anticoagulant medicine. Due to coronavirus situation I cannot travel to bring the medicine from Lebanon. I tried to call many times but the line was busy.
530,"Considering the current economic situation, my family has decided to forgive all out tenants from this month's rent & if necessary next month. This include tenants of Chanr Mall & other family properties #CoronavirusLockdown #Kurdistan #coronavirus #Iraq #خليك_بالبيت #StayAtHome"
531,ئایا ئەنتی بایۆتیکس (دژە زیندەکان) دەتوانن لە ناوم ببەن؟ #من_کۆرۆنام #نا_بۆ_خورافات #ImCorona #Kurdistan #Coronavirus #Covid19 #Erbil #Sulemani #Duhok #Kirkuk #Halabja
532,"Inevitable. Thank you for putting the health of the athletes, officials, and spectators first! BBC Sport - Tokyo 2020: Olympic and Paralympic Games postponed because of coronavirus "
533,🦠🦠🦠🦠🦠🦠🐻 iMarkkeyz - Coronavirus (Feat. Cardi B) [Audio] https://youtu.be/iiYDSOQPPhY via @YouTube
534,Is it too much to expect a statement on what social cushions the #Malawi government is putting in place to support it's most vulnerable during this #coronavirus period? Cash transfers? Food distribution? Etc? No? Too much? Oky... 
535,ah bom realmente kkkkkkk e eu a gabi
536,"Kyiv Boryspil International Airport, now This is the only airport operating in Ukraine #coronavirus #COVIDー19 #CoronavirusLockdown"
537,It's Exactly about me 😕🥺💔 #coronavirus 
538,"""Coronavírus: Jogos Olímpicos são adiados para 2021"" #Coronavirus "
539,Dude just chill First Coronavirus now #hantvirus Da hell is happening? 🤦🏼‍♂️ The world is cleaning itself ..
540,2020 Phases.. Jan - WW3 Feb - Australia Fires and Pop Smoke’s Death Mar - Coronavirus Apr - Hentavirus May - Zombie Apocalypse June - Aliens visit Earth July - Volcano errupt Aug - Earthquake Sep - Meteor hitting Earth Oct - Rise of the Apes Nov - Flood Dec - Rise of A.I
541,Corona virus is a serious threat.
542,Coronavirus curfew in Bahrain moves a step closer https://zcu.io/ff6i
543,Coronavirus and hunger all before epic
544,الأتراك يعولون على الكولونيا للاتقاء من فيروس كورونا https://alanba.com.kw/958342 #كورونا #تركيا #Turkey #coronavirus 
545,"Pakistan, French FMs discuss lifting US anti-Iranian sanctions over phone #Iran #CoronaVirus #CoronaVirusIran"
546,NBC News staffer dies after testing positive for #coronavirus 
547,"Health Ministry: New 4 deaths recorded due to #Coronavirus, 2 in #Karbala, 1 in #Nineveh, and 1 in #Sulaymaniyah #BaghdadPost #CoronavirusLockdown #COVID2019 #StaySafe #StayAtHome Telegram channel: https://t.me/TheBaghdadPostEn"
548,"China's Global Times Newspaper writes that despite the world's involvement with the coronavirus, another disease is also on the rise; a test by a Chinese Yunnan man has revealed that he is infected with the Hanta virus."
549,#Coronavirus cases in #Italy probably ‘ten times greater than announced’
550,My father has a PhD on Corona Virus from WhatsApp University
551,طهران: کل 10دقایق یموت شخص بسب الکرونا و من جهة‌الاخری یموت الشعب بسبب فیضان بسب عدم الکفایة النظام الملالی #فساد_الملالي #ویروس_کرونا #coronavirus #COVIDー19
552,I think they was watching jack sparrow and learn from him how to do things ... Coronavirus show the world how much Europe weak
553,منو يشتري؟ #HantaVirus #coronavirus #COVID19 #Huawei #iphone #apple
554,Iraqi parliament member Rebwar Karim requests Kurdistan Regional Government for a clarification on why more coronavirus tests conducted in Erbil while Sulaimaniyah ranks second for spread of the virus in Iraq. Number of tests from March 13 to 23 Erbil: 1293 Sulaimaniyah: 584 
555,aahh sim kkkkkkkk
556,#کرونا #coronavirus #شعور
557,كل دقيقتين طالع شيء جديد #Coronavirus #Hantavirus pic.twitter.com/sOiSv5NFwc
558,Proof from Bible and Quran as Predicted #Coronavid19 #Covid19Out #COVID19 #COVIDIDIOTS #coronavirus #CoronavirusLockdown https://twitter.com/GuideUSTV/status/1242255279984644102
559,#coronavirus اللهم رب يحفظ الجميع 🙏🏻 
560,"As of Tuesday, the death toll from the novel #coronavirus outbreak, officially known as #COVID19, in #Iran has risen to 1,934 with 24,811 confirmed cases and 8,913 recovered. http://en.mehrnews.com/news/156991/"
561,"Todos nos vamos a morir cuando nos toque, de lo que sea y no lo podemos evitar; pero si podemos evitar que nos de o que contagiemos el coronavirus entonces QUEDÉMONOS EN CASA!! Y ya no renieguen. Sean humanos dejen el dinero después, primero la vida y la salud."
562,#Coronavirus Confirmed cases in GCC so far: 1 🇸🇦#Saudi Arabia 767 2 🇶🇦#Qatar 501 3 🇧🇭#Bahrain 390 4 🇦🇪#UAE 248 5 🇰🇼#Kuwait 191 6 🇴🇲#Oman 84
563,HAPPY READING! Yuval Noah Harari: the world after coronavirus | Free to read 
564,Corona virus shit is real. 🎶 🦠
565,9 units have been sent to Iran with NO coronavirus related specialist included in them. Most of them are LOGISTICS. /2 
566,"Coronavirus cancellations and delays: Tokyo Olympics, Disney and more – CNET https://www.ranzware.com/2020/03/24/coronavirus-cancellations-and-delays-tokyo-olympics-disney-and-more-cnet #Tech #Technews #Ranzware"
567,"The last time that France approached Iran in a friendly disguise, they sent us blood packages infected by HIV. now they're using the same disguise again /1 #COVID19 #coronavirus"
568,کل 10 الی 12 دقیقة یموت شخص واحد فی إیران بسب الکرونا في طهران، تم دفن ما لا يقل عن 1250 ضحية في مقبرة بهشت الزهراء بحلول 18 مارس تم مؤخراً توقيع عقد لحفر 10000 قبر جديد في المقبرة. عدد الوفاة لحدالان اکثر من10500شخصا #فساد_الملالي #ویروس_کرونا #coronavirus #COVIDー19
569,Proud of Iraqis for the national scale voluntary campaign to deliver food and basic needs to the families that have been impacted by curfew and other corona-virus related protective measures. These effort are funded by Iraqis with zero governmental subsidies. #Covid19
570,Trump won’t require firms to help fight coronavirus — after corporations lobbied Jared Kushner 
571,Iranian President Hassan Rouhani said that the number of patients with #coronavirus at hospitals and also death tolls from the fatal disease have decreased in provinces significantly. http://en.mehrnews.com/news/156985/
572,#CoronaVirus #malawi #ProtectYourselfAndOthers #coronaisreal
573,Multiple Trump golf club disco party attendees infected with coronavirus 
574,Free entertainment to help you survive coronavirus social distancing more details on DriveTime with @DeeJay_Sleam &amp; @KwezaKwez #keep_it_locked
575,Coronavirus when it sees #Hantavirus trending 🤣🤣🤣
576,نە بێ ڕوو بە نە دوو ڕوو بە ڕوو بە ڕوو بە #StayHome #COVID19 #coronavirus
577,COVID 19 sound more like a cure than a disease. Whoever named it.
578,#UAE confirms 50 new #coronavirus cases bring the total number of cases in the country to 248.. https://www.instagram.com/p/B-H2WhEDZbd/?igshid=ovgt8e7f5swr
579,"To prevent the spread of #Coronavirus, you need to be ready. Be safe, be smart, be kind Together, we can fight this pandemic لمنع تفشي #فيروس_كورونا ، يجب أن تكون مستعدًا: ثقف نفسك، تعاطف مع غيرك، واحمي نفسك! معًا، يمكننا مكافحة هذا الوباء @UNIraq @OluremiSogunro @WHOIraq"
580,Nuke these Chinese motherfuckers to stone age! #Hantavirus #coronavirus #Chinese_Virus
581,Coronavirus و کیرخر @iamcardib
582,وفاة ممرضة مضحية أخرى في إيران بسبب إصابتها بفيروس كورونا via @IranAlhurra https://iranfreedom.org/ar/%d9%88%d9%81%d8%a7%d8%a9-%d9%85%d9%85%d8%b1%d8%b6%d8%a9-%d9%85%d8%b6%d8%ad%d9%8a%d8%a9-%d8%a3%d8%ae%d8%b1%d9%89-%d9%81%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86/ #فساد_الملالي #ویروس_کرونا #coronavirus #COVIDー19
583,#Iran screens 41 million for #coronavirus symptoms 
584,Eu sou a favor de jogar uma bomba de coronavirus na porta da casa dele e fazer o teste 
585,coopvest?
586,"#Iceland conducted a screening of all its residents, stating that half of them were infected with the #Coronavirus, but without symptoms. Doctors called it the ""silent corona"" #BaghdadPost #CoronavirusLockdown"
587,racism is never funny especially in times like these but man that dude at work yesterday who told me that the asshole of Chinese women is where the corona virus lives got a serious out of pocket chuckle from me
588,ظاهرا رقابتی مبنی بر «کی می‌تونه انسان رو بفنا بده» بین حیوونا شکل گرفته. من از روزی میترسم که خر وارد رقابت بشه. #Hantavirus #coronavirus
589,Door to door distribution of soap by UTM members as one way of addressing the #CoronaVirus issue 
590,Contact corona virus
591,"Hj teve reunião de lideranças de comunidades do Rio com o prefeito p/ ações de combate ao coronavirus. Tomara que depois dessa fase o olhar comprometido continue, assumindo que os moradores de favelas devem ter os mesmos direitos que os que não moram. "
592,"More than 2.6 billion people worldwide will be in lockdown once India introduces its measures to fight the coronavirus pandemic at 1830 GMT on Tuesday, according to an AFP tally."
593,#coronavirus cases reached over 400.000 world wide ! #COVID19
594,My mother in law sent around a joke suggesting people send stool samples to @VP (as the Coronavirus “czar”) to get tested. What a time to be alive.
595,#IslamicRepublicVirus is killed more peoples in iran than #CoronaVirus
596,#IslamicRepublicVirus spread the Corona virus throughout Iran? Forget the November massacre 2- Disaster of the Ukrainian plane. 5- Blaming the US for the Corona outbreak in Iran. 5. Removal of sanctions in the name of fighting the Corona virus.
597,Não aguento mais minha vo chamando corona vírus de coronelismo
598,vc é manu ou gabi
599,Wuhan #Coronavirus attack ads against the president. #NeverWasteACrisis #Election2020 #TheDemocrats
600,Let’s be honest Q did not predict Coronavirus despite claiming to know other side’s playbook. Lawfully exercised revolution has no precedence.
601,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News https://youtu.be/qgylp3Td1Bw عبر @YouTube"
602,ما خلصنا من #coronavirus يطلع لنا #hantavirus 😩😩
603,Thousands of Erbil residents fined for flouting #coronavirus curfew: police spokesperson READ MORE: https://www.rudaw.net/english/middleeast/21032020?ID=501845#Article501845 📸 Mahdi Faraj / Rudaw
604,Chinese virus updated to Chinese viruses today. #Hantavirus #coronavirus
605,Obrigada galera agora temos a cura do corona vírus 
606,Stop eating Bats Stop eating Rats Stop eating worms Stop eating everything that moves. While world fight against Coronavirus China has come again with another virus called Hantavirus. However hantavirus is not a new virus and has been effecting humans for decades. 
607,Perda de olfato está relacionada à infecção por Coronavírus 
608,"Mano vai tomar no cu, todo mundo fica lacrando com essa porra de corona vírus vai se fuder"
609,Coronavirus: Italy struggles to bury its dead......... Army is assisting funeral workers in northern Italy overwhelmed with the numbers of dead 😭😩 
610,The #coronavirus crisis in the #UK is more of a societal and security challenge than a public health one. Does the UK have adequate social resilience to meet this unprecedented challenge? #CoronavirusPandemic #COVID19 #CoronaCrisisuk
611,Excellent read: “Coronavirus: The Hammer and the Dance” by @tomaspueyo https://link.medium.com/Qt4FkWet74 #COVIDー19 #CoronavirusLockdown
