,Text
211,"MUST-READ by Yuval Noah Harari: The world after coronavirus. ""Yet every crisis is also an opportunity... Humanity needs to make a choice. Will we travel down the route of disunity, or will we adopt the path of global solidarity?"" #coronavirus https://www.ft.com/content/19d90308-6858-11ea-a3c9-1fe6fedcca75 via @FT"
212,"Warum wird bei den Eingängen von Läden etc. nicht Fieber gemessen? Beim Kärtchen abgeben. Wenn man schon kaum testen kann, wäre das immerhin etwas. @migros @BAG_OFSP_UFSP #coronavirus"
213,Il Presidente Mattarella chiama Cirio. Oggi morti di coronavirus due operatori sanitari piemontesi http://dlvr.it/RSV2Pw
214,Il Presidente Mattarella chiama Cirio. Oggi morti di coronavirus due operatori sanitari piemontesi http://dlvr.it/RSV2KL
215,"A l'espera q els mitjans públics sudcatalans es dignin a informar de la situació crítica de #Catnord #coronavirus: el toc d queda ha sonat a 20h, segueixen alliberant-se places privades per atendre + pacients i ara fan crida a voluntaris x fer de secretaris mèdics. #CatalunyaNord"
216,Watch: Biden Touches His Face Repeatedly While Talking About Coronavirus https://www.breitbart.com/clips/2020/03/24/watch-biden-touches-his-face-repeatedly-while-talking-about-coronavirus/ @JoeBiden broke all rules touching face
217,Coronavirus Covid 19 riflessioni di uno dei tanti segregati in casa da un nemico invisibile https://youtu.be/NPsuOnKAM-U di @YouTube
218,Trump on House Dems' coronavirus relief bill: 'No way I’m signing that deal' with 'Green New Deal stuff' https://fxn.ws/3dsfjwo #FoxNews @realDonaldTrump dont sign any bill that hurts fracking or oil. No green deal.
219,"Quarantäne in Luxus-Unterkunft und COVID-19 Test gibt's gleich dazu? Wie kann es sein, dass Ultra-Privilegierte so Zugang zu Tests haben während das für ein Grossteil der Bevölkerung nicht möglich ist? @BAG_OFSP_UFSP #coronavirus "
220,Se faire traiter de conspirateur parce que tu partages une vidéo informative sur les biais du Pr Raoult fait. #coronavirus D'ailleurs vous savez pourquoi on a pas de témoignages de patients qui ne guérissent pas? Un indice : ils sont morts. Réfléchissez svp...
221,Coronavirus may be killing more men than women. The US should take note 
222,"If coronavirus sounds bad to you, imagine how these people feel "
223,"No, a biotech hasn’t used loophole to lock down coronavirus drug (yet) "
224,"Die Mortalitätsrate einer Grippe wurde doch bisher mit 0,1 bis 0,2 Prozent angegeben. Die WHO gibt beim Corona-Virus eine Mortalität von 3,4 Prozent an. Gehen wir nun davon aus, dass die Dunkelziffer 10x höher ist als die offiziell ausgewiesenen Infizierten, so käme man auf 0,34%"
225,"Trump advocating for *relaxing* anti-coronavirus measures is him just saying the quiet part loud: Pandemic or not, the interests of ""the economy"" are *always* given greater weight than the wellbeing of the general population. This arrangement is also known as capitalism."
226,"Coronavirus: 29 decessi in Piemonte, 3 a Novara, e 2 nevl Vco. Sono 5.767 le persone positive http://dlvr.it/RSV19R"
227,"Coronavirus: 29 decessi in Piemonte, 3 a Novara, e 2 nevl Vco. Sono 5.767 le persone positive http://dlvr.it/RSV198"
228,"Coronavirus: 29 decessi in Piemonte, 3 a Novara, e 2 nevl Vco. Sono 5.767 le persone positive http://dlvr.it/RSV176"
229,Schnelles Internet fürs Homeoffice: Ist die Corona-Krise die grosse Chance für 5G? #5G #coronavirus Vis @Blickch
230,"A warning from the future... Guys, this is what it’s like on the bleeding edge of the #coronavirus pandemic. Warning: some viewers may find this footage distressing Stay safe, and be really afraid "
231,"Anew ad income crisis for journalism: “entertainment advertising is gone, restaurants gone. Automobile advertising is starting to get impacted” The Coronavirus Is A Media Extinction Event "
232,"Coronavirus: 29 decessi in Piemonte, 3 a Novara, e 2 nevl Vco. Sono 5.767 le persone positive http://dlvr.it/RSV0cP"
233,India is going to fight against a sense of purpose as much as the coronavirus for the next 21 days. Someone should put up a site stating all the activities one can do while staying home.
234,Coronavirus: la colère des ouvriers face à des mesures «inapplicables» http://dlvr.it/RSV0Qq
235,"Coronavirus, il bollettino ufficiale della Regione Piemonte https://vcoazzurratv.it/notizie/cronaca/24418-coronavirus-il-bollettino-ufficiale-della-regione-piemonte-3"
236,Eric Bonvin : «Nous n’avons pas assez de recul sur notre immunité concernant le coronavirus.» https://www.lenouvelliste.ch/news-922998 #coronavirusvalais #hopitalduvalais #coronavirus
237,#CoronaPandemie und alle Parteien gewinnen!🙂@ParlCH @spschweiz @GrueneCH @CVP_PDC @FDP_Liberalen @SVPch #Schweiz #coronavirus #COVID19
238,"According to an online paper found on the @WHO website #Italy, #France &amp; #Spain have an above average health system (measured by efficiency). Does it mean that the #USA will be hit off-guard once the cases reach an elevated number? #COVID19 #CoronaPandemie #coronavirus "
239,"Reposted from crocerossaitaliana La crivalledaosta aiuta il piccolo centro alpino di Pontey, colpito dall'emergenza #Coronavirus, nella sopravvivenza quotidiana attraverso la riorganizzazione dei servizi essenziali.… https://www.instagram.com/p/B-IM3CGhWFf/?igshid=f8m9pp2up0r5"
240,🔸Cybersecurity Crisis Management During the Coronavirus Pandemic. #CyberSecurity #COVID19 via @IoTWorldToday @DrJDrooghaag @robmay70 @fogle_shane @AshokNellikar @archonsec @avrohomg @HeinzVHoenen @PVynckier @tgravel @CaseyCRL @alcgroup @MHcommunicate 👉https://www.iotworldtoday.com/2020/03/24/cybersecurity-crisis-management-during-the-coronavirus-pandemic/
241,"#Coronavirus So, ich hab jetzt definitiv alles zusammen. Per sofort gilt Selbstquarantäne. Wenn alles gut läuft muss ich erst in einer Woche wieder einkaufen gehen."
242,Coronavirus: les acteurs valaisans de la santé unissent leurs forces pour faire face à l’afflux de paitients http://dlvr.it/RSTySn
243,Coronavirus: «Nous n’avons pas assez de recul sur notre immunité concernant le coronavirus.» http://dlvr.it/RSTyPr
244,What will happen when the coronavirus hits parts of Africa already struggling with hunger? 
245,Aktuelles zum Coronavirus - Helvetic Airways legt ganze Flotte still - Schweizer Radio und Fernsehen (SRF) 
246,"Coronavirus: ""Bei manchen Stürmen gibt es keinen sicheren Hafen"" "
247,So innovativ! #coronavirus und #wirhelfeneinander
248,The Official Chinese Government Guide to Diagnosing and Treating the Novel Coronavirus by @balajis
249,"Paludisme causé par ? Différente maladie, different traitement. Tant que l'efficacité de la chloroquine contre le coronavirus n'est pas démontrée il n'est pas éthique de la proposer comme traitement, et on devrait appliquer le principe de précaution que Mme Royal évoque."
250,COMUNE DI BARNI: Primo caso di coronavirus 
251,Coronavirus: All National Service Personnel Asked To Take Mandatory Paid Leave. https://www.micafoakwa.com/2020/03/coronavirus-all-national-service.html?spref=tw
252,"Les collègues ont continué à creuser. A #Verbier, le #coronavirus était déjà présent deux semaines avant que le Conseil fédéral ferme les établissements publics. Avec comme terreau de contagion tout désigné, les bars, les télécabines et les chalets bondés. #valais #CoronaInfoCH"
253,"Coronavirus, nuovo caso a Samarate https://www.varesenews.it/2020/03/coronavirus-caso-samarate-2/913863/ #coronavirus #covid19"
254,"Ich habe da mal etwas zusammengetragen und -geschrieben zum Thema ""Coronavirus und Digital Health"". Einfach, weil es grad so interessant ist, was in der Medizin und im (digitalen) Gesundheitswesen abgeht: https://www.linkedin.com/pulse/verhilft-das-coronavirus-digitalhealth-zum-durchbruch-stefan-lienhard #digitalhealth #digitalegesundheit #chfeed"
255,"Caramba .. Baltasar Garzón, ingresado con síntomas de coronavirus "
256,You're right. The Gallaghers should be finding a cure to coronavirus. Writing on Twitter is making the whole situation ten times worse.
257,"Toller Einsatz aller Beteiligten!💪🏼 In der #CoronaPandemie zeigt sich, dass die vergangenen WK's gut investierte Zeit waren. Mobilmachung im Nu! #TeamArmee @vbs_ddps #militär #Schweiz #coronavirus #COVID19 #COVIDー19 #bleibzuhause"
258,"#Coronavirus, SARS, Bird Flu: How Scientists Beat Epidemics I ARTE Documentary - YouTube "
259,Italy #lockdown update - Day #17 First store run in weeks. The joy of the fresh air on your face is nothing compared to the deep discomfort of being out in the open. I wonder how this situation will affect our mental health once it's over #coronavirus
260,"@BandyXLee1 ""The coronavirus pandemic has made Trump's psychiatric issues clear. We should remove him for our own safety"" @realDonaldTrump #stablegenius"
261,"Swiss Coronavirus Cases Rise to Nearly 9000, With 90 Deaths - The New York Times http://dlvr.it/RSTvr1"
262,Nancy Pelosi: House speaker disputes Trump's calls to relax coronavirus measures to heal economy 
263,Bu günlerde normal olan... İtalya’da cenazelerde tek bir papaz eşlik ediyor. Yakınları eş dost katılamıyor #CoronaPandemie #coronatuerkiye #coronavirus #Coronaitaly
264,Das #coronavirus ist ein #enabler wie man ihn selten erlebt hat. - Plötzlich können Geschäftsreisen durch Videokonferenzen ersetzt werden - Home-Office ist nun an erstaunlich vielen Orten möglich - Bei den #SBB kann der #SwissPass plötzlich doch ohne Handwechsel überprüft werden.
265,Spent weeks warning people about thinking that #chloroquine chloroquine is some magic cure. It's a powerful antiviral but use with caution and only as prescribed by a qualified health professional! #remdesivir #coronavirus #COVID19
266,A Swiss hotel is offering a luxury quarantine package — including a $500 coronavirus test - Washington Post 
267,it’s in times like these you realize which of your “friends” are racist and which are decent human beings #coronavirus
268,"Coronavirus: urgence de santé oblige, un Valaisan et son amoureuse ont pu se marier http://dlvr.it/RSTvN5"
269,"Fin février, le coronavirus avait déjà contaminé Verbier http://dlvr.it/RSTvL4"
270,S'està plantejant obertament a la ciutadania 🇨🇭 de risc davant del #coronavirus si vol triar la mort deixant els pocs ventiladors del país a pacients que sí que se'n puguin sortir. Moltes UCI del món se saturaran. Triaran qui viurà els metges o bé els pacients? #TestamentVital
271,"Prima operazione al mondo al cuore per un malato di coronavirus, protagonista il medico ossolano Andrea Audo http://dlvr.it/RSTvGX"
272,"Prima operazione al mondo al cuore per un malato di coronavirus, protagonista il medico ossolano Andrea Audo http://dlvr.it/RSTv7G"
273,"Das ist in meinen Augen absolut die richtige Perspektive - und vor allem ist es eine Perspektive mit Zuversicht und Optimismus, eine Aussicht auf eine positive gesellschaftliche Dynamik. #Coronavirus_als_Innovationstreiber"
274,How #Coronavirus Rescue Package Differs From Financial Crisis #Bailout
275,'Wonder Woman 1984' release delayed due to coronavirus http://dlvr.it/RSTv1D
276,Scientist had written about coronavirus 30 yrs ago https://www.deccanherald.com/state/top-karnataka-stories/scientist-had-written-about-coronavirus-30-yrs-ago-811296.html @deccanherald
277,Newsletter @usic_ch von heute #Coronavirus - https://usic.ch/newsletter/usic-newsletter-06-2020
278,"Prima operazione al mondo al cuore per un malato di coronavirus, protagonista il medico ossolano Andrae Audo http://dlvr.it/RSTtgB"
279,"Prima operazione al mondo al cuore per un malato di coronavirus, protagonista il medico ossolano Andrae Audo http://dlvr.it/RSTtcC"
280,#CoronaInfoCH #coronavirus #FlyingHome #Senegal
281,"@ignaziocassis Guten Abend, Tip für das di Kurven gegen unte gehet von Coronavirus, Solt man die Massnahmen vom Tessin Schweiz weit mache Schdatt, das Tessin Kritiksire!! Bau Stop Ganze Schweiz und Betrieb wo nich wichtig sind Schlissen...🇨🇭🇨🇭das ist das richtige!!!"
282,"Coronavirus, il Candeggio Valle Olona inizia a produrre mascherine https://www.varesenews.it/2020/03/coronavirus-candeggio-valle-olona-inizia-produrre-mascherine/913852/ #mascherine #valleolona"
283,"@alain_berset Guten Abend,Tip für das di Kurven gegen unte gehet von Coronavirus, Solt man die Massnahmen vom Tessin Schweiz weit mache Schdatt, das Tessin Kritiksire!! Bau Stop Ganze Schweiz und Betrieb wo nich wichtig sind Schlissen...🇨🇭🇨🇭das ist das richtige!!!"
284,"@christianvitta Guten Abend, Tip für das di Kurven gegen unte gehet von Coronavirus, Solt man die Massnahmen vom Tessin Schweiz weit mache Schdatt, das Tessin Kritiksire!! Bau Stop Ganze Schweiz und Betrieb wo nich wichtig sind Schlissen...🇨🇭🇨🇭das ist das richtige!!!"
285,40 potenzielle Coronavirus-Impfstoffe sind derzeit in Arbeit — acht sollen noch dieses Jahr an Menschen getestet werden 
286,"#RT @vbs_ddps: RT @SpiezLab: Collaboration between academia and gov't agencies in times of crisis: The example of @ETH, Swiss federal gov't labs, Army Health Services, @SpiezLab and @BAG_OFSP_UFSP: ""ETH makes lab equipment available for coronavirus test… "
287,Can #coronavirus force a change in how the broken US health care system works? Definitely hope State &amp; Fed authorities will be forced to pushed out corruption and get a better deal for the average citizen. That's the only way America gets out of this... 
288,"@s_sommaruga Guten Aben Frau Somaruga, Tip für das di Kurven gegen unte gehet von Coronavirus, Solt man die Massnahmen vom Tessin Schweiz weit mache Schdatt, das Tessin Kritiksire!! Bau Stop Ganze Schweiz und Betrieb wo nich wichtig sind Schlissen...🇨🇭🇨🇭das ist das richtige!!!"
289,"Beinahe-Krieg, extreme Buschbrände, Coronavirus und nun Hantavirus. Können Wir 2020 bitte kurz resetten? Danke PS: Ich weiss dass Hantavirus nur Panikmache ist, sorry fass ich es erwähne."
290,"$DXY is consolidating gains after an above-average spike up. The level to beat for bulls is the 103.00 figure. The #Fed launched the largest stimulus program in history to counter the coronavirus crisis, this Monday."
291,"Selig die Einsamen, Alleinstehenden, Verwitweten, Geschiedenen, Arbeitslosen und letztlich auch Randständigen: #SocialDistancing muss man ihnen nicht beibringen. #CoronaVirus stellt Welt auf den Kopf. @BAG_OFSP_UFSP @CaritasSchweiz @SRF @BernerZeitung"
292,#CoronaVirus 
293,Was ich auf diesem Bild sehe erschüttert mich mehr als die Auswirkungen des Coronavirus.
294,Could Less Air Travel Due To COVID-19 Coronavirus Degrade Weather Forecasts? 
295,Habrá un coronavirus para twitter? 😅 #tuitcuarentena
296,Number of weekly medical consultations due to flu-like symptoms in #Switzerland (including #COVID-19 cases). Data: https://bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/saisonale-grippe---lagebericht-schweiz.html #coronavirus #SARS-CoV-2 #COVID19
297,"⚠️ Societat Suïssa de Medecina Intensiva 🇨🇭 #coronavirus davant manca d ventiladors: ""x alleugerir càrrega de les UCI"" cal q ""les personnes de risc reflexionin sobre si desitgen o no beneficiar-se de mesures x allargar la vida com la respiració artificial"" https://www.sgi-ssmi.ch/fr/covi19.html"
298,Negli scorsi giorni con @FFLugano_1976 abbiamo messo a disposizione gratuitamente due appartamenti al personale medico impegnato in questi giorni a combattere l'emergenza Coronavirus. 🥳 Siamo felici di comunicare che entrambi gli appartamenti sono stati assegnati! #fclugano
299,Yelp and GoFundMe team up to help businesses struggling during coronavirus 
300,California opens 2 new coronavirus testing sites with help from Alphabet's Verily 
301,MV Agusta sospende momentaneamente la produzione https://www.varesenews.it/2020/03/mv-agusta-sospende-momentaneamente-la-produzione/913848/ #coronavirus #MVAgusta
302,Coronavirus: How the internet is coping with all your extra traffic 
303,#Corona und #Landwirtschaft: Märkte Das #Coronavirus schränkt das gesellschaftliche und wirtschaftliche Leben in der Schweiz stark ein. Betroffen ist auch die #Landwirtschaft. Der @sbv hat Antworten zum Thema #Markt und #Versorgung verfasst. https://www.schweizerbauer.ch/politik--wirtschaft/agrarwirtschaft/corona-und-landwirtschaft-maerkte-56421.html
304,Kurzarbeit anmelden infolge Coronavirus https://www.recognito-hr.ch/kurzarbeit/ #kurzarbeit #hrservices #personaldienstleistungen #personalmanagement #personalwesen #hrinterim #hroutsourcing #coronavirus #stayathome
305,"Visto su @euronewsit : Francia, coronavirus e quarantena: disuguaglianza sociale torna al centro del dibattito "
306,Conseil fédéral suisse: Coronavirus - Mise en place de mesures d'aide financière aux indépendants suisses - Sign the Petition! http://chng.it/9tqQSN2c via @Change
307,🗣️📢 #coronavirus ᴇɪɴ ᴋᴜʀᴢᴇʀ ʀᴜᴇᴄᴋʙʟɪᴄᴋ: 
308,"He aquí la ignorancia personificada en un personaje de una bajeza moral difícil de superar. Coronavirus en México, presidente López Obrador pide a la población no d... https://youtu.be/Oh-5oNZ7hfg vía @YouTube"
309,Popeyes gives away Netflix passwords in tone-deaf campaign during coronavirus pandemic 
310,Coronavirus telecommuting is not normal telecommuting @realevilhrlady https://www.inc.com/suzanne-lucas/working-from-home-reality-check-no-your-employees-arent-all-doing-yoga-folding-laundry.html via @Inc
311,"Coronavirus, le nuove bufale: dal pane che infetta alle zampe degli animali "
312,"Coronavirus, le nuove bufale: dal pane che infetta alle zampe degli animali https://www.saluteh24.com/il_weblog_di_antonio/2020/03/coronavirus-le-nuove-bufale-dal-pane-che-infetta-alle-zampe-degli-animali.html"
313,FREE DIGITAL LEARNING - FOR SCHOOLS! Please spread the word - Dybuster is offering its learning programs for free during these hard times. Some of the countires included are 🇦🇺🇨🇦🇮🇳🇬🇧🇺🇸 #onlineTeaching #coronavirus #elearning #socialdistancing
314,"Top story: Coronavirus updates: UK adjusts to life under new restrictions - BBC News https://www.bbc.co.uk/news/live/world-52013888, see more http://tweetedtimes.com/MichelRegamey?s=tnp"
315,Mais lui la putain dsa mere le coronavirus et le hantavirus ils veulent pas de lui ou quoi ? Ça nous ferais du bien. Un vrai virus a lui meme 
316,"The President says he wants the US raring to go in just two weeks, a date that few health experts believe will be sufficient in containing the spread of coronavirus "
317,Snapchat’s Zenly launches coronavirus Stay Home leaderboard 
318,Twitter is donating $1M across two foundations to support journalism during the coronavirus pandemic 
319,Die auf Verpackungs-Drucklösungen spezialisierte Etimark AG spürt die momentane Situation rund um das #Coronavirus auf besondere Weise: Ihre Kunden aus der Lebensmittelbranche sorgen für aussergewöhnlich viel Arbeit. 
320,Coronavirus in Zürich: Der Kantonsrat lässt sich nicht lahmlegen 
321,"#coronavirus und Printmedien: ""Die derzeitige Entwicklung könnte den Rückgang der Auflagen weiter befeuern, wahrscheinlich mit erhöhter Geschwindigkeit als noch vor der Corona-Pandemie."" "
322,"#Coronavirus, le nuove #bufale: dal #pane che infetta alle #zampe degli #animali: Il pane…"
323,MORE Health startet Selbsteinschätzung für den Coronavirus COVID-19 http://dlvr.it/RSTmdW via @presseportal_ch #ots #news #Medienmitteilung
324,Lady Gaga posticipa a data indefinita l’uscita di #chromatica e annuncia la cancellazione della sua esibizione a sorpresa al Coachella. Il tutto a causa del #coronavirus. Il mio cervello in questo momento: 
325,The coronavirus pandemic in five powerful charts 
326,South Korea Crushed the Coronavirus as the U.S. Floundered. Why? http://dlvr.it/RSTmD7
327,#CoronaInfoCH #Coronavirus 
328,"Coronavirus, le nuove bufale: dal pane che infetta alle zampe degli animali https://lnkd.in/eXkrvZB"
329,"Für Indiens 1,3 Milliarden Einwohner gilt die kommenden 21 Tage eine strenge #Ausgangssperre. Die Leute sollen vergessen wie es sich anfühlt, das Haus zu verlassen, sagte Premier Modi. Nach der Ankündigung gab es #Hamsterkäufe. #Coronavirus #Covid19 https://www.handelsblatt.com/dpa/wirtschaft-handel-und-finanzen-virus-roundup-2-ausgangssperre-fuer-1-3-milliarden-inder/25678454.html"
330,"Me lo immagino, domani, il nostro consigliere federale mentre si rivolge ai colleghi in seduta: ""Adesso fate il piacere di ascoltare le rivendicazioni dei ticinesi oppure saranno Cassis"". #coronavirus #COVIDー19 #Ticino"
331,“Multe da 400 a 3mila euro per chi viola le misure restrittive anti contagio” https://www.varesenews.it/2020/03/multe-400-3mila-euro-viola-le-misure-restrittive-anti-contagio/913839/ #coronavirus
332,Le coronavirus fait une treizième victime en Valais. 
333,Das Bundesamt für Justiz erachtet die Sitzung des Kantonsrats vom Montag als unzulässig. Dennoch wird das Parlament gestützt auf ein Rechtsgutachten über Notmassnahmen für die Zürcher Wirtschaft beraten. #Coronavirus https://www.nzz.ch/zuerich/coronavirus-in-zuerich-kantonsrat-laesst-sich-nicht-lahmlegen-ld.1548258?mktcid=smsh&amp;mktcval=Twitter @StefanHotz1 via @NZZ
334,"So, haben wir bald alle Corona Whatsapp Statusbilder durch? Schlimmer als die Isolation #coronavirus #coronainfoCH"
335,‘Why don’t we spray the streets?’: Swiss health officials answer common coronavirus questions - The Local Switzerland 
336,Le coronavirus fait une treizième victime en Valais http://dlvr.it/RSTkmL
337,Supercomputers are being used to study coronavirus http://dlvr.it/RSTkg5
338,"#bund #schweiz #überlastung #zuwenig #beatmungsgeräte #coronaschweiz #coronavirus 10.april 2020 Pressekonferenz 500Tote, wir wussten es auch nicht so genau dass es so kommen wird. Doch ihr wusste es! Siehe China, siehe Italien, siehe Spanien....... We are next!!!!"
339,bro slim thug has coronavirus
340,"CORONAVIRUS, ARRIVA IL VADEMECUM PER GLI ORTODONTISTI "
341,“Molina nel cuore”: i messaggi di sostegno per l’istituto “sotto attacco” https://www.varesenews.it/2020/03/molina-nel-cuore-messaggi-sostegno-listituto-attacco/913838/ #coronavirus #IstitutoMolina
342,Coronavirus e la preoccupazione per le persone sole e malate http://dlvr.it/RSTjpB #commento #covid19
343,"The present coronavirus crisis is facing us with ever-new events and developments. In view of this, the Management has resolved to temporarily cease all flight operations with immediate effect. Helvetic Airways will be able to resume its operations at short notice. #SeeYouLater"
344,La spesa ai tempi del coronavirus #coronavirus #spesa #ticino #svizzera
345,"""Gelenkte Ansteckung"" der Bevölkerung mit dem #Coronavirus statt der fast überall praktizierten, extrem kostspieligen Verschiebung der Herdenimmunität ohne klaren Zeitplan. Ein sehr interessanter Gedanke von Reiner Eichenberger. https://www.nzz.ch/meinung/coronavirus-der-ausweg-eine-geregelte-ansteckung-ld.1547955?mktcid=smsh&amp;mktcval=Twitter via @NZZ"
346,O coronavírus não fala nenhum idioma. Mas nós precisamos falar a sua... 
347,"Sondergenehmigung: «Homogene Personengruppe, bei der keine Fluktuation vorliegt.» #coronavirus "
348,"Wenn ihr gerne Krimis schaut, Bordertown ist richtig gut und bei Netflix verfügbar #Isolation #coronavirus #HomeOffice"
349,Coronavirus-Ticker: Erster Todesfall im Kanton St.Gallen - TOP ONLINE 
350,Credo che sia particolarmente importante e positivo che il Presidente .@GiuseppeConteIT abbia deciso di fare una conferenza stampa con le domande dei giornalisti .@Skype #coronavirus #conferenzastampa .@USIGRai .@RaiNews
351,"Ladies & gentlemen! This domestic swine won't be able to sleep tonight. Well done PMIK, you made this swine restless. He'll have to eat sleeping pills. I pray and hope that you contract with Coronavirus asap and we get rid of you. "
352,WHO: The U.S. could become the next epicenter of the coronavirus outbreak 
353,"Coronavirus e cultura: offerta di musei, biblioteche e archivi in digitale nel Ticino "
354,"Coronavirus e cultura: offerta di musei, biblioteche e archivi in digitale nel Ticino https://www.saluteh24.com/il_weblog_di_antonio/2020/03/coronavirus-e-cultura-offerta-di-musei-biblioteche-e-archivi-in-digitale-nel-ticino.html"
355,"Bollate, posti letto per accogliere pazienti in via di guarigione https://www.varesenews.it/2020/03/bollate-posti-letto-accogliere-pazienti-via-guarigione/913836/ #bollate #coronavirus #ospedalebollate"
356,Trump wants to 'reopen' the economy by Easter despite rapid coronavirus spread @CNBC - YOU stupid human beeing! Take a look at the numbers😤😤😤😤😤😤
357,Coronavirus: Update Kanton Glarus 
358,A man died after ingesting a substance he thought would protect him from coronavirus 
359,Foreign minister @ignaziocassis supports the appeal for a global ceasefire: We must stand together more than ever and protect the most vulnerable #COVID19 #coronavirus 
360,"Thank you, @farmyCH - impeccable delivery. #zurich #coronavirus "
361,"CORONAVIRUS. NE PLUS S'OCCUPER DES VIRGULES MAL PLACEES, par @1dex_Valais via @MediapartBlogs https://blogs.mediapart.fr/stephane- riand/blog/240320/coronavirus-ne-plus-soccuper-des-virgules-mal-placees?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67 @jolliennathalie"
362,KEINE Corona-Sondersteuer für Immobilienbesitzer durch staatlich verordneten Ausfall von Mieten/Nebenkosten über mehrere Monate! Meine Gedanken hierzu: https://www.facebook.com/marco.minuz.2/posts/224054908975514 #corona #coronavirus #covid #covid19 #sondersteuer
363,Switzerland supports the appeal for a global ceasefire: We must stand together more than ever and protect the most vulnerable #COVID19 #coronavirus 
364,Das wichtigste von heute - automatisch kuratiert von http://paper.li: https://paper.li/Inolution_AG/1510242188?edition_id=848cc870-6df7-11ea-8ba5-002590a5ba2d Vielen Dank an @MartinGaedt @MBlenski @gniepm #coronavirus #wirvsvirushack
365,"#Coronavirus e #cultura: offerta di musei, biblioteche e archivi in digitale nel #Ticino…"
366,"#Coronavirus ##Svizzera, 8 casi sospetti per ogni test positivo confermato? Tutti i dati…"
367,"Coronavirus Svizzera, 8 casi sospetti per ogni test positivo confermato? Tutti i dati del Ticino https://www.saluteh24.com/il_weblog_di_antonio/2020/03/coronavirus-svizzera-8-casi-sospetti-per-ogni-test-positivo-confermato-tutti-i-dati-del-ticino-.html"
368,"Coronavirus Svizzera, 8 casi sospetti per ogni test positivo confermato? Tutti i dati del Ticino https://www.saluteh24.com/il_weblog_di_antonio/2020/03/coronavirus-svizzera-8-casi-sospetti-per-ogni-test-positivo-confermato-tutti-i-dati-del-ticino-.html"
369,"#Coronavirus e cultura: offerta di musei, biblioteche e archivi in digitale nel #Ticino #svizzera #contagio #virus #infezione https://lnkd.in/eA2pH2g"
370,Coronavirus 'not nearly as terrible' as predicted: Michael Levitt 
371,Coronavirus: les habitants de Saint-Gingolph autorisés à faire leurs courses côté français http://dlvr.it/RSTfcQ
372,GBP/CHF: Coronavirus lockdown sends Pound to record low in Swiss francs - Currency Live 
373,La capitalisation de Swiss Life reste solide malgré le coronavirus http://awp.ch/a/8h4p9 #SwissLife
374,Jeff Bezos is asking laid-off restaurant and bar workers to come work for Amazon amid the coronavirus crisis https://www.businessinsider.com/jeff-bezos-urges-laid-off-restaurant-workers-to-join-amazon-2020-3?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter via @businessinsider
375,"Für meine Zivilschutzorganisation habe ich ein Briefing zum #Coronavirus verfasst. Dabei sind viele Fakten und Erläuterungen zur Pandemie, den Verhaltensregeln und dem Einsatzmaterial zusammengekommen: https://bit.ly/corona-briefing #StayInformed"
376,"#Coronavirus #Svizzera, 8 casi sospetti per ogni test positivo confermato? Tutti i dati del #Ticino https://lnkd.in/eb2uYt6"
377,Coronavirus: Thousands in quarantine in Saudi as confirmed cases exceed 500 
378,"2/2 long awaited Tiny Desk concert at my desk. Now the world has changed, and with the coronavirus keeping us at a distance, we're taking a break from filming Tiny Desks at the office for a while. Angenehmen Abend !! https://youtu.be/KZk3eoAb6Ck Soccer Mommy Tiny Desk (Home) Concert"
379,"Coronavirus: sicurezza sui luoghi di lavoro e ammortizzatori sociali, istituita una cabina di regia http://dlvr.it/RSTdRQ"
380,#Coronavirus. #Bolsonaro sceglie per il #Brasile la strategia di #Israele. Numeri diversi e costumi diversi. Caso interessante da seguire. #Brasil
381,Coronavirus: conoce cómo tratar los residuos si algún familiar presenta síntomas https://andina.pe/agencia/noticia-coronavirus-conoce-como-tratar-los-residuos-si-algun-familiar-presenta-sintomas-789595.aspx vía @Agencia_Andina
382,"Manu Dibango, Saxofonist und Komponist aus Kamerun, wurde 1972 mit dem Hit «Soul Makossa» weltbekannt. Nach einer Infektion mit dem Coronavirus starb er im Alter von 86 Jahren. https://www.srf.ch/kultur/musik/nach-corona-infekt-saxofonist-und-komponist-manu-dibango-gestorben #Nachruf #ManuDibango"
383,"Disheartening increase of deaths in #Italy: since yesterday, 743 more people have died. 69,176 confirmed cases 54,030 active cases 6,820 deaths (+ 743 / +602 / +651 / +793) 8,326 recovered •03-24 #coronavirus #COVID19"
384,"Mit Sturmgewehr und Panzer gegen den Corona Virus, solche Sprüche können ja nur dieser Partei kommen! Darum einfach #fressehalten"
385,«Mit Billigkrediten gegen die Coronakrise» (Abo) von Valentin Ade und Beatrice Bösiger (https://www.fuw.ch/!a5oMYAA) #coronavirus #schweiz
386,"Coronavirus: sicurezza sui luoghi di lavoro e ammortizzatori sociali, istituita una cabina di regia http://dlvr.it/RSTcyK"
387,«Die Schuldenbremse gibt dem Bund den nötigen finanziellen Spielraum» (Abo) von Peter Morf (https://www.fuw.ch/!ayoMYAA) #bundesrat #coronavirus #schweiz
