,Text
418,"👍Watford are expected to host NHS staff induction courses, urgent meeting spaces, warehousing needs, childcare facilities and more as the coronavirus outbreak puts further strain on all those working within the healthcare sector. "
419,#mentalhealthawareness #coronavirus 
420,"The world is totally baffled and alarmed by the UK govt's strategy for dealing with #COVID19. Summed up by ""Giorgio Gori, the mayor of Bergamo, the city hardest hit by Italy’s #coronavirus outbreak, flew his two daughters out of the UK, deeming them safer at home"""
421,"'Mummy, am I going to die?' Mother reveals she was left terrified for her 'perfectly healthy' five-year-old son's life after he was hospitalised with hallucinations, vomiting and a 42°C temperature due to coronavirus "
422,Is the #CoronaVirus taking the spotlight off your family? 🙄🙄🙄 
423,"@DUPleader Oxford University scientists think Coronavirus may have arrived in the UK in mid-January and millions of people have already had it. If so, it is far less deadly than originally thought. We need more scientific certainty! "
424,"""Whoever is in the street screwing around or going for a walk will receive a corrective and serve as an example. Better to stay home doing nothing. The message has been given."" Report: gang calling a curfew as coronavirus hits Rio favelas | Reuters "
425,"So I have started to write a song about the corona virus, I’ve recorded a shirt quality snippet of it but not finished yet but here it is... 🎶👀 "
426,They knew??? #coronavirus 
427,Coronavirus: Idris Elba slams conspiracy theory that stars have been paid to say they have illness 
428,"rumour has it if u say ‘coronavirus’ in the mirror 3 times in the dark, Cardi B will appear"
429,Day 1 Lockdown - Watched Season 1 of The Simpson’s on @disneyplus 31 more seasons to go - 31 days of Coronavirus?!
430,bolsonaro pegar um coronavirus ele morre em menos de 2 dias cagando nas calças ainda e me vem com discursso de que aguentaria o tranco da doença
431,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
432,"I'm a little pissed off though because my colleague came in saying ""I think my boys have the coronavirus. Should I be here?"" No? Are you being serious? Obviously she got sent home for 2 weeks"
433,"DilSe ❤️💙 Join #LycaRadio &amp; #DilSeRadio to #ClapForOurCarers 👏🏻 Thursday 26 March at 8pm to thank all doctors, nurses, carers, GPs, pharmacists and other NHS staff working to help those affected by the #coronavirus Clap from your gardens,front doors, &amp; balconies @NHSuk"
434,"Hi @hellomag I'm at a lose end right now, what with lockdown for #coronavirus here in the UK. Do you fancy paying me to proof read your stories before you publish them to the #World? Last time I checked @dvdbeckham wasn't @victoriabeckham WIFE !! 🤔🧐😔 Happy to work for you"
435,"I'm not surprised older black people don't trust some white people Jamie - especially the 🌹""progressives""🌹 &amp; indeed their right-wing peers who gloat over how great things will be when ""the olds"" are all dead. Coronavirus really is your dream come true. "
436,"Family mourn the passing of Afro-jazz legend #ManuDibango died in a hospital in the #Paris region, on Tuesday after contracting the new #coronavirus, one of the first worldwide stars to succumb to the disease. In #Cameroon, his family mourn his passing"
437,yo people are putting there pets at animal shelters cos of this Corona Virus....wtf😣
438,Todos os países DO MUNDO!!! Estão tomando providências e precauções contra o corona vírus... não é possível que esse imbecil ache que só ele NO PLANETA seja o suprassumo da inteligência que desvendou os mistérios do covid-19. Eu to tremendo #BolsonaroGenocida
439,Wefunder launches campaign to help coronavirus-impacted small businesses crowdfund loans http://dlvr.it/RSVX2G #TechNews
440,"Important article by Bergamo Doctors at epicentre of Italy’s crisis👇 ‘Coronavirus is the Ebola of the rich.... It is not particularly lethal, but it is very contagious. The more medicalized and centralized the society, the more widespread the virus.’ https://catalyst.nejm.org/doi/full/10.1056/CAT.20.0080"
441,"UK to add 35,000 NHS staff to fight coronavirus "
442,"'I HOPE WITH ALL MY HEART HE RECOVERS AND IM SHOUTING AT ALL THE ABSOLUTE SELFISH IDIOTS TO LOOK AT THIS GORGEOUS CHILD AND ASK YOURSELF DOES HE DESERVE THIS ? Am I going to die, Mummy?' 'Healthy' boy, 5, hospitalised with coronavirus https://metro.co.uk/2020/03/24/mummy-going-die-mother-warns-symptoms-perfectly-healthy-boy-5-hospitalised-coronavirus-begs-people-stay-home-12451196/?ito=article.amp.share.top.twitter via @MetroUK"
443,BBC News - Coronavirus spreading in New York like 'a bullet train' 
444,"So, #coronavirus is a thing... I’m trying to find gratitude, I’m happy I don’t need to commute, that’s for sure. I’m grateful that I get to direct my daughter’s education and I’m grateful for all you randoms that might read this and #reflect on what you’re grateful f"
445,"Coronavirus: A message from NRLA chief executive Ben Beadle Residential Landlords Association March 20, 2020 at 05:59PM#housing,#StPaulsLtd, #hmo"
446,https://www.tipperarylive.ie/news/coronavirus/528270/could-tax-spreading-help-businesses-recover-from-the-financial-implications-of-covid-19.html good coverage of my idea for helping businesses restart after the close down due to Coronavirus. Senators need to push the boundaries of the public debate in innovative ways #seanad2020 #WINwithFINNEGAN #vote4finnegan
447,"All I want to do is to get dolled up, drink a fuck load of vodka, fall home with a Big Mac meal under me arm pass out & wake up looking like beetle-juice with the fear of god running through me 👍🏼 #COVID19ireland #lockdown #Coronavirus #IrelandLockdown"
448,"'Healthy' dad, 39, with coronavirus records 'goodbye' video to wife and child https://www.dailystar.co.uk/news/latest-news/healthy-brit-dad-39-coronavirus-21748588?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar This heartbreaking 39 no underlying Health Problems @Skyline73446331 #VirusWatchUk"
449,Qué orgullo! Bravo! @IdiazAyuso 👏🏻🇪🇸 #Madrid’s #coronavirus fighter says controls will have impact within days 
450,"Corona virus expose just how vulnerable the #socialcare system really is. Manufacturing new #ventilators is a piece of cake compared to creating safe, cpasionate and capable new social care capacity"
451,"Our Peterlee Customer Service Centre is closed until further notice, due to the ongoing Coronavirus (COVID-19) situation. If you have any queries you can contact us on 0300 1311 999 or through our app. For more info: https://bit.ly/3d6bpt3"
452,Coronavirus latest: Nearly 80% of Nike stores in China have reopened 
453,#CoronavirusLockdown #COVIDIDIOTS #coronavirus 
454,"Coronavirus can survive on a surface for 17 days, says the CDC "
455,Coronavirus latest: Nearly 80% of Nike stores in China have reopened https://on.ft.com/2wBmj9t
456,Coronavirus is the best thing that could’ve happened for Disney+’s sales. Literally everyone in Europe will go bezerk for the nostalgia
457,Absolutely loaded with the cold and i can’t stop thinking is this actually the cold or do I have Coronavirus? Overthinking and anxiety is strong over here x x
458,We must use social distancing to reduce the spread of coronavirus (COVID-19) in the UK. See how the virus is developing in your local area and across the UK using this site. 
459,"Go to Netflix right now and find ‘My secret, Terrius’ Season 1, episode 10, skip to 53 minutes. 🤯🤯 #coronavirus #COVID19 #CoronavirusLockdown"
460,"Boom! Brave you! Anyone who gives you shit, remind them this is 2020. Also, coronavirus..."
461,"I know we've got a lot going on right now... but just imagine, when the #coronavirus thing clears up... we will still be stuck with that terrible L.A. Rams logo. Good LORD. @LARamsCheer @LARamsTalk"
462,na hora do pronunciamento do bolsonaro ele se achando o WOLVERINE com o fator de cura no discursso KKKKKKKKKKKKKKKK e rir pra naum chorar de tanta imbecilidade '' se eu pegar o coronavirus .. eu tenho um vida de atleta e vou aguentar '' falou o wolverine da marvel
463,Coronavirus isolation: Man United stars praise young goalkeeper as solo training session goes viral https://www.axesport.co.uk/coronavirus-isolation-man-united-stars-praise-young-goalkeeper-as-solo-training-session-goes-viral/
464,"Eman Channel are doing two months free subscription due to Corona Virus. Use code ISOLATION. Personally I want to use this extra time to learn more about Islam, and I thought someone else could benefit inshallah."
465,Diolch Adam.
466,"Be the a hero for someone who could possibly die from this virus, take some rest, stay at home and sacrifice a nice day out which you could always have after this is over, others may not be able to after this. Save lives and take a break. #SaveLives #StayAtHome #Coronavirus"
467,BBC News - Coronavirus: What this crisis reveals about US - and its president 
468,Protect yourself and those closest to you from the latest Coronavirus scams. Please remain vigilant and help us tackle fraud by sharing with your friends and family. Together we are stronger. You can find more advice on what to look out for here: http://hsbc.co.uk/guides/security/latest-scam-warnings
469,"@LewisHamilton lewis, a frontline a and e nurse colleague of mine is stranded in Dubai desperately trying to get back to the uk to fight the coronavirus. She's stuck with other brits and they've taken their passports. long shot but is there anything the f1 fraternity can do?"
470,Someone cure coronavirus before the 28th so i can go out for my 19th birthday please thanks.
471,Bozonaro é alvo de panelaço durante pronunciamento sobre o coronavírus 
472,Huge queues for Universal Credit online applications due to coronavirus surge 
473,How the European Union Turned the Coronavirus into a Pandemic: 
474,"Medidas econômicas de Bolnossauro contra o coronavírus são inferiores às de outros países, fodase FGV https://bbc.in/2xmh5hY"
475,Coronavirus: Dyson develops ventilators for NHS Why can’t they simply give existing blueprints of a machine to companies and let engineers there work out how to use machinery there to make it 
476,"'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus #covid19 #Johnson #covid19uk #boristhebutcher"
477,Coronavirus in UK kills two more young people with NO underlying health conditions... PLEASE #StayInside #CoronavirusBillUK #UKlockdown @piersmorgan
478,BBC News - Coronavirus: India enter 'total lockdown' after spike in cases 
479,"putting fish in their narni, in coronavirus season 🤢🤢 people are done out fr"
480,Peter Brookes on #BorisJohnson #Coronavirus #Lockdown #COVID19 #Pandemic #facemask - political cartoon gallery in London http://original-political-cartoon.com
481,"Holy sh!t, we all knew he was an idiot, but he's now reaching levels of stupidity that are off the scale. It's both sad and dangerous that his braindead followers will agree with everything this clown says."
482,"Eu sinto bue que me destruíram o primeiro ano de universidade, coronavirus do caralho"
483,Coronavirus: First youth dies after contracting COVID-19 in US 
484,"#KirstieAllsopp - thoughtless, selfish, idiot. Brings her Coronavirus infected husband &amp; kids to #Devon. Has her sister to stay, who develops symptoms &amp; travels to #Edinburgh. Fuck off Allsopp-you put our #doctors, #nurses &amp; vulnerable Devonians at risk."
485,"Healthy dad, 39, with coronavirus records 'goodbye' video to wife and child https://www.mirror.co.uk/news/uk-news/healthy-dad-39-coronavirus-records-21748197"
486,"Coronavirus stimulates demand, grocers hiring https://www.technologyshout.com/coronavirus-stimulates-demand-grocers-hiring/"
487,Having had symptoms of #covid19 myself (am untested) &amp; recently lost my elderly mother who lives in Wales to pneumonia which started as a dry cough &amp; temperature looking back I was right to be very concerned about #coronavirus &amp; was not ‘swept along by the scaremongering’ 
488,"'Listen to Boris, stay indoors' Fury shares coronavirus advice https://www.bbc.co.uk/sport/av/boxing/52019977 via @bbcsport"
489,"As economies grapple to pay for the financial cost of the coronavirus, we’re reminded of unpaid corporation tax - @BaldPolitiKs via @TheCanaryUK"
490,@BBCBreaking can you do anything to help this couple and other passengers on board? Disembark in Italy 🇮🇹 that’s surely not a good idea??? #COVID19 #coronavirus 
491,Has coronavirus cancelled Daylight Savings Time yet or is that still going ahead?
492,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" #COVID19 #21daysLockdown #CoronavirusLockdown #COVIDIDIOTS #coronavirus #Covid19Out #StayHome"
493,Quarter of latest UK coronavirus deaths were at same London NHS trust 
494,"“Stock Market increase today has helped those dying from #Coronavirus increase the inheritance of their heirs. But do they thank me?” DTrump* *probably, and probably out loud "
495,Note to self - make sure you have a good #giggle during these times. #CoronavirusLockdown #havealaugh #coronavirus #COVID19 #laughteristhebestmedicine #drinks #comedyvideos #coronamemes #laughter #21daysLockdown #uk 😅😅
496,Do not bail out airlines. #coronavirus #covid19 #aviation #ClimateEmergency #GreenNewDeal
497,Nottingham Forest owner Evangelos Marinakis is a changed man after getting coronavirus all-clear 
498,Found out tonight friends running a pharmacy may have #coronavirus - shutting DR surgeries and self isolation means those infected are going to pharmacies. They have no protection + massive increase in their workload. What does it take for the government to get ahead of this?
499,"But if I do that, I wind up in a state that has to sell you warm beer if it's over 4.2% ABV. It might almost be worth dying of coronavirus because of gubernatorial incompetence to avoid that outrage."
500,"@uksciencechief Oxford University scientists think Coronavirus may have arrived in the UK in mid-January and millions of people have already had it. If so, it would be far less deadly than originally thought. We need more scientific certainty! "
501,Patrick Stewart reads a Shakespeare sonnet a day to get us through the coronavirus lockdown. 
502,"The thread mentions it's not medical advice, more so preventative measures for healthy carrier's to try and flat line passing it on. And it reaffirms washing hands & restrictions. Yes I agree it does not get rid of corona virus. However warm boiled water helps 2 cleanse system."
503,"Some families in Iraq are refusing hospital quarantine for female relatives who tested positive for the coronavirus, due to the perceived ""honour"" and ""shame"" this might bring "
504,"""A study of more than 2,000 children with the virus in China found that babies were especially vulnerable to developing severe infection."" #COVID19 #Coronavirus @PamBelluck"
505,"#NHS #coronavirus #lockdown watching the #News today and found myself getting angry after listening to a nurse, who looked very tiered, asking the public not to steal #Facemasks #handsanitizer from #hospitals and ID cards from nhs staff, so they can get in to shops #WTF"
506,Coronavirus: What this crisis reveals about US - and its president - BBC News 
507,Only in Naija #coronavirus #Naija
508,"F. Scott Fitzgerald, writing under quarantine during the ‘Spanish Flu’ in 1920, ‘an unremitting penance that has been heading this way for a long while’ Hemingway was a denier, who didn’t wash his hands. Scott partied on, indoors! cc ⁦@thursnight⁩ #coronavirus #COVID19"
509,Coronavirus Less Deadly in Germany Because of Youthful Patients 
510,التباعد الاجتماعي أحد أهم الوسائل لتجنب فيروس كرونا Social Distancing to prevent you from #Coronavirus
511,The Edvard Munch masterpiece The Scream (a variation of which hangs on the wall behind Ian Screamin Smith) has never been more fitting... #coronavirus #coronavirus 
512,"If you’re reading Twitter and thinking a disproportionate amount of people are going down with Coronavirus and being hospitalised please balance it with all those tweets saying: “didn’t catch it, didn’t go to hospital., nothing happened.”"
513,Now this is cool stuff. Welsh doctor designs ventilator that could save the lives of thousands of coronavirus patients 
514,"Please please listen to government let's stand United to get and fight it'Perfectly healthy' boy, 5, with coronavirus asks: ‘Mummy, am I going to die?’ "
515,"Unity FM Radio 93.5 - focusing on Corona Virus on our Connecting Communities programme, 4.0 pm on Mon 30th March, co-hosted Mahmooda &amp; Peter. previous programme on ‘Places of Welcome’ and ‘Make Someone’s Day’ on YouTube -click the following link: https://www.mixcloud.com/UnityFM/connecting-communities-16032020/"
516,Uber urges White House to include gig workers in coronavirus stimulus http://twib.in/l/GLBRXrK56oRE via @hybrid_ts
517,"Ruby Princess coronavirus cases could ‘double or triple’ in next few days, expert says | World news "
518,Coronavirus No Longer Considered High Consequence Infectious In the UK 
519,"I’m not keeping that sane. Pikachu has been diagnosed with FIP, a corona virus that is usually fatal to cats. Doing everything I can for her. At least I have a focus."
520,"You have been asked to sit on your sofa! please please take the advice, know the difference between 2cm and 2M! #StayHome #staysafe #CoronavirusLockdown #COVID19 #coronavirus #NHSCovidHeroes #icantstayhome #NHSstaff"
521,"Ese wey si no muere por coronavirus muere de pinches triglicéridos y colesterol, se la pasa tragando pinche garnacha el hdspm. "
522,Coronavírus: Kim Kataguiri sugere corte de 50 cm de salários de deputados 
523,We must use #SocialDistancing distancing to reduce the spread of #coronavirus (COVID-19) in the UK. See how the #virus is developing in your local area and across the UK using this site. http://covidlive.co.uk #Rutland is the place to be!
524,WTF good is a quarantine? These MFers were out in the middle of the ocean. There has been a coronavirus outbreak aboard a deployed US Navy aircraft carrier. 
525,"Six more patients have been diagnosed with coronavirus in Suffolk, bringing the total to 28. "
526,Our latest article: Visas Go Viral - Home Office update the immigration policy on Coronavirus https://www.linkedin.com/pulse/visas-go-viral-home-office-update-immigration-policy-dias via @LinkedIn
527,Bob Moran on #Coronavirus #Lockdown #COVID19 #Pandemic #facemask - political cartoon gallery in London http://original-political-cartoon.com
528,"First day of London #lockdown: In Orpington roads were deserted, many shops closed, only pharmacies &amp; supermarkets/food shops were open &amp; buses operated on a restricted time table. #londonlockdown #COVID19 #StayHome #coronavirus "
529,"#CoronavirusLockdown #COVID19 #coronavirus #SocialDistancing SHORT TERM FRUSTRATION, ⭐ LONG TERM GOAL ⭐#StayHome #coronavirusuk #COVID2019 #UK #COVIDー19 #WednesdayMotivation #WednesdayWisdom #wednesdaymorning #StayHomeSaveLives TO ALL KEYWORKERS, THANK YOU #keyworkers"
530,STAY HOME! #coronavirus #london Use link as text is longer than limit Read: http://tl.gd/n_1sr6af6
531,"Have a cough tonight, most likely just a dry throat but thought I'd read the guidance again & this makes no sense to me ""People are being advised not to ring NHS 111 to report their symptoms unless they are worried."" Tell me again how the government are monitoring #coronavirus"
532,The @FineGael strategy to keep confirmed cases of Coronavirus down is pretty obvious isn't it? But sure didn't @LeoVaradkar do a lovely bit of reading on the telly? #COVID19
533,well u cant have a coronavirus party without coronachan
534,bem que o coronavirus leve esse senhor decrépito o quanto antes
535,"Where there's life, there's #hope. Let's keep it that way. #stayhome #coronavirus #COVID19 #Superman #ChristopherReeve #GeorgeReeves #KirkAlyn #DeanCain #TomWelling #BrandonRouth #HenryCavill #ManOfSteel… https://www.instagram.com/p/B-IpaCVBoVN/?igshid=khsqguxlgsw2"
536,Coronavirus: Arts Council England launches £160m emergency package 
537,Me: Doing what the government says. In quarantine. Not working due to coronavirus. Keeping myself and everyone safe for the time being. Your average American right now My parents: The fuck is the matter with you? Go get a job.
538,Can coronavirus fuck off
539,White House coronavirus coordinator Dr. Birx instructs anyone who has been in New York recently to self-quarantine for 14 days: “You may have been exposed before you left New York.” 
540,"Here’s how long the #coronavirus can live in the air and on packages The virus prefers steel and plastic, materials commonly found in hospitals and homes. "
541,"Coronavirus survived in Diamond Princess cruise cabins for 17 days, CDC says https://www.independent.co.uk/travel/news-and-advice/coronavirus-diamond-princess-cruise-ship-cabin-passenger-cdc-covid-19-a9420991.html"
542,Mathematical model of Coronavirus spread in USA. https://youtu.be/oRCn5xPLCKs via @YouTube
543,Manchester City Boss Pep Guardiola Donates €1m to Help Fight Coronavirus Outbreak https://ift.tt/2xlc8pF
544,Depois de esconder que teve o novo coronavírus vem com tal de histórico de atleta. Um discurso de ódio e fazendo merda novamente!
545,Coronavirus: Tokyo Olympics pushed back to 2021 #Coronavirus 
546,ALGUÉM SOCA O CORONA VÍRUS NO CU DO BOLSONARO PELO AMOR DE DEUS
547,Pets do not spread the coronavirus https://www.sosvox.org/s/cCM5?shrhash=e9263c112e67446728a34545455238b7-97f378e6d356b29acf6b35240aa56a74 via @sosvox
548,"Quindi in ITALIA avere il #coronavirus e' una colpa! un'onta! un crimine! Peggio del virus e' l'antivirus = Lo Stato! e quei cittadini che pieni di paura lo invocano! BRAVI! GRAZIE! PERFECT Fino a 5 anni di carcere per chi è positivo e viola quarantena, multe fino a 3mila euro "
549,Thank goodness Twitter seems to have calmed the fuck down. That’s what we all need to do & I think the 3 week moratorium is designed to do just that with regards to #CoronavirusLockdown #coronavirus
550,Excellent news. #coronavirus #covid19 #aviation #ClimateEmergency #GreenNewDeal
551,Forum: Coronavirus Tests For Hospital Staff or not??. http://www.PutneySW15.com/default.asp?section=community&amp;link=http://appasp.PutneySW15.com/server/app/forum/ShowMessage.asp?ID=1368884
552,Me having my first drink in 2021 after the coronavirus has gone 
553,All your #coronavirus lockdown questions answered – from car MOTs to parking fines https://www.dailystar.co.uk/news/latest-news/your-coronavirus-lockdown-questions-answered-21745418
554,"So, which is more plausible A) Coronavirus is a conspiracy by globalist elites to thin the herd. or B) Q is domestic US military intelligence psyop? (Paul Vallely-Rumsfeld's top psyop warrior)"
555,Coronavirus: Prototype ventilators could be mass-produced to ease NHS pressure 
556,@midgov I'm trying to find CORONAVIRUS BUSINESS SUPPORT FUND BUSINESS SUPPORT APPLICATION FORM in Midlothian council website but can't see anywhere. Could you please provide the link for small business to apply? Thanks.
557,Football stars unite to slow coronavirus spread https://www.bbc.co.uk/sport/av/football/52019970 via @bbcsport
558,Coronavirus scams – how to spot them and stop them – ⁦⁦@WhichUK⁩ #cybersecurity
559,By driving you risk a traffic incident. If this occurs you will require police to attend and even maybe an ambulance and treatment in hospital. This takes essential workers away from critical care of people with Coronavirus. Do stay at home please.
560,"Test Online Coronavirus Covid-19: haz el test ahora, sigue los pasos recomendados y súmate al reto. Más de 39.767 personas ya lo han hecho. https://yometesteoencasa.com/ #YoMeQuedoEnCasa #YoMeTesteoEnCasa"
561,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
562,"Coronavirus blockade: no food or hope, truck drivers trapped across India https://www.technologyshout.com/coronavirus-blockade-no-food-or-hope-truck-drivers-trapped-across-india/"
563,"I’m still seeing people on Facebook, Instagram & here socialising with others! What part of this coronavirus pandemic don’t you understand? #StayAtHome #KeepYourDistance"
564,conspiracy of the day : disney created the coronavirus so everyone would self isolate and pay for disney+
565,They should sell Antibody testing sticks for #coronavirus similar to pregnancy testing sticks in Pharmacies to check to see if people have #COVID19 or not &amp; it would help save a lot of lives &amp; also help to protect the NHS if they did that sell them in Pharmacies.
566,Bob Moran on #BorisJohnson #Coronavirus #Lockdown #COVID19 #Pandemic #facemask - political cartoon gallery in London http://original-political-cartoon.com
567,You are the one losing battles here. How is coronavirus situation in west though? Heard they can't contain it with their advanced technology. Lol
568,"What does this actually mean? What about builders mid build at your house, for example? Answers on a postcard... BBC News - Coronavirus: Only go to your job if you cannot work from home - Hancock "
569,Coronavirus: ‘How is £94 a week going to pay anyone’s bills?’ #COVID19 @dwp @govuk ⁦@RishiSunak⁩
570,Coronavirus Pandemic Family Diary Day 6 https://wemadethislife.com/coronavirus-pandemic-family-diary-day-6/
571,Novel Coronavirus Information Center.#CoronavirusLockdown #COROVID19 #coronavirustreatment #coronanvirus
572,Coronavirus: Lidl and Morrisons install cough-proof screens to protect staff 
573,WHAT I DON’T UNDERSTAND IS PEOPLE NOT UNDERSTANDING WHAT STAY AT HOME MEANS... THIS ISN’T SCHOOL ANYMORE WHERE YOU MESS AROUND AND GET EVERYONE ELSE IN DETENTION WHY MAKE IT WORSE FOR PEOPLE AND ENDANGER THEM. #coronavirus #CoronavirusLockdown #COVIDIDIOTS #StayAtHome #ffsgrowup
574,"8 tips for conducting telehealth treatment sessions like a pro: Due to the coronavirus, most municipalities and regions are under a stricter level of social distancing. Many are calling for people to ‘shelter-in-place'. Depending on where you reside ... https://bit.ly/2xpRxAM"
575,"Cette période de #coronavirus C’est une opportunité @fatshi13, Il vous suffit de vous mètre dans différent chaussures pr voir les quelles vs conviennent mieux. Dans le KO peut naître le bien venant d’une force pour ceux-là qui savent changer leur table."
576,📺 @RuthDavidsonMSP powerful contribution to the #coronavirus emergency legislation debate at Holyrood is well worth four minutes of your time. 👇 
577,'It would be nice not to feel alone': The self employed crying out for help during the coronavirus ... http://dlvr.it/RSVWZf
578,{editor} Agri-supply companies step up to meet coronavirus challenge 
579,Coronavirus | Los datos que muestran que los jóvenes también pueden sufrir con severidad covid-19 
580,"Thanks lov we're fine so far, no coronavirus in our family and hopefully we can avoid it, I have two elderly parents that we care for so we are being extremely cautious."
581,Obrador encontró la manera de acabar con los pobres en méxico y eso será matandolos de coronavirus.
582,Sawirkan wa raga Somaliyeed 🇸🇴 oo corona virus 🦠 u dhintey wadan uk 🇬🇧 RIP #CORONAVIRUS #somalia
583,BBC News - Coronavirus: The new inventions inspired by a pandemic 
584,"To clarify in case anyone is confused The hearing on 5th March was not delayed due to Coronavirus, he just didn't turn up to it It was rescheduled for the 26th and has subsequently been changed to a teleconference The foreclosure was stayed because he filed for bankruptcy https://twitter.com/Ancient_Rylanor/status/1242552668695953413"
585,"You can help too! The NHS is looking for 250,000 volunteers to help up to 1.5 million people shielding themselves from coronavirus, you can sign up here: http://goodsamapp.org/NHS"
586,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
587,"NATIONAL NEWS: Coronavirus: NHS looking for 250,000 volunteers as new hospital announced "
588,Hariri Welcomes China’s Efforts Against Naharnet Coronavirus https://exbulletin.com/politics/35434/?business%Services
589,These anti-vax moms been real quiet since the corona virus went global
590,"NATIONAL NEWS: Coronavirus: NHS looking for 250,000 volunteers as new hospital announced https://www.minsterfm.com/news/national/3068970/coronavirus-nhs-looking-for-250000-volunteers-as-new-hospital-announced/"
591,Nagmahay ko nganong wala nako gi enjoy ang mga adlaw nga wala pay corona virus 😢
592,"Doing a Talking Reds in the morning with @johngibbonsblog Don’t want to talk about Coronavirus. Do want to talk about footie. Something away from all the obvious. Light. Different. Cheery. Sound. So, what we saying Twitter?👂"
593,#Coronavirus #COVID19
594,Bank shuts down Abuja branch after customer dies of coronavirus 
595,"""Matt Hancock: 3.5m coronavirus test kits on way to NHS""...To be administered by 50,000 new nurses in 40 new hospitals, paid for with an extra £350 million a week thanks to Brexit. I believe every fucking word. "
596,"It appears a 21 year old young woman lost her life to #coronavirus in the U.K. I am not sure at this stage whether she had underlying health conditions, but it underlines how utterly crucial it is that the citizens of U.K. &amp; the world do the right thing #StayAtHomeSaveLives"
597,Scientists say the coronavirus is not mutating quickly and might respond to a single vaccine 
598,You're welcome to go out and die of coronavirus. At least you're warned.
599,"#SocialDistancing in the #canteen now at #work #CoronaVirus @Maidstone, Kent https://www.instagram.com/p/B-IpIE5HniK/?igshid=1g378ytkgj3n8"
600,in my post above the event I was talking about this week was a very macho male reaction to the coronavirus situation. They denigrate fear &amp; vulnerability &amp; cast aside any need to show an emotional response to a human tragedy. Big man mentality
601,"France fifth country to report more than 1,000 coronavirus deaths https://uk.reuters.com/article/uk-health-coronavirus-france-casualties-idUKKBN21B33E?taid=5e7a995a5ef3770001784046&amp;utm_campaign=trueAnthem%3A+Trending+Content&amp;utm_medium=trueAnthem&amp;utm_source=twitter"
602,ugh fucked up that I've had these new boots for 2 weeks and still haven't stepped on anyone. This is the real tragedy of the coronavirus 
603,Coronavirus criminals. Delivering @WrenKitchens to household is NOT essential work. #coronavirus #covid19 #WrenKitchens
604,Some really good information about the coronavirus in this podcast &gt; 
605,I can only imagine the money barbers are gonna make when coronavirus has left town they could charge £50.00 a hair cut and everyone will be cueing
606,A day of real contrast today. From speaking on FaceTime with my daughter the pharmacist working in a hospital in the south of England with many cases of #Coronavirus to dealing with idiots closer to home. All whilst doing a bit of home schooling. Strange times! #StaySafeStayHome
607,What the actual fuck! Mind blown!!!! Stop what you’re doing and go on Netflix right now. Watch ‘my secret terrious’ season 1 episode 10 and skip to 53 minutes. This series came out 2 years ago. #CoronaVirus
608,Happy to see @GP_CCKelly from @gwentpolice on TV tonight. Shame some people still refuse to listen #StayAtHomeSaveLives #coronavirus 
609,there’s no been any new memes now for about a week has anyone noticed this everyone’s just recycling old ones ? Coronavirus didn’t just collapse the economy did it
610,A country fit for heroes shaped policy in the aftermath of WW2 in the UK. We will need something similar to reshape a post-coronavirus country
611,What idiot thought this was a good idea? Close the recycling centres & stop emptying the bins genius 😡 Coronavirus: Aberdeen City Council suspend collection of recycling and brown bins… https://www.pressandjournal.co.uk/fp/news/aberdeen/2097733/coronavirus-aberdeen-city-council-suspend-collection-of-recycling-and-brown-bins/?utm_source=twitter via @pressjournal
612,"Watch Stephen Soderberghs @Bitchuation #Contagion https://youtu.be/4sYSyuuLk5g #Coronavirus will air Thursday 26 March 9pm on @itv2 Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure. MUST SEE"
613,NOT TOO SURE WHICH IS MORE DEADLY: TRUMP OR #coronavirus! ONE THING FOR SURE IS THAT THEY ARE EQUALLY DANGEROUS TO THE #health AND #Wellbeing OF #Americans &amp; #USA! #BreakingNews #America #MyCovidStory #COVID19 #ICYMI #MSNBC #pandemic #Maddow #FoxNews #CNN #NPR #pbs #cspan
614,#Infosec Industry Shows Compassionate Side Amid #COVID19 Pandemic ⠀ https://buff.ly/2JdzArK ⠀ #cooperation #coronavirus #resources https://ift.tt/3dlfSbc
615,"I subcontractor for a plumber,I clam universal credit due to this Coronavirus outbreak I’ve stopped work as I don’t want to put my young family at risk. Am I entitled to sick pay or a pay out from government I don’t know what to do?"
616,The corona virus would NEVER happen in a coming of age film
617,"Out-Of-Work Lyft, Uber, And Yellow Cab Drivers Can Get Jobs From NYC Amid Coronavirus Pandemic https://jalopnik.com/out-of-work-lyft-uber-and-yellow-cab-drivers-can-get-1842471142 #marketing #technews"
618,Necessary reasons for going to work could mean: A) The work itself is essential. B) The work cannot be done from home. C) One cannot but go to work without travel. Reasons B and C should not be sufficient justification to leave house in current climate #coronavirus
619,"A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say "
