,Text
385,Há algo de génio maléfico na forma como este coronavírus funciona: encontra terreno fértil em humanos sem que eles percebam. É poderoso e mortal em alguns... 
386,"Coronavirus : Le seuil des 1 000 morts franchi en France, le nombre de décès continue de progresser en Ital… – Franceinfo https://www.ultimatepocket.com/coronavirus-le-seuil-des-1-000-morts-franchi-en-france-le-nombre-de-deces-continue-de-progresser-en-ital-franceinfo/"
387,Coronavirus economic updates: Biggest single-day surge for Dow since 1933 https://abcn.ws/2UzIR2q
388,Personne : Le coronavirus qui nous attends derrière la porte d'entrée : 
389,"TRIBUNE J'ai la rage Par Claude Baniam, psychologue à l'hôpital de Mulhouse. #coronavirus https://m.facebook.com/story.php?story_fbid=10218457130074311&amp;id=1076040289?sfnsn=scwspmo&amp;extid=9vnwhFgPzOBS6umP"
390,On parle d'une crise mondiale comme en 1929 avec ce coronavirus...
391,Swine ✔️ Coronavirus ✔️ I’m a warrior shittin me
392,Magnifique ! #Illusioniste #RaoultGate #coronavirus #COVID19
393,"Unlike us you guys ain't a young nation. It means you gave a lot of old guys there. Given the nature of #coronavirus , oldies are most vulnerable and those who are in continuous medication. Now check the figure that might not oversee the virus, like a young fit guy can. "
394,"encore une fois tu dis de la merde....renseigne toi put1. titre des articles a lire :"" (COVID-19) Le directeur général de l'OMS remercie la Chine de son don pour aider à contenir le COVID-19"" et "" Une équipe de l'OMS en Chine pour enquêter sur le coronavirus"""
395,"Le Pr #Raoult est peut-être un génie mais quand je vois ses potes: Renaud Muselier, Christian Estrosi... Il est climatosceptique aussi alors pour un scientifique c'est inquiétant. ça me le rend bcp moins sympathique. Mais bon, l'avenir dira s'il avait raison. #Coronavirus"
396,"No es que se cerrara, es que nunca se abrió. Ha tenido que haber más de 12000 enfermos en #Madrid para que se considerara de utilidad. ¡¡¡Madrid no se merece esto!!! #coronavirus "
397,I can’t see a better time than now to change my logo back to its former original look 👀 I will be welcoming back the Biohazard ☣️ Outbreak Logo #coronavirus 
398,I diZeNt cOroNavIrus 😨😨en 2018😱 ComPloT!!!!!😠😠😤🤯 https://twitter.com/alisdj1/status/1242484521431334913
399,#Iran #CoronaVirus .@USADARFARSI ادامه سیاست متناقض جمهوری اسلامی برای مقابله با کرونا؛ تیم «پزشکان بدون مرز» از #ایران اخراج شدند
400,"Le coronavirus c’est pas un nouveau virus, ça existait déjà regardez cette vidéo vous allez bien comprendre https://youtu.be/e4lDtVPIcHo"
401,Sugestão de camisetas com xavecos pro Carnaval 2021: Coronavirus Eu Fui Pode Me Bejá Que Tô Imunizada Procura-se Imunizado Continuem... #quarentenaBrasil #quarentena #coronavirusnobrasil #CoronaVirusChallenge
402,Comment je nous imagine quand on va sortir du confinement après avoir vaincu le corona-virus. 
403,"Coronavirus: un premier patient contaminé porte plainte pour ""entrave aux mesures d’assistance” https://www.bfmtv.com/police-justice/coronavirus-un-premier-patient-contamine-porte-plainte-pour-entrave-aux-mesures-d-assistance-1881564.html via @BFMTV"
404,"Updates on my previous tweet on #coronavirus The last column on the right ⬇ shows total case on 1M population. Today, this number is 1,144 for #Italy 1,141 for #Switzerland. Table here: https://www.worldometers.info/coronavirus/ https://twitter.com/Esthercapp/status/1242201116147941381"
405,"Dans quel pays du tiers monde on est ? #France #Coronavirus #Médecin généraliste et président de la Fédération des médecins de France, il est malade du #Covid19 et a suivi un traitement à la chloroquine avant de l'interrompre suite à de nombreuses nausées"
406,"Après Kourou, c'est au tour de Mahia de mettre en pause ses lancements, devenant donc la deuxième base spatiale à fermer à cause du coronavirus. Bon courage à toutes les équipes sur place... "
407,"Et la tenue conseillé, c'est quoi? Le jogging? #agriculture #coronavirus #Macronie #FDG"
408,Faut que Muriel Penicaud chope le coronavirus
409,De juiste studiekeuze maken is heel belangrijk en die keuze wordt bemoeilijkt door het Corona-virus. Daarom: Heb/Heeft jij/jouw dochter/jouw zoon/iemand die je kent een vraag over de opleiding: Logistiek Management (KdG Antwerpen ) Stuur me een privéberichtje!
410,#coronavirus 😂😂😂 Putain c'est qui lui . Il m'a achevé . #confinementjour9
411,🇪🇸Pep Guardiola a fait un don d'un million d'euros à Barcelone pour lutter contre le Coronavirus 👏 
412,🍅 Les ARNAQUES du CORONAVIRUS !! Tomates Pourries ! https://youtu.be/vTIKiFdsW9k via @YouTube
413,New post: Libye: Premier cas d’infection au coronavirus enregistré http://journaltunisie.info/2020/03/25/libye-premier-cas-dinfection-au-coronavirus-enregistre/
414,Coronavirus: Are MDs in on the Ruse? https://www.henrymakow.com/2020/03/are-mds-in-on-the-ruse.html
415,HORREUR. #coronavirus #aidesoignante #honte #Toulouse
416,RIP Manu Dibango!! #coronavirus complications 
417,#coronavirus #StayAtHomeOrder
418,Coronavirus Spreads On U.S. Navy Ship In Pacific #OCEAN http://gpwx.news/afns3 #GPWX
419,1. C’est du coréen il me semble 2. Le mot coronavirus existe depuis belle lurette 3. Vous êtes un danger. Beaucoup de jeunes suivent vos vidéos. Vous véhiculez des fake news
420,😂😂 c’était le coronavirus ou koi ?
421,La Chine : *corona virus* Also la Chine : *hanta virus* Dame nature : 
422,... le laboratoire P4 de Wuhan d'où sort le coronavirus. 
423,GOP lawmaker slammed for claiming Democrats’ efforts to protect voters from coronavirus would be ‘the end of our republic’ - 
424,"Je suis vraiment outré par le comportement de nos forces de l’ordre, ce qu’ils font est pire que le coronavirus. Un père de famille qui était parti chercher de quoi nourrir sa famille et certainement pris par l’embouteillage à sa débauche se fait cravacher. Le Sénégal quel pays😡"
425,Ce qui est magnifique avec ce Coronavirus c'est que il y a quelques temps quand j'étais vrmnt au plus bas je me battais pour survivre en me disant que je le faisais pour mes proches. La j'ai eu peur de l'attraper pour moi. Et ça c'est une énorme différence.
426,8 US States Follow DHS in Naming 'Blockchain Managers' as Essential Employees in Coronavirus Crisis #Blockchain
427,"Face au coronavirus, le capital-risque américain tente de limiter la casse - Les Échos "
428,🇺🇸 Getty has donated thousands of gloves and hundreds of masks to our neighbors at UCLA Health — we're so grateful to those laboring tirelessly to care for our community during the coronavirus outbreak. Thank you (@GettyMuseum)
429,"Don't know if you've heard about this but French doctors have alerted us to the fact that taking anti-inflammatory drugs (Ibuprofen for ex) aggravates the symptoms of coronavirus, especially for young ppl. Many have ended up in intensive care because of this. Be careful. 😘"
430,"In Italy, Spain and France, old people's homes have been ravaged by coronavirus with the elderly and the infirm taking the brunt of the epidemic as it spreads like wildfire across Europe "
431,Il commence à rend fou le Coronavirus sayais zebi
432,🇪🇸 Dans les dernières 24 heures l'Espagne a rapporté près de 7000 nouveaux cas de coronavirus et 680 décès supplémentaires. Le bilan est à présent de 42 058 cas et 2991 morts. #Covid19
433,Fighting Coronavirus with Soap https://youtu.be/s2EVlqql_f8 via @YouTube
434,"With all the #coronavirus-inspired doomsday jokes, having an actual goddamned plague of locusts seems a little on the nose. "
435,"Coronavirus, che fare per uscire dalla crisi? Tre fasce d’età e tempi certi "
436,"Coronavirus: à la ville comme à la campagne, le confinement a ravivé la solidarité http://twib.in/l/68MjXE84Kxg7"
437,Getting infected with the coronavirus and inadvertently killing thousands of people to own the libs 
438,Mon frere corona virus existe depuis 2001
439,Maduro en.survet du barca fait un.discpurs sur le #coronavirus 
440,le « Coronavirus » c'est un ensemble de virus... pas UN virus 
441,Coronavirus : une vingtaine de députés demandent à Philippe de solliciter «l'aide médicale» de Cuba 
442,"Artisans, commerçants, TPE, PME : quelles aides pour faire face au #coronavirus ? http://ow.ly/N02S102ddxc"
443,Coronavirus : La presse américaine rend hommage au Prophète Mohammed ﷺ https://alnas.fr/actualite/buzz/coronavirus-la-presse-americaine-rend-hommage-au-prophete-mohammed-%ef%b7%ba/ via @alNas #COVID19 Les meilleurs conseils pour l’humanité en cet pandémie 🤲❤️#islamverite 💪🏼
444,"quand est-ce que les gens vont comprendre que les coronavirus sont une famille de virus et non pas UN virus en particulier🤦🏽‍♀️ donc non ils ont pas prédit l’avenir dans la série, cette famille de virus a été identifiée dns les années 60🥶 bisous "
445,"vous allez comprendre quand que le coronavirus (qui est une famille de virus) à déjà exister 18 fois, sauf qu’il y avait bcp moins de morts et de gens touchés donc on en avait casiment jamais entendus parler"
446,"He is neither a scientist nor a doctor, so should not speak on coronavirus."
447,Coronavirus: libérez vous du mensonge https://youtu.be/VjlDLSemGd0 @abbepages
448,#coronavirus #علمتني_كورونا #CoronavirusLockdown #كورونا
449,#MUSTREAD Papier lumineux sur la crise #coronavirus. Où je trouve enfin la réponse à une question que je me suis posée il y a 15 j : quel est le prix d’une vie pour les finances publiques? Réponse : 3 millions d’euros. Merci @TSEinfo @CGollier @StephaneStraub 🙏
450,Je crois pas que j’ai connu un gouvernement aussi con ! (Le mot est grossier mais il définit bien cette équipe) #coronavirus
451,"#coronavirus #perou #etatdurgencesanitaire #cusco À Cusco les portes sont closes et les rues désertes. La police surveille attentivement la population. Déplacements limités, couvre feu 20h."
452,"No, essa parada de corona vírus podia passar logo pra eu meter o pé daqui!"
453,#Covid19 - Four Test Positive for #Coronavirus Aboard Cruise Ship Ruby Princess - @Mar_Ex http://dlvr.it/RSVTcb
454,#coronavirus - Two More @USNavy Sailors Test Positive for #Covid19 - @Mar_Ex http://dlvr.it/RSVTcD
455,"""Coronavirus prompts Nike to explore making medical protective gear"" via FOX BIZ "
456,#Covid19 #coronavirus - Hawaii Denies Permission to Disembark for Two Cruise Ships - @Mar_Ex http://dlvr.it/RSVTZX
457,Coronavirus: Abiy Ahmed appelle le G20 à soutenir les pays africains https://rfi.my/5bwa.t
458,"It’s still not clear how the #CCPVirus epidemic in #Italy started. The province at its epicenter, though, has especially intense business ties to #China and Italy has been criticized for too close ties to the communist regime https://www.theepochtimes.com/italy-epidemic-follows-china-ties-though-origin-remains-mystery_3284286.html #coronavirus #ItalyCoronavirus"
459,US: Playwright Terrence McNally dies of coronavirus complications https://south-korea.timesofnews.com/breaking-news/us-playwright-terrence-mcnally-dies-of-coronavirus-complications.html
460,Es-tu « Lit » pendant le coronavirus ? 
461,‘Very close:’ $2 trillion coronavirus aid deal takes shape in U.S. Congress 
462,Factbox: U.S. lawmakers who tested positive for the coronavirus 
463,Factbox: What’s in the nearly $2 trillion U.S. Senate coronavirus stimulus? 
464,Pentagon leaders indicate coronavirus outbreak could last for months 
465,Norway extends coronavirus restrictions until April 13 
466,"U.S. could become next coronavirus epicenter, WHO says "
467,"Russia to close nightclubs, cinemas amid coronavirus "
468,Record Gain in U.S. Stocks; Investors Optimistic Over Post-Coronavirus Economy 
469,"🚨 #coronavirus Ravie de découvrir qu'en pleine pandémie, la France ne s'oppose plus au processus d'ouverture de l'UE 😈😈 "
470,"@HillaryClinton a déclaré : ""S'il vous plaît, ne prenez pas l'avis médical d'un homme qui a regardé directement une éclipse solaire."" #coronavirus #Trump https://twitter.com/HillaryClinton/status/1242482103457062913"
471,@RTBFinfo @rtlinfo @LesNews24 @hugoclement @euronewsfr @infofrance2 un enfant est mort du Corona virus. 😢 
472,JE SUIS EN COLÈRE ET J’AI LA RAGE Coup de gueule d’un psychologue de l'hôpital de Mulhouse contre ceux qui ont détruit le système de santé au nom des restrictions budgétaires. #coronavirus 
473,Coronavirus : comment nettoyer les surfaces de son logement et son linge 
474,Les #banques : maillons clés pour contenir la crise du #coronavirus http://ow.ly/kbX6102ddx0
475,Euronav « s’adapte » face au coronavirus 
476,Trump worries US will see 'suicides by the thousands' if coronavirus devastates economy https://www.foxnews.com/politics/trump-says-u-s-will-have-suicides-by-the-thousands-if-economic-slowdown-lasts-too-long #foxnews
477,The latest The Society for the Study of Social Problems Daily! https://theoherbots.wixsite.com/ervaringsdeskundige/paper-li/ Thanks to @Elizabe17299320 @farmerdarrell @holyratsnakes #suicide #coronavirus
478,* Le monde terrorisée par le Coronavirus * Les soignantes : 
479,#Coronavirus : une vingtaine de députés demandent à Philippe de solliciter «l'aide médicale» de #Cuba #France https://www.lefigaro.fr/politique/coronavirus-une-vingtaine-de-deputes-demandent-a-philippe-de-solliciter-l-aide-medicale-de-cuba-20200324?fbclid=IwAR1v0sHPBIJzLCLAfAj2ePmrxeTiG14UI8P47cLHtYCd_I50Ss9cK2KVY1g vía @Le_Figaro
480,"@M6 c'est quoi votre problème ?! Vous voulez des suicides en masse ou c'est comment ?! Déjà que les films de Noël l'après-midi c'est claqué, mais là nous priver de #pekinexpress c'est de l'acharnement.... #coronavirus #COVID19"
481,"Ce que je dis c'est faisable, des supermarchés comme carrefour ont déjà commencé à développer la livraison à domicile et les drives, maintenant il est urgent de tenter de généraliser vue l'épidémie de #coronavirus : "
482,Le corona virus on l’avait trop sous-estimé 😨
483,American Samoa foresaw the future when it printed a bat-themed quarter ... in January 2020! #Oracle #Nostradamus #COVID19 #Coronavirus #WuhanVirus
484,Coronavirus : la liste des services gratuits pendant le confinement 
485,#Coronavirus : une vingtaine de députés demandent à Philippe de solliciter «l'aide médicale» de #Cuba https://www.lefigaro.fr/politique/coronavirus-une-vingtaine-de-deputes-demandent-a-philippe-de-solliciter-l-aide-medicale-de-cuba-20200324?fbclid=IwAR1v0sHPBIJzLCLAfAj2ePmrxeTiG14UI8P47cLHtYCd_I50Ss9cK2KVY1g vía @Le_Figaro
486,Lui seule a trouver le remède contre le #coronavirus #Covid_19fr #confinementjour9
487,Coronavirus n'est-ce pas fini et j'entends parler de Hantavirus !!!!! Je rêve
488,On est exactement pareil moi et lui 🤣 #coronavirus #loulou #paris
489,#GlobalRevolution #COVIDー19 #coronavirus #NormalityWasTheProblem #QueSeVayanTodos #MacronDestitution #PoliceBrutality
490,Bon bah je crois que mes projets vont être reportés avec ce coronavirus 🙄
491,Franchement les gens arrêtez avec les fake News de « mon cousin a entendu que sa tante a une amie qui travaille à l’institut Pasteur et qu’il y aurait des cas de coronavirus mutant. »
492,Initiative interessante mais bienvenue du gouvernement maltais: le premier ministre et le ministre des finances rendent un mois de leur salaire en solidarité. #coronavirus
493,Coronavirus : une vingtaine de députés demandent à Philippe de solliciter «l'aide médicale» de #Cuba https://www.lefigaro.fr/politique/coronavirus-une-vingtaine-de-deputes-demandent-a-philippe-de-solliciter-l-aide-medicale-de-cuba-20200324?fbclid=IwAR1v0sHPBIJzLCLAfAj2ePmrxeTiG14UI8P47cLHtYCd_I50Ss9cK2KVY1g vía @Le_Figaro
494,Coronavirus : la débâcle des ventes de produits alimentaires frais : https://www.lesechos.fr/industrie-services/conso-distribution/0602979551758-coronavirus-la-debacle-des-ventes-de-produits-alimentaires-frais-2336418.php#xtor=CS1-3046 via @LesEchos
495,Moi j'ai envoyé la précédente feuille à ma Mère... Pr rien... J'ai imprimé pr moi... Pr rien Bref j'ai jeté de l'argent par les fenêtres ! #attestationdedeplacement #coronavirus #covid19
496,Coronavirus : une vingtaine de députés demandent à Philippe de solliciter «l'aide médicale» de Cuba https://www.lefigaro.fr/politique/coronavirus-une-vingtaine-de-deputes-demandent-a-philippe-de-solliciter-l-aide-medicale-de-cuba-20200324?fbclid=IwAR1v0sHPBIJzLCLAfAj2ePmrxeTiG14UI8P47cLHtYCd_I50Ss9cK2KVY1g vía @Le_Figaro
497,"Shame on you. Au lieu de pensez a votre UE mortifère, égoïste pensez aux morts du #coronavirus dont vous êtes indirectement responsable. L'UE doit mourir. C'est une meurtrière en puissance et pour les peuple, et pour les nations."
498,#Coronavirus : Le Promu Chebbien prend en charge 200 familles 🇹🇳🤝 
499,"Coronavirus : 55 décès et plusieurs dizaines de cas confirmés dans seulement quatre Ephad, non comptabilisés pour le moment, sans compter les maisons de retraite et les domiciles. La France compte 7890 Ehpad, 335 HPA et 596 Unités de soins logue durée... "
500,#CQFD_BNF75 &gt; #Coronavirus // #pandemic Worldwide #CoronavirusLockdown ... #StaySafeStayHome PS: i hope it's not loo late...🙏
501,Bah voilà. Le coronavirus c’est Greta Thunberg qui l’a inventé pour sauver la planète.
502,Dr. Philippe Juvin : encore un qui ne se demande pas vraiment quels sont les risques posés par le coronavirus à la vue de ce qu’il se passe en Chine. Ni si la France est préparée. https://twitter.com/philippejuvin/status/1224062520379486208?s=21
503,"#coronavirus Dans Terre des Hommes Saint-Exupéry a noté des propos qui prennent actuellement une résonnance particulière : « En travaillant pour les seuls biens matériels nous bâtissons nous-mêmes notre prison. Nous nous enfermons solitaires, avec notre monnaie de cendre»"
504,Airlines beg for rescue as coronavirus hit soars to $250 billion 
505,Facebook says coronavirus hits advertising sales 
506,Coronavirus redraws battle lines on airline emissions 
507,"Coronavirus : Le seuil des 1 000 morts franchi en France, le nombre de décès continue de progresser en Ital… – Franceinfo https://www.universmartphone.com/coronavirus-le-seuil-des-1-000-morts-franchi-en-france-le-nombre-de-deces-continue-de-progresser-en-ital-franceinfo/"
508,"#coronavirus #testing #tracing #isolating Je regardais la conférence de presse de la Maison Blanche. Ils vont très clairement implémenter une politique de ""testing, tracing, isolating"" aux USA. On remarque qu'en EU on ne fait pas le ""tracing"". Dommage."
509,"Your pet won't give you coronavirus, so hug away, experts say "
510,#coronavirus #Pandémie JD. Michel fait une analyse pragmatique : . paradoxe : faible létalité mais des cas extrêmes médiatisés . #confinement : catastrophe socio-économique nécessaire en l'état des systèmes de santé . #espoirs : #chloroquine du #PrRaoult http://jdmichel.blog.tdg.ch/archive/2020/03/18/covid-19-fin-de-partie-305096.html
511,"Coronavirus Fraud Schemes Surge, as FBI, HHS OIG Advise Cyber Hygiene: Organizations and individuals are being urged to report COVID-19 fraud schemes to DOJ, as the FBI and HHS OIG warn hackers are increasingly ... http://dlvr.it/RSVTLh #phishing #scam"
512,"Florida warns of new coronavirus scams, BBB sets up new scam tracker: WEST PALM BEACH, Fla. (CBS12) — Scam artists are using the coronavirus scare to go after your money. Just this week, the Palm Beach County ... http://dlvr.it/RSVTKn #scam #phishing"
513,".@BernieSanders will be live tonight at 8 pm ET, with another forum on #coronavirus "
514,Gerandomiseerde trials: #coronavirus patiënten op ICU kun je toch moeilijk placebos geven? Ethiek speelt hier een belangrijke rol. Was ook problematisch tijdens AIDS/HIV trials. #Hydroxychloroquine #chloroquine #COVID19BE
515,Wesh Ragnar c’est un guerrier et il meurt du coronavirus comme une merde ? Quelle déception
516,"Mddr en mode ""tfacon le coronavirus aura raison de moi autant en finir"" 😭"
517,Coronavirus: une prolongation des heures d’ouverture des magasins pas à l’ordre du jour https://www.lesoir.be/289816/article/2020-03-24/coronavirus-une-prolongation-des-heures-douverture-des-magasins-pas-lordre-du
518,Coronavirus : Emmanuel Macron installe un deuxième comité d'experts 
519,Elle n'a qu'à se foutre sur une éolienne ça déplacera le virus😂😂😂vive la nature #GretaThunberg #coronavirus 
520,"New York lacks medical supplies to cope with confirmed 25,000 #coronavirus cases and WHO warns US could become latest pandemic epicentre. Meanwhile, Trump hopes businesses reopen mid-April🤔 "
521,Coronavirus. Centres de Covid-19 : 3 700 consultations réalisées en Maine-et-Loire https://bit.ly/2QFeg2k
522,Coronavirus: Un retour à l’école en septembre est un «scénario possible» 
523,Une belle histoire sur le #coronavirus Bonne lecture 🙏 Merci pour vos RT https://www.passerelleco.info/2336 #permaculturecovillage
524,Nouvelle #attestationdedeplacement du à l'#etatdurgencesanitaire du #coronavirus. Vous sentez la petite odeur? 😁 ça sens mauvais non? 😇 #COVID19 #ComplotisteDeMerdeVa #ArreteDeNousFaireChierConardDeMerde #NanMaisJteJureCesCompotistesTousDesConards 😘 Bisoux! 😊
525,"Nighty night tweeps. If you can't stay home,stay away 🙏 #COVIDIDIOTS #CoronavirusLockdown #coronavirus "
526,Restaurant CELEBRATES the 'coronavirus epidemic in the US and Japan' 
527,🇸🇦La présidence saoudienne du #G20 a fixé la date du sommet extraordinaire des dirigeants virtuels au jeudi 26 mars Le #roiSalman présidera cette réunion pour faire avancer une réponse mondiale coordonnée à la pandémie du #coronavirus et ses implications humaines et économiques
528,Je suis complètement déréglé je deviens un vampire...#confinementjour9 #COVID19 #confinement #coronavirus 
529,I just donated to United Way LA's Coronavirus Emergency TeLAthon. Make your donation here: 
530,"Aller tous regarder la série « My secret Terrius », série asiatique sous titrer français. Épisode 10 52eme minutes, le cas « coronavirus » apparaît avec les symptômes qu’ont a aujouhrdhui. Je vous laisse regarder la suite de la série les amis. #coronavirus #Covid_19fr"
531,Où est le pognon ?💰 23% de mon salaire ponctionné tous les mois pour faire tourner un État qui n'est pas capable de fournir le strict minimum aux soignants en pleine épidémie 🤬 Le compte n'y est pas ! #EnsembleAvecNosSoignants #coronavirus #COVID19
532,EN DIRECT - Coronavirus: 40.000 masques de protection volés au centre spatial guyanais https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-confinement-nouvelles-regles-jogging-edouard-philippe-mort-medecins-ehpad-chine-wuhan/
533,"Oh bah juste un série qui évoque un virus connu depuis plus d’une décennie avec des symptômes similaires à chaque fois, (la famille des coronavirus donc) Pourquoi ? Tu veux faire ta petite théorie complotiste quand même ?"
534,"Face au coronavirus, Twitter connaît une hausse de fréquentation mais prévoit une baisse de ses résultats #SocialMedia https://www.frenchweb.fr/face-au-coronavirus-twitter-connait-une-hausse-de-frequentation-mais-prevoit-une-baisse-de-ses-resultats/396678 via @frenchweb"
535,¿Están con coronavirus que no quieren laburar ni para elegir tema? 
536,"#Coronavirus Le préfet de l'Aisne, Ziad Khoury, avait imaginé d'interdire complètement la vente d'alcool dans son département. Il est revenu sur l'arrêté qu'il avait signé. En effet, le virus a tout de même bon dos ! "
537,"#Coronavirus ""Un #psychologue de l'hôpital de #Mulhouse crie sa révolte contre ceux qui ont détruit le système de santé au nom des restrictions budgétaires. Une fois la pandémie passée, ceux-là mêmes rendront des comptes."""
538,"Scientology Chief David Miscavige Is a Coronavirus Denier, Says Top Critic #coronavirus #COVID19 #Scientology #blinddeafdumb"
539,#NoticiasDoBem Lionel Richie convoca 'We are The World' para vítimas do coronavírus http://r7.com/fzK8 via @portalr7
540,#coronavirus ?
541,"Terrence McNally, celebrated playwright who chronicled gay lives, dies at 81 from coronavirus "
542,"« 3e, les banques centrales: la dislocation de l’économie causée par le coronavirus altère le fonctionnement des marchés financiers &amp; fragilise les revenus &amp; les bilans des banques. Une approche coordonnée du diagnostic des tensions et des mesures réglementaires est requise. »"
543,Quand un vaccin sort 1h après ta mort pour le Corona virus #Covid_19fr #coronavirus #COVID19 #Hantavirus
544,"VIDÉO. Coronavirus : «J’ai peur d’avoir été contaminé pour une course Deliveroo à 2,50 €» - Le Parisien "
545,Coronavirus : Un nouveau vol militaire pour transférer des malades de Mulhouse vers la Bretagne 
546,"Elles proviennent essentiellement de région parisienne, « un territoire où le virus a circulé largement », a affirmé le préfet de la Loire-Atlantique à France Bleu Loire Océan. #Sante #Coronavirus "
547,Coronavirus : le masque Easybreath de Decathlon pourrait être un recours pour les soignants : https://www.lesechos.fr/industrie-services/conso-distribution/0602981458025-coronavirus-le-masque-easybreath-de-decathlon-pourrait-etre-un-recours-pour-les-soignants-2336430.php#xtor=CS1-3046 via @LesEchos
548,Jewelry. Candles. Hand Sanitizer. Welcome to Coronavirus Etsy 
549,"How much longer is #USA going to tolerate this 'great, incredible, tremendous' idiotic fantasist who masquerades as the president? @realDonaldTrump should be certified as insane. God help America #coronavirus "
550,Une signe très positive. A suivre. « Bpifrance se mobilise aussi pour le secteur de la com » #coronavirus #solidarité
551,"Coronavirus: en France, seuls les décès survenus à l'hôpital ont été annoncés https://rfi.my/5bwf.t"
552,How European economies are trying to mitigate the #coronavirus shock - | Fiscal measures range from tax deferrals to loan guarantees - Financial Times 
553,Un bol d'air frais mais ensoleillé en #yvelines faites tous très attention. #restonscheznous #restezchezvous #ensemble on va #gagner notre guerre contre le #covid_19 #covid #coronavirus https://www.instagram.com/p/B-ImGi5pP8j/?igshid=1mea3723buogl
554,Mesures de plus en plus strictes en Afrique où le coronavirus progresse https://www.courrierinternational.com/depeche/mesures-de-plus-en-plus-strictes-en-afrique-ou-le-coronavirus-progresse.afp.com.20200324.doc.1q50n3.xml?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter&amp;Echobox=1585091259
555,46 morts au Brésil alors qu’il y fait chaud... et ils en sont au début #covid19 #coronavirus https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/24/coronavirus-brasil-casos-mortes-24-marco.htm @UOLNoticias #UOL
556,"The New Frontline Coronavirus Workers: Grocery Clerks, Delivery Drivers "
557,Administration to Use Defense Production Act for First Time in Coronavirus Pandemic 
558,The West Is Misinterpreting Wuhan’s Coronavirus Progress—and Drawing the Wrong Lessons 
559,"She believes herself above the law, so she probably also believes herself above the coronavirus. Besides, she was ready to go to England to testify in the lawsuit against The Sun instituted by #JohnnyDepp, which the lawyers qualified as coward while he is confined in France."
560,#Coronavirus #COVID19 ☣️ en #Italie 🇮🇹 militaires russes 🇷🇺 et italiens plannifient leur itinéraire pour #Bergame et leurs opérations dans ses environs
561,#Coronavirus diminuire l’impatto dello stress agendo sul sistema endocannabinoide #Agenda21podcast
562,"En vrai si la chloroquine peut soigner le coronavirus, ça pourrait probablement expliquer pourquoi il y a si peut de cas chez les Africains vu que la grande majorité d’entre nous en a déjà pris 🤔"
563,"New: A worker at Amazon's JFK8 fulfillment center in Staten Island has tested positive for the coronavirus. The employee was last on site March 11. It's unclear if Amazon plans to temporarily close the facility, like it did when a worker tested positive at DBK1 in Queens."
564,https://tinyurl.com/wrewy2z #COVID19 #virus #coronavirus
565,Frère on dois esquiver le coronavirus maintenant faut esquiver le hantavirus on est dans mario ou quoi ?
566,"Merci aux #employés de #supermarchés, #facteurs, #éboueurs, #boulangers, #bouchers,#agriculteurs, #routiers bref des #ouvriers si longtemps méprisés et notamment par ce #gouvernement de nantis.Ce pays tourne uniquement grâce à ces personnes,MERCI À EUX!! #coronavirus #COVIDー19"
567,#Covid19 #coronavirus - Hurtigruten Temporarily Suspends Operations Globally - @Mar_Ex http://dlvr.it/RSVStl
568,"Estas gráficas son tramposas. Ponen el 0 en las primeras 10 muertes, como si se supiera cuándo empezó a morir la gente de coronavirus (y no de neumonía). Con el 0 en 100 muertes (menos fluctuaciones), casi todos los países sin medidas de contención siguen la misma pendiente."
569,"#Covid19 #coronavirus - As the World's Borders Close, Crew Changes Become a Serious Challenge - @Mar_Ex http://dlvr.it/RSVSsY"
570,Les parieurs sportifs en ce moment. 😂😂😂 #confinementjour9 #CoronaPandemie #COVID19 @Betclic #coronavirus 
571,Coronavirus : Le PSG fait un don de 100 000 euros au secours populaire 
572,C’est normal wsh vous êtes con ou quoi le coronavirus existe depuis longtemps le sras aussi est le sras c’est pareil que le covid-19 c’est pour sa que on l’appel aussi sras2
573,#coronavirus #coronaviruspandemia #pandemie #crise #choc
574,"Vous avez rien pijé, Coronavirus c’est une famille de plusieur virus, yen a deja eu en 2015 mais pas autant dangereux, la il se trouve que celui quon a il est assez chaud "
575,"A tout ceux qui ont tellement peur qu'ils soit contaminées et qu'ils insultent tout ceux qui n'ont pas le CHOIX de bosser, vous serez les premiers a mourir et vous nous ferez des vacances !!! #coronavirus Autre chose, le gouv. en a rien a foutre des personnes des CHU... ALLO ???"
576,"Been drinking since 1, barely tipsy. Damn corona virus."
577,How the Coronavirus Could Change City Planning – CityLab https://urbanismeamenagementfiscalite.wordpress.com/2020/03/25/how-the-coronavirus-could-change-city-planning-citylab/
578,Un peu de musique folklorique #Tcherkesse pour faire passer le temps... 🎹🎶🎚🎼🥁 #coronavirus #koronavirus #RestezChezVous #EvdeKal #çerkes #adiga #circassian #ceug #garmon
579,Coronavirus jmen foueeeee 
580,"Après le coronavirus, il faudra repenser la France. @ObjectifFrance @RafikSmati."
581,Corona vírus cortou os cabo de energia
582,"Coronavirus : en pleine chasse aux masques, la Normandie se mobilise http://dlvr.it/RSVSkT"
583,Un peu d’humour 😉 #COVID19 #coronavirus #StayAtHome #RestezChezVous
