subjectivity,polarity
0.7,-0.012499999999999997
0.5,0.03125
0.275,0.024999999999999994
0.25,0.25
0.0,0.0
0.575,0.3166666666666667
0.3333333333333333,0.16666666666666666
1.0,0.5
0.0,0.0
0.0,0.0
0.48424242424242425,0.08727272727272728
0.8,-0.2
0.0,0.0
0.36296296296296293,0.17500000000000002
0.15000000000000002,0.15000000000000002
0.7890909090909091,0.20545454545454547
0.6296296296296297,0.5
0.0,0.0
0.0,0.0
1.0,0.0
0.03888888888888889,0.0
0.5,-0.2333333333333333
0.0,0.0
0.33214285714285713,0.15357142857142858
0.7999999999999999,0.044444444444444446
0.1,0.0
0.7749999999999999,0.0
0.45,0.15
0.0,0.0
0.5,0.13333333333333333
0.06666666666666667,-0.016666666666666666
0.0,0.0
0.0,-0.1
0.4,0.4
0.3566233766233766,0.1501298701298701
0.3,0.0
0.3691534391534392,0.019576719576719564
0.7272727272727273,0.06818181818181818
1.0,0.0
0.3,-0.024999999999999994
0.7833333333333333,0.08333333333333334
0.43636363636363634,0.057575757575757565
0.2375,-0.0375
0.0,0.0
0.3333333333333333,0.25
0.25,0.0
0.2,0.2
0.0,0.0
0.0,0.0
0.5,0.5
0.0,0.0
0.0,0.0
0.7,-0.4
0.33214285714285713,0.15357142857142858
0.46071428571428574,-0.18214285714285713
0.45454545454545453,0.13636363636363635
0.2,0.05
0.0,0.0
0.0,0.0
0.2,0.0625
0.5555555555555555,3.700743415417188e-17
0.0,0.0
0.0,0.0
0.18055555555555555,-0.03333333333333333
0.45454545454545453,0.13636363636363635
0.375,-0.125
0.41805555555555557,0.07083333333333336
0.3566233766233766,0.1501298701298701
0.2583333333333333,0.3125
0.6,-0.5
0.5166666666666666,-0.10833333333333332
0.5409722222222222,0.0798611111111111
0.45454545454545453,0.13636363636363635
0.0,0.0
0.3333333333333333,0.25
0.4,-0.3
0.32222222222222224,0.04444444444444445
0.21166666666666667,-0.07333333333333333
0.75,0.125
0.15,0.4
0.0,0.0
0.3833333333333333,-0.13333333333333333
0.0,0.0
0.33740981240981244,-0.009054834054834066
0.38333333333333336,-0.19999999999999998
0.3,-0.3166666666666667
0.5696969696969697,0.14431818181818182
0.5272727272727272,-0.13181818181818183
0.395959595959596,0.09545454545454546
0.16666666666666666,-0.16666666666666666
0.5416666666666666,0.12121212121212122
0.5,0.13636363636363635
0.45454545454545453,0.13636363636363635
0.5681318681318681,0.05714285714285715
0.41818181818181815,-0.05454545454545454
0.4,0.0
0.39999999999999997,-0.30000000000000004
0.0,0.0
0.0,0.0
0.26944444444444443,-0.09722222222222221
0.6038961038961039,-0.025974025974025983
0.2875,0.1
0.6555555555555556,0.13333333333333333
0.0,0.0
0.49642857142857144,0.17142857142857143
0.38125,0.006249999999999999
0.4772727272727273,0.3181818181818182
0.0,0.0
0.4,0.0
0.4,-0.3125
0.55,0.2875
1.0,-0.5
0.0,0.0
0.0,0.0
0.5,0.5
0.3,-0.19999999999999998
0.4181818181818182,0.07878787878787878
0.03888888888888889,0.011111111111111112
0.45454545454545453,0.13636363636363635
0.0,0.0
0.2722222222222222,0.2611111111111111
0.0,0.3
0.32222222222222224,0.11111111111111112
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5,-0.15000000000000002
0.6,0.4
0.22727272727272727,0.06818181818181818
0.4,0.0
0.0,0.0
0.2375,-0.1125
0.39166666666666666,-0.05357142857142857
0.0,0.0
1.0,-1.0
0.61,0.11000000000000001
0.0,0.0
0.5575757575757575,-0.08439393939393937
0.25,-0.25
0.4583333333333333,0.23611111111111108
0.2803030303030303,0.11742424242424243
0.3666666666666667,-0.03333333333333333
1.0,0.0
0.52,0.26
0.3553030303030303,0.08409090909090909
0.3361111111111111,0.041666666666666664
0.2626262626262626,0.12878787878787878
0.0,0.0
0.2633333333333333,0.095
0.5892857142857143,0.35
0.5273809523809524,-0.2630952380952381
0.5,0.5
0.2833333333333333,-0.05
0.0,0.0
0.7000000000000001,0.19999999999999998
1.0,-1.0
0.0,0.0
0.0,0.0
0.5386904761904762,-0.0029761904761904934
0.1,0.0
0.45,-0.3
0.45,0.25
0.3333333333333333,0.25
0.5454545454545454,0.22727272727272727
0.0,0.0
0.0,0.0
0.1,-0.1
0.16666666666666666,-0.03333333333333333
1.0,0.4
0.0,0.0
1.0,0.9
0.0,0.0
0.0,0.0
0.4,0.05
0.22916666666666666,0.23125
0.0,0.0
0.45,0.20000000000000004
0.0,0.0
0.5,0.0
0.2,0.2
0.0,0.0
0.375,-0.125
0.6972222222222222,-0.175
0.3333333333333333,0.10000000000000002
0.46428571428571425,-0.0104761904761905
0.46666666666666673,-0.07222222222222223
0.5375,0.02499999999999998
0.0,0.0
0.0,0.0
0.5357142857142857,0.2857142857142857
1.0,0.25
0.3333333333333333,-0.010416666666666671
0.8500000000000001,0.25
0.34305555555555556,0.28611111111111115
0.0,0.0
0.5454545454545454,0.22727272727272727
0.6333333333333333,-0.2545454545454546
0.2888888888888889,-0.15555555555555559
0.07500000000000001,0.05
0.2111111111111111,0.03333333333333333
0.0,0.0
0.9,-0.75
0.6944444444444444,0.25
0.0,0.0
0.5,0.0
0.3777777777777778,-0.10111111111111111
0.375,0.0
0.0,0.0
0.0,0.0
0.4011363636363636,0.24659090909090908
0.7,-0.012499999999999997
0.7272727272727273,-0.18181818181818182
0.5,0.0
0.8333333333333334,-0.5333333333333333
0.06666666666666667,0.0
0.75,0.20833333333333334
0.0,0.0
0.0,0.0
0.7125,-0.024999999999999994
0.55,0.05
1.0,-1.0
0.525,0.175
0.5481481481481482,-0.037037037037037035
0.3333333333333333,0.25
0.5,0.5
0.2869318181818182,0.05587121212121212
0.0,0.0
0.45,0.3
0.5,0.5
0.3888888888888889,-0.3888888888888889
0.0,0.0
0.5113095238095238,0.14107142857142857
0.3506944444444444,0.01180555555555555
0.1,-0.1
0.38181818181818183,0.17575757575757578
0.0,0.0
0.9,0.8
0.6000000000000001,0.7
0.1,0.1
0.3553030303030303,0.08409090909090909
0.5,0.13636363636363635
0.4625,0.5
0.0,0.0
0.3522727272727273,0.1431818181818182
0.41111111111111115,0.1416666666666667
0.7962962962962963,-0.08333333333333333
0.0,0.0
1.0,-0.25
0.46333333333333326,0.26
0.2916666666666667,-0.14166666666666666
0.4803571428571428,0.05357142857142857
0.5,0.0
0.225,-0.2
0.525,0.125
0.44375,0.04374999999999997
0.5454545454545454,0.22727272727272727
0.45454545454545453,0.13636363636363635
0.5909090909090909,0.05454545454545454
0.45,0.05
0.4512987012987013,0.14372294372294372
0.41833333333333333,-0.051666666666666666
0.45454545454545453,0.13636363636363635
0.0,0.0
0.5,0.5
0.3666666666666667,0.16666666666666666
0.3333333333333333,0.16666666666666666
0.0,0.0
1.0,-0.875
0.0,0.0
0.8333333333333334,-0.5333333333333333
0.36,0.06666666666666665
0.2,0.125
0.44166666666666665,0.17500000000000002
0.75,0.25
0.21458333333333332,-0.09166666666666667
0.875,0.375
0.0,0.0
0.3833333333333333,0.10000000000000002
0.5939909297052155,-0.07188208616780045
0.40777777777777774,-0.14777777777777779
0.15446428571428572,-0.03125
0.0,0.0
0.16666666666666666,0.0
0.0,0.0
0.46153846153846156,-0.23076923076923078
0.5499999999999999,-0.3333333333333333
0.4175595238095238,0.17232142857142857
0.4772727272727273,0.3181818181818182
0.5466666666666666,0.33066666666666666
0.06666666666666667,0.0
1.0,-1.0
0.05555555555555556,-0.05555555555555556
1.0,-1.0
0.1,0.0
0.55,-0.125
0.4,0.2
0.1125,0.15
0.0,0.0
0.375,-0.125
0.725,0.5375
0.575,0.275
0.5333333333333333,0.32222222222222224
0.0,0.0
0.0,0.0
0.375,0.06666666666666665
0.0,0.0
0.7999999999999999,0.09999999999999998
0.0,0.0
0.45454545454545453,0.13636363636363635
0.30000000000000004,0.2
1.0,-0.5
0.25,0.15625
0.2772727272727273,0.06818181818181818
0.3902777777777777,0.17916666666666667
0.4041666666666666,-0.07916666666666668
0.0,0.0
1.0,-1.0
0.0,0.0
0.5,0.5
1.0,0.1
0.0,0.0
0.5070707070707071,-0.2545454545454546
0.37857142857142856,0.2619047619047619
0.0,0.0
0.2,0.0
0.30000000000000004,0.35
0.5,0.13636363636363635
0.6416666666666667,-0.07083333333333333
0.0,0.0
0.26785714285714285,0.14285714285714285
0.25,0.15
0.5454545454545454,0.22727272727272727
0.0,0.0
0.5363636363636364,0.013068181818181812
0.4,-0.25
0.45454545454545453,0.13636363636363635
0.5181818181818182,0.3121212121212121
0.06666666666666667,0.0
0.0,0.0
0.5552083333333333,0.09791666666666665
0.3,0.0
0.6111111111111112,-0.022222222222222216
0.5,0.0
0.49333333333333335,0.26666666666666666
0.13333333333333333,-0.08333333333333333
0.4375,0.025
0.3666666666666667,0.275
0.0,0.0
0.06666666666666667,0.0
0.29910714285714285,0.14285714285714285
0.50625,0.15
0.575,-0.15000000000000002
0.3219047619047619,0.03285714285714285
0.95,-0.6499999999999999
0.4883333333333333,0.10833333333333335
0.61,0.06000000000000001
0.0,0.0
0.0,0.0
0.25,0.0
0.0,0.0
0.6166666666666667,0.3
0.06666666666666667,0.0
0.825,-0.275
0.41190476190476194,0.4869047619047619
0.12777777777777777,0.03333333333333334
0.5424242424242425,0.006060606060606054
0.41666666666666663,0.375
0.47777777777777775,-0.061111111111111116
0.39999999999999997,0.08333333333333333
0.475,0.09999999999999999
0.7,0.4
0.41428571428571426,0.15714285714285714
0.2333333333333333,0.13333333333333333
0.6000000000000001,0.7
0.0,0.0
0.1,-0.1
0.0,0.0
0.0,0.0
0.0,0.0
0.575,-0.08499999999999999
0.41875,0.0875
0.0,0.0
0.45454545454545453,0.13636363636363635
0.45454545454545453,0.13636363636363635
0.5388888888888889,0.08333333333333333
0.75,0.55
0.0,0.0
0.0,0.0
0.45454545454545453,0.13636363636363635
0.25,0.25
0.2577777777777778,-0.23111111111111113
1.0,0.4
0.5714285714285714,0.21428571428571427
0.6000000000000001,0.7
0.5696969696969697,0.14431818181818182
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6583333333333333,0.008333333333333331
0.0,0.0
0.5,0.5
0.30000000000000004,-0.024999999999999994
0.0,0.0
0.537962962962963,0.39999999999999997
1.0,-0.6666666666666666
0.0,0.0
0.7999999999999999,-0.10555555555555551
0.041666666666666664,0.0
0.4,0.0
0.37083333333333335,-0.012499999999999983
0.5357142857142857,0.2857142857142857
0.5357142857142857,0.2857142857142857
0.0,0.0
0.0,0.0
0.4090909090909091,0.02481060606060606
0.8,-0.35
0.4138888888888889,-0.37499999999999994
0.5,0.0
0.4777777777777778,0.21666666666666667
0.6477272727272727,0.11363636363636363
0.0,0.0
0.22727272727272727,0.06818181818181818
0.5,0.5
1.0,-0.8
0.0,0.0
0.5522727272727272,0.24318181818181817
0.5555555555555556,0.2777777777777778
0.6,0.0
0.9523809523809524,-0.19476190476190477
0.4666666666666666,-0.3
0.7999999999999999,-0.4666666666666666
0.2,0.3
0.6333333333333333,-0.033333333333333305
0.3666666666666667,-0.06666666666666667
0.48333333333333334,0.20000000000000004
0.7296296296296297,-0.23518518518518516
0.625,0.21895833333333334
0.5666666666666668,-0.3666666666666667
0.6151515151515151,-0.19090909090909092
0.3333333333333333,0.25
0.48863636363636365,-0.13257575757575757
0.325,-0.1
0.03333333333333333,0.0
0.35555555555555557,0.3333333333333333
0.0,0.0
0.29000000000000004,0.009999999999999998
1.0,0.0
0.0,0.0
0.55,-0.5
0.0,0.0
0.42857142857142866,0.052380952380952375
0.0,0.0
0.45454545454545453,0.13636363636363635
0.65,0.3
0.5,0.13636363636363635
0.0,0.0
0.3333333333333333,0.25
0.6071428571428571,0.14380952380952383
0.0,0.0
1.0,-0.8
0.3361111111111111,0.03125
0.0,0.0
0.0,0.0
0.8888888888888888,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3
0.125,0.0
0.375,-0.125
0.0,0.0
0.37500000000000006,0.32499999999999996
0.5214285714285715,-0.07380952380952381
0.6166666666666667,-0.3666666666666667
1.0,0.0
0.0,0.0
0.55,0.15
0.45454545454545453,0.13636363636363635
0.0,0.0
0.275,-0.0859375
0.625,0.2
0.25,0.0
0.4,-0.2
0.0,0.0
0.0,0.0
0.2875,0.11875
0.7,0.4
0.65,0.35
0.30416666666666664,-0.14583333333333334
0.5,0.5
0.35555555555555557,0.27111111111111114
0.0,0.0
0.3,0.125
0.2833333333333333,0.0
0.17916666666666664,0.0375
0.0,0.0
0.0,0.0
0.0,0.0
0.26999999999999996,0.08
0.41666666666666663,-0.296875
0.3964285714285714,-0.23214285714285715
0.0,0.0
0.0,0.0
0.5352272727272727,0.13863636363636364
0.4642857142857143,0.0
0.5281746031746032,0.16984126984126982
0.0,0.0
0.3222222222222222,0.0
0.1,0.2
0.26416666666666666,-0.018333333333333326
0.25,0.25
0.4666666666666666,0.24545454545454545
0.48484848484848486,0.37878787878787873
0.33874458874458874,0.21233766233766233
0.0,0.0
0.03333333333333333,-0.03333333333333333
1.0,0.0
0.3666666666666667,0.0888888888888889
0.39999999999999997,-0.30000000000000004
0.3357142857142857,0.17857142857142858
0.0,0.0
0.325,0.05
0.0,0.0
0.0,0.0
0.08333333333333333,0.0
0.38,0.13666666666666666
0.0,0.0
0.3875,0.275
0.3573412698412699,0.1351190476190476
0.18333333333333332,0.0
0.95,0.45
0.430952380952381,0.20833333333333331
0.0,0.0
0.08333333333333333,-0.08333333333333333
0.375,0.25
0.4,-0.3
0.503061224489796,0.06020408163265306
1.0,-1.0
0.43333333333333335,0.03333333333333333
0.0,0.0
0.22727272727272727,0.06818181818181818
0.37083333333333335,0.041666666666666664
0.5,-0.125
0.2571428571428571,0.4642857142857143
0.3181818181818182,0.04545454545454545
0.34424242424242424,0.14727272727272728
0.0,0.0
0.5333333333333333,-0.275
0.0,0.3
0.48484848484848486,0.09545454545454546
0.55,0.04999999999999999
0.4772727272727273,0.09318181818181819
0.47575757575757577,0.2366161616161616
0.6666666666666666,0.5
0.8,-0.8
0.35,-0.30000000000000004
0.5299999999999999,0.06583333333333334
0.5454545454545454,0.22727272727272727
0.40277777777777785,-0.19444444444444445
0.2589285714285714,-0.020238095238095243
0.0,0.0
0.9,-0.5
0.0,0.0
1.0,0.5
0.0,0.0
0.3624242424242424,0.2021212121212121
0.0,0.0
0.95,0.04999999999999999
0.5,0.5
0.0,0.0
0.0,0.0
0.39999999999999997,-0.30000000000000004
0.38863636363636367,0.20909090909090908
0.18484848484848485,0.012121212121212116
0.55,-0.24375
1.0,-0.5
0.0,0.0
0.625,0.0
0.0,0.0
0.3125,0.125
0.575,0.325
0.54375,0.078125
0.30000000000000004,0.25
1.0,0.0
0.35,0.05
0.0,0.0
0.0,0.0
0.3,0.2
0.4166666666666667,0.21666666666666667
0.2,0.2
0.0,0.0
0.0,0.0
0.0,0.0
0.5,-0.375
0.45454545454545453,0.13636363636363635
0.75,0.0
0.4,0.1
0.6666666666666666,0.06666666666666665
0.38863636363636367,0.1590909090909091
0.43333333333333335,0.13333333333333333
0.0,0.0
0.5357142857142857,0.2857142857142857
1.0,-0.1
0.0,0.0
0.0,0.0
0.125,-0.041666666666666664
0.20694444444444446,-0.07777777777777779
0.05,-0.05
0.0,0.0
0.5333333333333333,0.2
0.6284722222222222,0.3125
0.29848484848484846,-0.0409090909090909
0.0,0.0
0.41041666666666665,-0.1729166666666667
0.4666666666666667,-0.1
0.6666666666666666,-0.6999999999999998
0.35555555555555557,0.18333333333333335
0.5,0.25
0.48571428571428577,0.1571428571428571
0.0,0.0
0.36666666666666664,0.175
0.5583333333333333,0.3583333333333333
0.0,0.0
0.6709090909090909,0.24727272727272726
0.5555555555555555,-0.36666666666666664
0.26875,0.1359375
0.48333333333333334,0.2333333333333333
0.7,-0.6
0.39629629629629637,0.03148148148148148
0.03333333333333333,0.0
0.1625,0.1
0.0,0.0
0.54,-0.06500000000000002
0.8,-0.525
0.40779220779220776,0.13376623376623378
0.3666666666666667,0.04
0.4291666666666667,0.14583333333333334
0.65,-0.15
0.6178571428571429,0.19285714285714284
0.5796296296296296,0.3148148148148148
0.0,0.0
0.25,-0.25
0.4,-0.4
0.38888888888888895,0.020370370370370358
0.5,0.13636363636363635
1.0,0.7
0.4,0.8
0.03333333333333333,0.0
0.0,0.0
0.7654761904761905,-0.2726190476190476
0.2849206349206349,0.15714285714285714
0.4416666666666667,-0.10999999999999999
0.0,0.0
0.14166666666666666,-0.1
0.7111111111111111,0.31666666666666665
0.2471428571428571,0.03714285714285714
0.0,0.0
0.0,0.0
0.5,-0.30000000000000004
0.5,-0.25
0.35000000000000003,0.24999999999999997
0.0,0.0
0.7000000000000001,0.03333333333333333
0.0,0.0
0.5,0.5
0.35151515151515156,-0.05454545454545454
0.5,0.5
0.5,0.5
0.9666666666666667,0.26666666666666666
0.53,0.17
0.5650000000000001,0.24
0.41666666666666663,-0.07333333333333332
0.26666666666666666,0.0
0.75,-0.4
0.37023809523809526,-0.04642857142857145
0.42819865319865325,0.19840067340067338
0.0,0.0
0.4533333333333334,-0.16
0.75,0.8
0.0,0.0
0.22727272727272727,0.06818181818181818
0.0,0.0
0.32222222222222224,0.06666666666666667
0.495,-0.08499999999999999
0.15,-0.075
0.6272727272727273,-0.33181818181818185
0.5,0.18181818181818182
0.0,0.0
0.28833333333333333,0.025
0.3,0.1
0.0,0.0
0.42727272727272725,-0.03181818181818183
0.4,0.35
0.5,0.625
0.22727272727272727,0.06818181818181818
0.8666666666666667,-0.39999999999999997
0.3457142857142857,0.11488095238095239
0.5,-0.3
0.30707070707070705,0.07878787878787878
0.625,0.008333333333333331
0.5,0.13636363636363635
0.9,-0.6
0.375,-0.125
0.0,0.0
0.0,0.0
0.5,-0.125
0.5694444444444444,-0.3888888888888889
0.39999999999999997,-0.30000000000000004
0.5399999999999999,0.16
0.95,0.45
0.48750000000000004,0.175
0.3333333333333333,0.25
0.32222222222222224,-0.016666666666666666
0.4378571428571429,0.09571428571428572
0.36136363636363633,0.15681818181818183
0.0,0.0
0.6377777777777778,0.05555555555555556
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.5583333333333333,-0.45833333333333337
0.4583333333333333,0.1875
0.3709090909090909,0.22727272727272724
0.8999999999999999,0.55
0.6,0.0
0.30707070707070705,0.04545454545454545
0.0,0.0
0.5529220779220779,0.04675324675324677
0.0,0.0
0.0,0.0
0.3055555555555556,-0.04999999999999999
0.1,-0.1
0.33928571428571425,0.1011904761904762
0.4,0.0
0.5454545454545454,0.22727272727272727
0.75,-0.25
0.23333333333333334,-0.15
0.4772727272727273,0.16818181818181818
0.6305555555555555,0.16944444444444443
0.7727272727272727,0.11363636363636363
0.55,-0.35
0.7000000000000001,0.5
0.0,0.0
0.40059523809523806,-0.20357142857142854
0.0,0.0
0.49909090909090903,0.2754545454545455
0.5,-0.033333333333333326
0.95,0.5
0.9,-0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.3866071428571428,0.18928571428571428
0.0,0.0
0.0,0.0
0.15555555555555556,0.14444444444444446
0.5,0.2
0.0,0.0
0.0,0.0
0.575,-0.17500000000000002
0.06666666666666667,0.03333333333333333
0.0,0.0
0.25,0.0
0.2222222222222222,-0.12222222222222223
0.5357142857142857,0.2857142857142857
0.0,0.0
0.5357142857142857,0.2857142857142857
0.4777777777777778,-0.08333333333333333
0.625,-0.024999999999999994
0.6166666666666666,-0.049999999999999996
1.0,-0.75
0.0,0.0
0.65,-0.2
0.4166666666666667,0.20833333333333334
0.0,0.0
1.0,0.25
0.40530303030303033,0.1340909090909091
0.7250000000000001,0.475
0.39444444444444443,0.06388888888888888
0.5238095238095238,0.25238095238095243
0.5,0.5
0.0,0.0
0.0,0.0
0.45,0.3
0.45,0.2333333333333333
0.5454545454545454,0.22727272727272727
0.5022727272727273,-0.13181818181818183
0.4866666666666667,0.2066666666666667
0.05,-0.1
0.5,0.0
0.5,0.5
0.0,0.0
1.0,-0.25
0.25,0.08333333333333333
0.25,0.20833333333333331
0.0,0.0
0.0,0.0
0.19166666666666665,0.07083333333333333
0.6,-0.35000000000000003
0.7083333333333334,0.0
0.45,0.3
0.40777777777777774,0.1688888888888889
0.5208333333333333,0.10416666666666666
0.2,0.0
0.46363636363636357,0.20909090909090908
0.3833333333333333,0.10000000000000002
0.27777777777777773,0.20833333333333334
0.6875,0.1375
0.03333333333333333,0.0
0.35424242424242425,0.02727272727272727
0.5357142857142857,0.2857142857142857
0.5,0.13636363636363635
0.5,0.13636363636363635
0.0,0.0
0.625,0.5
0.5818181818181818,0.3345454545454545
0.25,0.25
0.5,0.5
0.0,0.0
0.5386363636363636,0.10075757575757577
0.45454545454545453,0.13636363636363635
0.0,0.0
0.5,0.13636363636363635
0.7916666666666666,0.2916666666666667
0.4375,0.3375
0.55,0.35
0.0,0.0
0.17373737373737375,0.028787878787878782
0.4777777777777778,0.3375000000000001
0.3,-0.1
0.5476190476190476,0.21428571428571427
0.725,0.44166666666666665
0.0,0.0
0.30333333333333334,0.22666666666666666
1.0,0.0
0.8726190476190476,-0.3952380952380953
0.5977777777777777,0.13999999999999999
0.5944444444444443,-0.12333333333333332
0.2,0.2
0.45454545454545453,0.13636363636363635
0.6,0.0
0.275,0.07500000000000001
0.5042424242424242,0.053939393939393954
0.39999999999999997,-0.30000000000000004
0.45454545454545453,0.13636363636363635
0.0,0.0
0.7833333333333333,0.25
0.95,-0.6
0.6291666666666667,0.22916666666666666
0.5416666666666666,0.25
0.5,0.5
0.0,0.0
0.6333333333333334,0.3333333333333333
0.5190476190476191,-0.004761904761904745
0.6666666666666666,-0.6999999999999998
0.375,0.125
0.3,-0.2
0.6805555555555555,0.0861111111111111
0.9,0.4000000000000001
0.39935064935064934,0.18246753246753245
0.25666666666666665,0.003333333333333336
0.9,0.5
0.20000000000000004,-0.3666666666666667
0.0,0.0
0.4772727272727273,0.06818181818181818
0.545,0.06000000000000001
0.6136363636363636,0.03409090909090909
0.36875,0.26875
0.45499999999999996,-0.16
0.0,0.0
0.0,0.0
0.06666666666666667,0.0
0.225,0.225
1.0,0.0
0.6,-0.39999999999999997
0.0,0.0
0.28863636363636364,-0.06590909090909092
0.0,0.0
0.0,0.0
0.06666666666666667,0.0
0.0,0.0
0.5927083333333333,0.084375
0.3541666666666667,0.29583333333333334
0.5,0.5
0.0,0.0
0.1,-0.1
0.3,0.1
0.0,0.0
0.29444444444444445,0.11666666666666665
0.6832386363636364,0.12869318181818182
0.0,0.0
0.29375,0.08125
0.0,0.0
0.6,-0.47500000000000003
0.4,0.0
0.31666666666666665,-0.09583333333333334
0.0,0.0
0.0,0.0
0.3680952380952381,0.12
0.25,0.0
0.5,0.35000000000000003
0.30462962962962964,-0.051851851851851864
0.0,-0.1
0.6666666666666666,0.3333333333333333
0.5333333333333334,-0.2333333333333333
0.4,-0.2
0.25,0.0
0.4,-0.2
0.0,0.0
0.2,0.2
0.36190476190476195,0.17857142857142858
0.5657142857142856,-0.12
0.5,0.13636363636363635
0.75,0.0
0.5,0.0
0.7272727272727273,0.2681818181818182
1.0,1.0
0.0,0.0
0.65,0.35
0.0,0.0
0.0,0.0
0.375,0.10833333333333334
0.06666666666666667,0.0
0.5833333333333334,-0.16666666666666666
0.41111111111111115,0.06666666666666667
0.38541666666666663,-0.08124999999999996
0.0,0.0
0.375,-0.125
0.0,0.0
0.37142857142857144,-0.12380952380952381
0.4772727272727273,0.06818181818181818
0.46875,0.09375
0.3,-0.20000000000000004
0.4542424242424242,-0.1327272727272727
0.7000000000000001,-0.43333333333333335
0.0,0.0
0.0,0.0
0.5613333333333334,0.132
0.5694444444444444,-0.125
0.325,0.2625
0.6666666666666666,0.3333333333333333
0.4,-0.25
0.2966666666666667,0.07666666666666667
0.2772727272727273,0.06818181818181818
1.0,-1.0
0.2959090909090909,-0.04272727272727273
0.3,-0.15
0.375,-0.125
0.1,-0.1
0.375,-0.125
0.2606060606060606,0.06818181818181818
0.3333333333333333,0.25
0.125,-0.125
0.6181818181818182,0.04545454545454545
0.75,0.0
0.0,0.0
0.3,0.2
0.75,0.0
0.6178571428571429,0.3261904761904762
0.18888888888888888,-0.0625
0.25,0.16666666666666666
0.7333333333333333,-0.31875000000000003
1.0,-0.8000000000000002
0.6,-0.375
0.25,0.1625
0.0,0.0
0.05,-0.09375000000000001
0.0,0.0
0.475,-0.2875
0.5,-0.3
0.2,0.1
