date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-26 22:37:18,WFPChiefEcon,WFP,0,4,18,"#coronavirus in rich and poor countries are two starkly different realities but connected by the thread of globalization and humanity. The only common solution is affordable testing &amp; treatment and now now now! ",,,#coronavirus,1243306057600061447,https://twitter.com/WFPChiefEcon/status/1243306057600061447
2020-03-26 12:24:21,t1withastrawhat,,1,12,54,"The fortune of having a garden #lockdown #coronavirus #Italy #spring #nature #coronavirus #COVID2019italia #COVID #CoronaVirusUpdate #quarantine #beauty #love #Flowers",,,#lockdown #coronavirus #Italy #spring #nature #coronavirus #COVID2019italia #COVID #CoronaVirusUpdate #quarantine #beauty #love #Flowers,1243151805447655425,https://twitter.com/t1withastrawhat/status/1243151805447655425
2020-03-26 09:08:32,t1withastrawhat,,1,10,52,"Our mind is still free. Follow me on IG: https://instagram.com/theonewithastrawhat . #landscapephotography #mountains #landscape #nature #earth #quarantine #coronavirus #COVID19 #Travel #Like #beauty #like4like #COVID2019 #COVID19italia #CoronaVirusChallenge #lockdown #CoronavirusPandemic",,,#landscapephotography #mountains #landscape #nature #earth #quarantine #coronavirus #COVID19 #Travel #Like #beauty #like4like #COVID2019 #COVID19italia #CoronaVirusChallenge #lockdown #CoronavirusPandemic,1243102527077441537,https://twitter.com/t1withastrawhat/status/1243102527077441537
2020-03-26 08:18:32,nnamorata,,1,0,6,"Buongiorno tutti .Cold and rainy day.... Who cares? We are all inside anyway! Have a good one. #iorestoacasa #coronavirus #StayHome",,,#iorestoacasa #iorestoacasa #coronavirus #StayHome #StayHome,1243089943725068290,https://twitter.com/nnamorata/status/1243089943725068290
2020-03-26 08:10:13,rubberdollemma,,1,28,189,"Watch the sniffing dildo LIVE STREAM from last night (&gt;60 min.) http://www.onlyfans.com/rubberdollemma My Community of the Masters is really fantastic! http://www.onlyfans.com/rubberdollemma http://www.pervydoll.com/sale #latex #rubber #chastity #catsuit #coronavirus #Isolation",,,#latex #rubber #chastity #catsuit #coronavirus #Isolation,1243087849697824768,https://twitter.com/rubberdollemma/status/1243087849697824768
2020-03-25 19:20:00,superyacht_tv,,0,2,10,"The owner of the @AmelsNews #superyacht Gene Machine is developing a rapid #COVID19 home test kit! If this comes to fruition, it could relieve the pressure imposed on pathology services and could put patients’ minds at ease quickly. #coronavirus #coronavirusnews #yacht",,@AmelsNews,#superyacht #COVID19 #coronavirus #coronavirusnews #yacht,1242894016414461965,https://twitter.com/superyacht_tv/status/1242894016414461965
2020-03-25 16:22:35,ToursDubrovnik,,4,2,12,"What are your travel plans after corona virus? Canon5d MarkIII #tanzania #COVID2019 #hrvatska #tourism #vacation #holiday #tourguide #travel #blogger #photography #travelpics #21daylockdown #picoftheday #travelgoals #unesco #sailing #architecture #seetheworld #Safari #blog",,,#tanzania #COVID2019 #hrvatska #tourism #vacation #holiday #tourguide #travel #blogger #photography #travelpics #21daylockdown #picoftheday #travelgoals #unesco #sailing #architecture #seetheworld #Safari #blog,1242849368258076673,https://twitter.com/ToursDubrovnik/status/1242849368258076673
2020-03-25 16:01:25,SonjaQttr,SamyGioia,1,0,3,"Hi Sis only now I have been able to connect to the Internet with coronavirus the Internet is slow ",,,,1242844044113387521,https://twitter.com/SonjaQttr/status/1242844044113387521
2020-03-25 14:56:27,_Nico_Piro_,,1,6,30,"Dear @Apple @Apple_Italia in time of #coronavirus we are all wearing masks (or at least we should) and gloves (which makes using a touch screen a lot more complicated). Could you please update your #faceid algorithm? So we can unlock our #smartphone just with “half” face? Thanks",,@Apple @Apple_Italia,#coronavirus #faceid #smartphone,1242827692443131904,https://twitter.com/_Nico_Piro_/status/1242827692443131904
2020-03-25 13:15:35,SayChrisLive,,2,5,20,"Making my @cbsnews debut from a deserted Rome and Vatican, where the pope - like all the rest of us - is under lockdown, planning to deliver an Urbi Et Orbi blessing, usually reserved for Christmas and Easter. Such is the gravity of this global pandemic. #coronavirus #COVID19",,@CBSNews,#coronavirus #COVID19,1242802310956359682,https://twitter.com/SayChrisLive/status/1242802310956359682
2020-03-25 12:45:50,jeanmackenzie,,1,10,11,"Spain has now had more coronavirus deaths than China. The death toll is 3,434, up 738 in a day.",,,,1242794823993692160,https://twitter.com/jeanmackenzie/status/1242794823993692160
2020-03-25 11:18:02,giuliaarresta99,,0,6,15,"“We may come from different places, but our hearts beat as one.” #HarryPotter #coronavirus ",,,#HarryPotter #coronavirus,1242772725489381377,https://twitter.com/giuliaarresta99/status/1242772725489381377
2020-03-25 10:09:42,ToBe_Humane,schwarzerose84,1,0,7,"Passatempo da #coronavirus Some info about me: Height 175 Shoe sz 42 Zodiacali Tattoo no Piercing no Fav blue Fav drink gin tonic, Moscow mule Pre nanna: beer Tag 4 @Blackvelvet_5 @8924liom @___e____naudi @DolceAlterego",,@Blackvelvet_5 @8924liom,#coronavirus,1242755532861116417,https://twitter.com/ToBe_Humane/status/1242755532861116417
2020-03-25 05:43:31,lizlevrome,KatiePrejean,0,1,12,"Thank you so much @KatiePrejean ! It was nice to talk about the power of beauty and how art can lead to faith, and remember there is more to life than Coronavirus and quarantine! ",,@KatiePrejean,,1242688542075224066,https://twitter.com/lizlevrome/status/1242688542075224066
2020-03-24 21:35:35,WRicciardi,,3,13,48,"Coronavirus: how do Italy and the UK compare? ",,,,1242565752357519360,https://twitter.com/WRicciardi/status/1242565752357519360
2020-03-24 19:06:18,ToursDubrovnik,,2,3,27,"Spring snowfall in Dubrovnik. Corona , earthquake and snow in Croatia. What is next? http://www.instagram.com/dubrovnik_tourist_guide @DubrovnikHello @weather @weatherchannel @vreme @severeweatherEU @vrijemehr #Travel #COVID19 #coronavirus #earthquake #Snow #StayHome #staysafe #dubrovnik #croatia",,@DubrovnikHello @weather @weatherchannel @vreme @severeweatherEU @vrijemehr,#Travel #COVID19 #coronavirus #earthquake #Snow #StayHome #StayHome #staysafe #dubrovnik #croatia,1242528181594316807,https://twitter.com/ToursDubrovnik/status/1242528181594316807
2020-03-24 18:58:41,ASchwibach,,0,2,3,"5 in all positive to #coronavirus in #Vatican: after the first case, another 4 were found (already in quarantine for 14 days and under treatment in Italian hospitals or at home): two freight office employees and two employees #VaticanMuseums",,,#coronavirus #Vatican #VaticanMuseums,1242526265732673536,https://twitter.com/ASchwibach/status/1242526265732673536
2020-03-24 18:10:13,DeborahLubov,,0,3,6,"Just In: Currently, Four total positive cases of #COVID19 in the #Vatican, to date, explained in statement from Holy See Press Office Director, Matteo Bruni tonight; 1st case-external visitor being considered for employment,2 @#VaticanMuseums,1 merchandise office #coronavirus ",,,#COVID19 #Vatican #VaticanMuseums #coronavirus,1242514068050792450,https://twitter.com/DeborahLubov/status/1242514068050792450
2020-03-24 15:54:35,hihinews,,1,10,140,"Keeping up the training each afternoon under Italian lockdown! Not as fun without his friends but he is happy to be faster than his dad and cycle through his @PauDybala_JR shirt collection #StayHome #coronavirus #italystaystrong",,@PauDybala_JR,#StayHome #StayHome #coronavirus #italystaystrong,1242479937069572097,https://twitter.com/hihinews/status/1242479937069572097
2020-03-24 15:35:25,Fra_Schizzo,,0,1,3,"I just got my Switch. Hello Animal Crossing, you beautiful place without coronavirus",,,,1242475111736737792,https://twitter.com/Fra_Schizzo/status/1242475111736737792
2020-03-24 14:57:25,Ogilvie_CJ,,1,8,6," There are at least 1,800 30 year olds in Bergamo with covid-19. ""Coronavirus pneumonia does not affect only at an older age, here in Bergamo 600 family doctors have at least three 30-year-olds with covid pneumonia in our sights"". – at Amalfi",,,,1242465547532398592,https://twitter.com/Ogilvie_CJ/status/1242465547532398592
2020-03-24 06:33:46,MariannaBolog,,1,0,6,"Also, it was very dangerous to talk about #coronavirus using a diminished definition like ""it's like a strong flu"" (metonymy? Hyperbole in the wrong direction? ). Fortunately that way of talking kind of died in the last few days right? @iraideia",,@iraideia,#coronavirus,1242338801692876801,https://twitter.com/MariannaBolog/status/1242338801692876801
2020-03-24 06:32:51,FeliceCasucci,,0,0,0,"Emergenza coronavirus . La boutique rimane chiusa sino a nuovo decreto ministeriale per acquisti potete contattarci tramite email scrivendo a boutiquefelicecasucci@gmail.com o semplicemente telefonando al numero… https://www.instagram.com/p/B-G0BvRKGCN/?igshid=m2jafdvpy9y",,,,1242338570435788800,https://twitter.com/FeliceCasucci/status/1242338570435788800
2020-03-24 06:31:18,Rvaticanaitalia,,0,8,19,"Il #papa a Santa Marta ricorda che in questi giorni sono venuti a mancare medici, sacerdoti, infermieri, contagiati perché al servizio degli ammalati: Preghiamo per loro. Ringrazio Dio per l’esempio di eroicità che ci danno nel curare gli ammalati” #coronavirus. Nel gr ore 8 ",,,#papa #coronavirus,1242338179237195776,https://twitter.com/Rvaticanaitalia/status/1242338179237195776
2020-03-24 06:29:14,savarese46,,1,7,14,"Non li avevate usati nemmeno per monitorare i poveri clandestini migranti lasciandoli morire in mare !Coronavirus, via libera all’uso dei droni per monitorare gli spostamenti dei cittadini - Il Fatto Quotidiano https://www.ilfattoquotidiano.it/2020/03/23/coronavirus-via-libera-alluso-dei-droni-per-monitorare-gli-spostamenti-dei-cittadini/5743312/ via @GoogleNews",,@googlenews,,1242337662331166720,https://twitter.com/savarese46/status/1242337662331166720
2020-03-24 06:22:10,mare_egeo,LiciaDua,1,0,1,"Il Coronavirus aiuta a fare pulizie definitive, a capire oltre le apparenze.",,,,1242335883266752512,https://twitter.com/mare_egeo/status/1242335883266752512
2020-03-24 06:00:34,Tisserandetala3,,1,48,72,"#Coronavirus #Covid_19 Distanciation sociale Chacun son choix ",,,#Coronavirus #Covid_19,1242330445880180736,https://twitter.com/Tisserandetala3/status/1242330445880180736
2020-03-24 05:54:28,magacha_thomas,,0,0,0,"It's not a drill #rafiki. Stay at home if you're not a service man out there saving the world! We will need you tomorrow #selfquarantine #convid19 #coronavirus @Stay At Home https://www.instagram.com/p/B-GvpCMF8be/?igshid=sgzxlkyfbru5",,,#rafiki #selfquarantine #convid19 #coronavirus,1242328911758929925,https://twitter.com/magacha_thomas/status/1242328911758929925
2020-03-24 05:34:34,MariM64768014,,1,0,7,"Buongiorno, sperando che l'andamento dei numeri ""Coronavirus"" continui a scendere, il pensiero ai morti ed alle loro famiglie. Poi dovremo far ripartire il Paese. Vi abbraccio tutti qui si può ",,,,1242323904825344000,https://twitter.com/MariM64768014/status/1242323904825344000
2020-03-24 04:49:05,LucianoRomeo9,,0,0,1,"@OmnibusLa7 Intanto Bertolaso fa sapere che fra 2 settimane saranno pronti i letti. Per il resto ci vorranno altri 2 anni... sperando nel ritorno del Coronavirus",,@OmnibusLa7,,1242312455822467073,https://twitter.com/LucianoRomeo9/status/1242312455822467073
2020-03-24 04:35:07,marioandreolini,,0,0,0,"L'Ordine degli psicologi: ecco le 20 regole per non stressarti con il coronavirus - La Stampa https://www.lastampa.it/salute/2020/03/23/news/l-ordine-degli-psicologi-ecco-le-20-regole-per-non-stressarti-con-il-coronavirus-1.38627941 via @LaStampa",,@LaStampa,,1242308942417596417,https://twitter.com/marioandreolini/status/1242308942417596417
2020-03-24 04:26:52,PecoraNera1,MakerFaireRome,0,3,6,"#IoRestoACasa #AndràTuttoBene #Coronavirus #CoronaVirusItalia #COVID19 #COVIDー19 #COVID19italia #COVID2019italia #CoronaVirusitaly",,,#IoRestoACasa #IoRestoACasa #Andr #Coronavirus #CoronaVirusItalia #COVID19 #COVID #COVID19italia #COVID2019italia #CoronaVirusitaly,1242306867717722113,https://twitter.com/PecoraNera1/status/1242306867717722113
2020-03-24 03:58:35,Euroscettici,,0,0,2,"#Coronavirus, la maschera da sub si trasforma in respiratore d’emergenza...i giovani italiani sono grandissimi. #COVIDー19",,,#Coronavirus #COVID,1242299749056876545,https://twitter.com/Euroscettici/status/1242299749056876545
2020-03-24 03:53:06,Euroscettici,,0,0,1,"Un governo che ha ignorato il problema all'inizio, non approviggionandosi quando possibile. Poi ha chiuso tutto ma senza fare controlli nelle zone rosse, oggi si approviggiona a 30-60-90 gg...e questa è la situazione #COVIDー19 #COVID19 #coronavirus ",,,#COVID #COVID19 #coronavirus,1242298368388403201,https://twitter.com/Euroscettici/status/1242298368388403201
2020-03-24 02:59:53,_Gundalf,,0,0,2,"#trinceaincorsia #COVIDー19 #coronavirus #COVID19 #StayHome #iorestoacasa",,,#trinceaincorsia #COVID #coronavirus #COVID19 #StayHome #StayHome #iorestoacasa #iorestoacasa,1242284978135801858,https://twitter.com/_Gundalf/status/1242284978135801858
2020-03-24 02:37:44,leovava19,,1,0,2,"Coronavirus I'm tired ooh please nah @triller #triller",,@triller,#triller,1242279399900266498,https://twitter.com/leovava19/status/1242279399900266498
2020-03-24 02:10:01,wccnsushant,,1,0,0,"An Italian young man commits suicide at the top of a hotel after the death of his family due to Corona virus #COVID19",,,#COVID19,1242272427742121985,https://twitter.com/wccnsushant/status/1242272427742121985
2020-03-24 01:09:34,VincenzoBBasile,,0,0,0,"Morderna Prepares to Scale #Coronavirus #Vaccine to Millions | Time https://time.com/5807669/coronavirus-vaccine-moderna/ @Agenzia_Ansa @nytimes @sanita_informaz",,@Agenzia_Ansa @nytimes @sanita_informaz,#Coronavirus #Vaccine,1242257213030313984,https://twitter.com/VincenzoBBasile/status/1242257213030313984
2020-03-24 00:40:24,AndreaFonti01,,0,0,0,"L’EPIDEMIA Coronavirus in Italia, 63.927 casi totali e 6.077 morti. Il bollettino del 23… https://www.instagram.com/p/B-GLsfnIoF_/?igshid=rxhb4jsk4z8n",,,,1242249874323709954,https://twitter.com/AndreaFonti01/status/1242249874323709954
2020-03-24 00:34:13,adrianocasotto,,3,16,12,"CORONAVIRUS, UE CHIEDE A ITALIA DI APRIRE I PORTI AI MIGRANTI: “DA FINE MARZO SI RICOMINCIA”Mentre migliaia di italiani muoiono in ospedali senza letti, Ue e governo tramano per ricominciare il traffico di clandestini dalla Libia dalla fine di marzo. “ Operazione Irene “ ",,,,1242248316190154754,https://twitter.com/adrianocasotto/status/1242248316190154754
2020-03-24 00:22:29,Toscana_Umbria,,0,1,2,"Emergenza #coronavirus , il #Siap scrive al Capo della Polizia. @Umbria24 @qn_lanazione @corrierefirenze @CorriereUmbria @tempoweb",,@Umbria24 @qn_lanazione @corrierefirenze @CorriereUmbria @tempoweb,#coronavirus #Siap,1242245363983138816,https://twitter.com/Toscana_Umbria/status/1242245363983138816
2020-03-24 00:01:31,filippomontinar,,0,0,0,"#Governo #Coronavirus il 10% dei #contagiati sono #medici #oss e #volontari118.. Ma vi rendete conto della manifesta incapacità, dalla #sempliceinfluenza e del #siamoprontiallemergenza della #Gismondo e dei… https://www.instagram.com/p/B-GHP7aJSOu/?igshid=498lmz1edmwc",,,#Governo #Coronavirus #contagiati #medici #oss #volontari118 #sempliceinfluenza #siamoprontiallemergenza #Gismondo,1242240089129811968,https://twitter.com/filippomontinar/status/1242240089129811968
